,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
team_size,0.09625345786907243,0.09990136780198727,0.097322845948453,0.09683506322742505,0.0941494536283168,0.09688660900836067,0.1079297230130169,0.09296768414301651,0.09619111972260205,0.10602448775323194,0.10214546871017927,0.10729052595712836,0.09987552420119848,0.10372109891184729,0.08782166126896865,0.10049092553701865,0.0933813952687,0.11054737367732154,0.09563704231210869,0.09936476586926704,0.09852570993852593,0.0894237991753898,0.11379156480911161,0.08589854263860479,0.09699047745000225,0.08819438862349611,0.07753146954202902,0.1312418523304002,0.09729377639951806,0.10044491983281832,0.10772499324392178,0.10019266722190097,0.09733505852677622,0.07773300415569766,0.08810439836296995,0.09696556342872534,0.09770500495141902,0.09995339954263674,0.09735930538997127,0.09423510936486133,0.08580997731313356,0.09503441895205011,0.0924062951341826,0.09979484320792248,0.0681472958425796,0.10102193629346325,0.0951865729328682,0.09748289600530556,0.1139319914772924,0.09181935723689817,0.09226652867636809,0.10231573371492986,0.10177758931601188,0.0954127090634489,0.0946986779085551,0.10567710040310428,0.09608252660976228,0.0977261401813692,0.08421366062498183,0.09665770020096029,0.09730189898963794,0.10140812216314468,0.09656316659477937,0.09729476421920097,0.10626930727320287,0.10292015449577765,0.09854328548353189,0.09373308602414684,0.09775818598711464,0.09528184409357562,0.08959688663628702,0.09822343566238831,0.09068562995682909,0.1003914526962826
vis_img_High,-0.4225587855459342,-0.42647912410360816,-0.42628905060320227,-0.42899159024002054,-0.43450760025113694,-0.4311021741421792,-0.45975404867506875,-0.41149968324950265,-0.4328823694143386,-0.4109874890977464,-0.4627144362131283,-0.4181681080462666,-0.42575637070148137,-0.4165284309073554,-0.4433653955962174,-0.4442001576791396,-0.4157255011862337,-0.4049261481931856,-0.4356302968739042,-0.41222470742786244,-0.43576196426855224,-0.4470217761958416,-0.5051164684956327,-0.4238863885522246,-0.42467017380647404,-0.38549011349031687,-0.3884266408831986,-0.5031971560578129,-0.42612332012221327,-0.425641520460538,-0.4330141794822739,-0.4218201996200586,-0.42598127614156023,-0.46517719678634634,-0.39473065407205926,-0.4301683502832415,-0.42965690719622546,-0.4058706905347904,-0.42545695345834994,-0.4408399167771689,-0.45779061644956637,-0.41467937438058716,-0.4143777721371058,-0.44025623988830714,-0.31866064924011206,-0.43204710697346865,-0.401827561271515,-0.4240496617945563,-0.4371027995284417,-0.4174471648846488,-0.3976017256521226,-0.4198625858600004,-0.3831276341696872,-0.42944181771790135,-0.41853959989427375,-0.46244548739312086,-0.43309882091574387,-0.4261249650254483,-0.45384589843802287,-0.4278654220649304,-0.42614259927509596,-0.44687624475848164,-0.42682614127534524,-0.42612566473475744,-0.40224124353337865,-0.4754014835149541,-0.41911549544146515,-0.39942697654971243,-0.4264675325802222,-0.44247384642175486,-0.35853671516470814,-0.4209330502614922,-0.4140956797317599,-0.4367022834105012
vis_img_Low,0.11322866235750348,0.13120154132010942,0.11186026604233648,0.12679907525280568,0.11478967785904029,0.11732263515401607,0.08922808784508952,0.11602376228795554,0.14696644814354817,0.07084137121509937,0.1848290369300472,0.07899232032116478,0.11851544094945818,0.1407624866188428,0.13705625826445025,0.12877248670598443,0.1344722418444878,0.0819495189456351,0.12099956561167931,0.1214162488493091,0.09730091502992026,0.11885763707134808,0.09193629595520708,0.05940740718102093,0.111838884894038,0.09139098913334619,0.12739242584507843,0.14216062098724616,0.11281863334509938,0.1376881545973909,0.11161719673659867,0.1249845540120305,0.11191365032236486,0.08898467811608853,0.12218175587696053,0.11633261737022721,0.11561532351563886,0.10681608375738985,0.1112597216575818,0.10993726590288254,0.08257618199162975,0.10736734579823666,0.11221540402051002,0.12512358630341122,0.07997504743216058,0.1289138117321979,0.09358433765055539,0.10984572976365985,0.11134562911373744,0.08721571431001529,0.08565976316550013,0.13892913511277571,0.09828692215363834,0.12102264421279091,0.10656305329895133,0.10272290102803618,0.11861582359777316,0.10901467743636419,0.12233281084206463,0.11263051771444071,0.11229146009946324,0.1205751825644695,0.11314347160921027,0.11275452176238407,0.09978165471591054,0.16182856054330585,0.10544854846731806,0.0840679363999439,0.11016718833940942,0.1216082468188147,0.043766493418165305,0.10716003293672896,0.13220337937846607,0.1217054141361326
vis_img_Mixed,0.30933012318841047,0.29527758278347016,0.3144287845608505,0.30219251498718563,0.31971792239206054,0.3137795389881605,0.3705259608299207,0.29547592096152414,0.2859159212707613,0.3401461178826208,0.2778853992830478,0.3391757877250455,0.3072409297520022,0.2757659442885055,0.3063091373317368,0.3154276709731475,0.28125325934172557,0.3229766292475223,0.3146307312622192,0.29080845857852566,0.3384610492386067,0.32816413912445225,0.4131801725403819,0.3644789813711842,0.3128312889124173,0.29409912435698193,0.261034215038086,0.36103653507054095,0.3133046867770899,0.28795336586311693,0.3213969827456576,0.2968356456080141,0.3140676258191905,0.37619251867022746,0.27254889819507067,0.31383573291301115,0.3140415836805595,0.2990546067773901,0.3141972318007308,0.33090265087425735,0.3752144344579098,0.30731202858235557,0.3021623681165793,0.3151326535848847,0.23868560180794188,0.3031332952412504,0.30824322362093787,0.3142039320308947,0.325757170414689,0.3302314505746137,0.31194196248661377,0.2809334507472062,0.2848407120160481,0.3084191735051047,0.3119765465953027,0.3597225863650537,0.3144829973179718,0.3171102875890501,0.33151308759595155,0.3152349043504663,0.31385113917560875,0.3263010621940202,0.31368266966612446,0.3133711429723498,0.3024595888174594,0.31357292297162537,0.31366694697414504,0.31535904014974786,0.3163003442407835,0.32086559960293365,0.31477022174652375,0.31377301732475776,0.28189230035327867,0.31499686927437504
int_verb_High,-0.15149477709497336,-0.1526649884884722,-0.14808603403765586,-0.15644077602697182,-0.14115647876448825,-0.15852777478228958,-0.16559778931216626,-0.15430136509989084,-0.16802254155641333,-0.20041378093808696,-0.1419191152715052,-0.1442333077375973,-0.14365127878501294,-0.1796553397890236,-0.15898813244574742,-0.18028586170804967,-0.13131475939266982,-0.1724644085097323,-0.1344397633907349,-0.14910586071176604,-0.15507362187236268,-0.13093279050801668,-0.1797293725542878,-0.19218830731938596,-0.14872130075392126,-0.10455995048699779,-0.14006506135782795,-0.1651448052856487,-0.14716951265994052,-0.12613073284810775,-0.15034504441833926,-0.16223741677488288,-0.14822579780659825,-0.12207597452985473,-0.17869596655797712,-0.15653929679903392,-0.14535909194186358,-0.1518869405168482,-0.147636858945346,-0.1441218010813656,-0.17151035566337677,-0.15756594027088722,-0.14984731226797143,-0.17322772795583297,-0.07583726764271081,-0.15737481014398258,-0.13230105891925778,-0.1435102043960931,-0.15175157213634707,-0.1341226617119584,-0.09689214425916574,-0.1316206678998044,-0.11085921408860229,-0.13660370717523931,-0.15548798872813238,-0.15738930693958655,-0.1380566086282126,-0.14616283887605563,-0.07905336578950112,-0.14658292948882495,-0.14774535487601057,-0.1306714998751937,-0.15031396886157952,-0.14723954306488327,-0.13917602659755285,-0.11111505868806318,-0.15803527916733393,-0.1362741304454656,-0.14681093051333308,-0.16994049930593502,-0.19859911331565078,-0.15543844846330235,-0.13456462557917243,-0.1339228552496775
int_verb_Low,-0.04955829186790635,-0.06447090702354825,-0.051479881268812304,-0.035093958743434066,-0.06786521007089574,-0.04703617553661355,-0.03416227786696057,-0.049346055906029584,-0.01283400165705565,0.05008617233613038,-0.05567783943758634,-0.03629328069395084,-0.06035579260646594,-0.03691698880228462,-0.05850473579266237,-0.03908107714003238,-0.08270032873521875,-0.041360154352271195,-0.04257402238250681,-0.05102582603754606,-0.060506684849932046,-0.0925989302046063,-0.08822410773794324,-0.011117884137736893,-0.04965775998511557,-0.06837944634394831,-0.05906037813034966,-0.06151506366944857,-0.05254924749739465,-0.07068824931053304,-0.05026182597136459,-0.04485338586040056,-0.05150464091005879,-0.05105251772604218,-0.03569268669402189,-0.047849333939731654,-0.05280676221988322,-0.06424741087771231,-0.051076014369182535,-0.0356887976626614,-0.0012407765919502396,-0.05612442324598821,-0.05806801988367072,-0.04176144468725352,-0.09579056363777234,-0.03431049270514001,-0.07951906504582072,-0.0531773868835389,-0.04961483319716912,-0.07649565361872307,-0.0707503287777722,-0.0350510718595822,-0.07843380465481786,-0.07336475884722125,-0.055530837646225815,-0.06523995135411904,-0.044917021399827076,-0.054698637355867025,-0.05252931988661177,-0.05473723607870086,-0.0516998140195214,-0.04271800062231631,-0.05025806436181341,-0.052445944598151495,-0.05140477712125003,-0.0718390549889295,-0.05785924103241568,-0.04115496513422388,-0.05342120664293253,-0.04133324455714405,-0.02321679931142399,-0.056177009311620625,-0.036006659039878174,-0.07749977603235707
int_verb_Mixed,0.20105306896287065,0.21713589551205334,0.19956591530649198,0.1915347347704186,0.20902168883537917,0.2055639503188933,0.19976006717914116,0.20364742100590918,0.18085654321348307,0.1503276086019339,0.19759695470908017,0.18052658843158298,0.20400707139149535,0.21657232859129727,0.2174928682384301,0.2193669388480741,0.2140150881278913,0.21382456286199106,0.17701378577325283,0.20013168674930482,0.215580306722315,0.2235317207126147,0.2679534802922646,0.20330619145711215,0.19837906073903866,0.17293939683093248,0.19912543948817507,0.2266598689551024,0.1997187601573392,0.19681898215862945,0.20060687038970063,0.20709080263526924,0.19973043871667212,0.17312849225590626,0.21438865325199255,0.20438863073874577,0.19816585416173899,0.21613435139458695,0.19871287331454873,0.17981059874405234,0.17275113225531386,0.21369036351687723,0.20791533215166388,0.2149891726430698,0.17162783128046846,0.19168530284913843,0.2118201239650818,0.19668759127962177,0.20136640533350889,0.2106183153306994,0.16764247303693036,0.1666717397594017,0.18929301874341692,0.20996846602244926,0.21101882637437508,0.22262925829373126,0.1829736300280504,0.20086147623193165,0.13158268567609804,0.2013201655675357,0.1994451688955233,0.17338950049751864,0.20057203322337333,0.19968548766303565,0.19058080371880057,0.18295411367698194,0.21589452019976635,0.17742909557970607,0.20023213715627994,0.21127374386305897,0.22181591262706032,0.21161545777493704,0.17057128461906726,0.21142263128201902
ort_img_High,-0.2843250616852709,-0.2778982410414483,-0.2843205035839918,-0.28424213201442894,-0.2806949008519012,-0.275347380744527,-0.4351134868916814,-0.2575690126760246,-0.28410251431857286,-0.29023012470006304,-0.3467112790560041,-0.2818186385790852,-0.28396279394837926,-0.2612986438161648,-0.2817125755909298,-0.25373544301245265,-0.292436646463552,-0.2693948729167371,-0.2820597884545572,-0.33053016008202135,-0.28270759685936486,-0.2752304540664995,-0.23878752816504642,-0.27926472862565155,-0.28477849298834945,-0.31899385030331,-0.19178295185157557,-0.08885881298277493,-0.31187923176456966,-0.2885862989066591,-0.20372040197612706,-0.2739726360753695,-0.28438487721938294,-0.4106492326595397,-0.2841777189407779,-0.27704407500742007,-0.2846847239308008,-0.29021880967750746,-0.2845943816570847,-0.2791737130481009,-0.28357584619495346,-0.2840643153113613,-0.2915178062614468,-0.2604235763996149,-0.37488552202810627,-0.2812760631131856,-0.29324061604337354,-0.2881613146836247,-0.15569314523038405,-0.2888725520734831,-0.3327575082679103,-0.2913295727848418,-0.3176905575701057,-0.2830664813711538,-0.2880908695318105,-0.2733130853023709,-0.2826697888340801,-0.2845322996872697,-0.21150716191707455,-0.28359527794409894,-0.29240942629600525,-0.2848495441620588,-0.28279881700067044,-0.3095114332200023,-0.3713032481760706,-0.2891288807017364,-0.2860392989488366,-0.29647392945984313,-0.28455990155324223,-0.27137223781038766,-0.2777752866072452,-0.28560132950004685,-0.297435895837217,-0.2832127521696691
ort_img_Low,0.2807339540461096,0.27942715847484917,0.28465726808574177,0.27999031346266395,0.27957639381678345,0.2724664934743857,0.36135504007532615,0.3141323579270036,0.2735986632374387,0.29654823477449294,0.1833846156979044,0.28150456629305043,0.28529741574496953,0.2595340946256534,0.2842717290551422,0.24729605560232296,0.2874145406750511,0.2627745198533406,0.27918452186444814,0.3110459894417263,0.28464640480734515,0.27196782249724427,0.3096881281632435,0.2666881631029855,0.28502508817649064,0.3344958415827358,0.23448780442306794,0.41628291455628524,0.29872353469129626,0.29358266258952337,0.24692359401270453,0.27335084016564254,0.28475517403103734,0.19574176566278043,0.25033612713950615,0.274765590920793,0.2869892806522497,0.2841308097284819,0.2846752956560859,0.2768093572622288,0.29040304310540704,0.2866286383736739,0.2888433534900262,0.2554596938627296,0.3334646468523614,0.27941494791347554,0.28576831699628064,0.2898299533753011,0.22444567514128932,0.2923954638733093,0.3437516012667802,0.2878864347514262,0.309539705229062,0.2820764627398532,0.28780195852421697,0.2963925445749535,0.28064601442645504,0.28574160998597975,0.4225812153257104,0.2836148128601173,0.28877754352160084,0.2810959322194214,0.2819653418078299,0.29751396413580705,0.2125728125039531,0.3174113801564588,0.2887189831255821,0.28538597941498767,0.28540081426228553,0.25947865949148907,0.23969131151890072,0.2876696573984515,0.28752597639562705,0.28309713717584417
ort_img_Mixed,0.0035911076391486737,-0.001528917433414941,-0.0003367645017630183,0.00425181855175196,0.001118507035127129,0.0028808872701472465,0.07375844681634142,-0.056563345251001915,0.010503851081117038,-0.006318110074421756,0.16332666335807663,0.0003140722860210498,-0.001334621796599255,0.001764549190501133,-0.002559153464223088,0.00643938741012533,0.005022105788491387,0.006620353063376561,0.002875266590113907,0.019484170640283408,-0.0019388079479878062,0.0032626315692510367,-0.07090059999821698,0.012576565522648573,-0.0002465951881378495,-0.015501991279417765,-0.04270485257149747,-0.3274241015735306,0.013155697073259346,-0.004996363682878326,-0.04320319203658523,0.0006217959097117243,-0.00037029681165483746,0.21490746699673396,0.033841591801255344,0.002278484086628125,-0.0023045567214573593,0.006087999949028698,-8.091399901918777e-05,0.0023643557858764996,-0.006827196910460934,-0.002564323062309768,0.002674452771420663,0.004963882536887338,0.04142087517573513,0.001861115199705263,0.007472299047080579,-0.0016686386916729805,-0.06875252991091184,-0.0035229117998438605,-0.01099409299887098,0.0034431380334091887,0.008150852341049987,0.0009900186313135813,0.0002889110075963281,-0.023079459272598923,0.0020237744076249684,-0.0012093102987204684,-0.2110740534086512,-1.95349160225937e-05,0.0036318827743887267,0.0037536119426382483,0.0008334751928378111,0.011997469084181634,0.15873043567210743,-0.028282499454735825,-0.002679684176747092,0.011087950044841434,-0.000840912709061912,0.011893578318905447,0.03808397508832894,-0.0020683278984029714,0.00990991944157514,0.00011561499383030292
