,positive_bert,negative_bert,neutral_bert
697,0.22552355,0.09361122,0.6808652
698,0.22552355,0.09361122,0.6808652
699,0.93199277,0.0071863723,0.06082083
700,0.48701638,0.08031878,0.4326648
701,0.9237455,0.0065610176,0.06969348
702,0.5668083,0.010644339,0.42254737
703,0.9055217,0.0031732414,0.09130503
704,0.08031148,0.018763192,0.9009254
705,0.45755103,0.025528468,0.5169205
706,0.47545683,0.022795375,0.5017478
707,0.051904142,0.4479027,0.5001931
708,0.0110923955,0.8428967,0.14601094
709,0.07201087,0.10894013,0.81904906
710,0.06960379,0.07954047,0.8508558
711,0.43048313,0.09316128,0.4763556
712,0.1691655,0.118816584,0.71201795
713,0.29992047,0.05166765,0.64841187
714,0.08218949,0.23485057,0.6829599
715,0.8571437,0.009819734,0.13303658
716,0.9217739,0.005906862,0.072319195
717,0.569926,0.030394487,0.3996795
718,0.31853914,0.039733544,0.6417273
719,0.15225706,0.3340647,0.51367825
720,0.01869312,0.52003103,0.46127585
721,0.6833009,0.06474693,0.25195214
722,0.22552355,0.09361122,0.6808652
723,0.8554175,0.014654767,0.12992772
724,0.016595028,0.73283094,0.25057405
725,0.043336254,0.7748619,0.18180184
726,0.8781075,0.020974575,0.10091792
727,0.72850734,0.010658739,0.26083392
728,0.1621383,0.026822256,0.81103945
729,0.19317861,0.05667912,0.7501423
730,0.41534337,0.09492465,0.48973197
731,0.22552355,0.09361122,0.6808652
732,0.22552355,0.09361122,0.6808652
733,0.22552355,0.09361122,0.6808652
734,0.22552355,0.09361122,0.6808652
735,0.016280172,0.81139594,0.17232394
736,0.30668885,0.12577295,0.56753826
737,0.026459599,0.458239,0.5153014
738,0.8953763,0.012679586,0.09194411
739,0.72640365,0.013325298,0.2602711
740,0.22552355,0.09361122,0.6808652
741,0.9194188,0.009360723,0.071220435
742,0.97717035,0.005520854,0.017308727
743,0.48171332,0.08014659,0.43814006
744,0.22552355,0.09361122,0.6808652
745,0.22552355,0.09361122,0.6808652
746,0.49179453,0.06822162,0.4399838
747,0.11888978,0.12727968,0.75383055
748,0.92174655,0.011050909,0.06720251
749,0.10755664,0.030037269,0.862406
750,0.0134489685,0.7843259,0.20222513
751,0.903636,0.009147883,0.087216176
752,0.89078104,0.016612336,0.09260665
753,0.93944806,0.0069262027,0.053625673
754,0.40469426,0.08835402,0.50695175
755,0.22552355,0.09361122,0.6808652
756,0.22552355,0.09361122,0.6808652
757,0.22552355,0.09361122,0.6808652
758,0.07989798,0.08057136,0.83953065
759,0.83742607,0.011563953,0.15101
760,0.6512179,0.07108637,0.27769575
761,0.6512179,0.07108637,0.27769575
762,0.6905611,0.0635439,0.24589492
763,0.22552355,0.09361122,0.6808652
764,0.22552355,0.09361122,0.6808652
765,0.6833009,0.06474693,0.25195214
766,0.047881205,0.41936466,0.5327541
767,0.27513567,0.13115253,0.5937118
768,0.026738228,0.7497252,0.22353657
769,0.6328514,0.032949433,0.3341991
770,0.023688495,0.0935089,0.88280255
771,0.3661675,0.031258237,0.6025743
772,0.028692437,0.3437257,0.62758183
773,0.06546558,0.039291598,0.8952428
774,0.07197333,0.028654417,0.8993723
775,0.09655657,0.029032582,0.87441087
776,0.22552355,0.09361122,0.6808652
777,0.22552355,0.09361122,0.6808652
778,0.22552355,0.09361122,0.6808652
779,0.060368005,0.12385637,0.81577563
780,0.10991001,0.1046607,0.7854293
781,0.667388,0.029985711,0.30262634
782,0.01678821,0.7463367,0.23687509
783,0.093922965,0.08837557,0.81770146
784,0.05694123,0.050234217,0.89282453
785,0.4800682,0.10225532,0.41767654
786,0.04495311,0.124757074,0.8302898
787,0.05049196,0.39906317,0.55044484
788,0.11596973,0.15969972,0.7243306
789,0.29841697,0.03959643,0.6619866
790,0.7365803,0.027837312,0.23558237
791,0.059859388,0.017753538,0.922387
792,0.6712444,0.009323327,0.31943235
793,0.20795265,0.28974035,0.502307
794,0.30254507,0.10514214,0.59231275
795,0.9553111,0.0042085852,0.040480297
796,0.9303027,0.00861685,0.061080463
797,0.046454,0.31397688,0.63956916
798,0.9282284,0.008104811,0.06366682
799,0.00810359,0.917759,0.074137524
800,0.03972324,0.1105627,0.84971404
801,0.4800682,0.10225532,0.41767654
802,0.045387466,0.6042291,0.35038346
803,0.11228271,0.46139538,0.42632198
804,0.93748003,0.010884462,0.051635448
805,0.34399548,0.15951945,0.49648508
806,0.18286322,0.0270748,0.790062
807,0.07891834,0.4930722,0.4280094
808,0.40328336,0.0161129,0.5806037
809,0.13310142,0.018531958,0.8483667
810,0.03802613,0.008985942,0.95298797
811,0.89918196,0.007267298,0.093550734
812,0.7313566,0.023985691,0.24465764
813,0.5391569,0.02265251,0.43819058
814,0.02766352,0.6433224,0.32901403
815,0.09383012,0.4389633,0.46720657
816,0.6833009,0.06474693,0.25195214
817,0.2665885,0.31668413,0.4167274
818,0.8622615,0.020010166,0.11772841
819,0.38210696,0.06516384,0.55272925
820,0.97980624,0.0035180752,0.016675698
821,0.46025243,0.04329542,0.49645218
822,0.853542,0.008002486,0.13845551
823,0.03718903,0.21295694,0.7498541
824,0.77118933,0.027163213,0.20164746
825,0.13046803,0.027214304,0.8423177
826,0.89306074,0.013228502,0.093710795
827,0.428709,0.065022536,0.50626844
828,0.089989685,0.045278404,0.86473185
829,0.938512,0.01050343,0.050984554
830,0.9142108,0.017655868,0.068133384
831,0.3838702,0.018318078,0.59781164
832,0.86375296,0.0073149325,0.12893207
833,0.9736102,0.005861273,0.020528486
834,0.91565555,0.027052158,0.057292238
835,0.85161,0.018245516,0.13014446
836,0.96617323,0.012061328,0.021765377
837,0.7969737,0.040183652,0.16284263
838,0.021665132,0.65643185,0.32190302
839,0.8694003,0.014070234,0.11652946
840,0.053417113,0.63442904,0.31215385
841,0.095231965,0.07539245,0.82937557
842,0.20780027,0.08488557,0.70731413
843,0.59203845,0.019473663,0.38848788
844,0.1386493,0.1376843,0.7236664
845,0.17819843,0.021289077,0.8005125
846,0.073023915,0.099132076,0.827844
847,0.37770206,0.0923747,0.52992326
848,0.03314005,0.054218672,0.9126413
849,0.040969454,0.018006088,0.94102454
850,0.03755104,0.3677441,0.59470487
851,0.18757482,0.05701656,0.7554085
852,0.9304483,0.010212983,0.059338737
853,0.020493846,0.019250633,0.96025556
854,0.08208019,0.022750374,0.89516944
855,0.021558428,0.71882886,0.2596127
856,0.229776,0.06751145,0.7027125
857,0.91418827,0.0073188846,0.07849289
858,0.36310744,0.102039345,0.5348532
859,0.69082206,0.018188078,0.29098985
860,0.22982027,0.107616805,0.66256297
861,0.023934694,0.42223892,0.5538264
862,0.4800682,0.10225532,0.41767654
863,0.024649946,0.54846686,0.42688322
864,0.44663656,0.14116868,0.4121947
865,0.623687,0.0129375905,0.36337543
866,0.1011105,0.15616944,0.7427201
867,0.9437576,0.006554391,0.049688082
868,0.18989745,0.03350412,0.7765985
869,0.8683097,0.0056505324,0.12603974
870,0.014707323,0.39196604,0.5933267
871,0.22552355,0.09361122,0.6808652
872,0.20147365,0.093408875,0.7051175
873,0.4800682,0.10225532,0.41767654
874,0.41598874,0.102929294,0.48108196
875,0.52151126,0.07163643,0.40685233
876,0.22552355,0.09361122,0.6808652
877,0.19235401,0.02216136,0.7854846
878,0.1421165,0.1237428,0.73414075
879,0.5141289,0.013749574,0.47212154
880,0.9449041,0.0030178546,0.052078072
881,0.733207,0.028004715,0.23878829
882,0.44487607,0.14784217,0.4072817
883,0.02324032,0.14046624,0.8362934
884,0.09848396,0.17022198,0.73129404
885,0.16512878,0.04439821,0.7904729
886,0.4291332,0.016311122,0.55455565
887,0.63957274,0.036551107,0.3238762
888,0.8525976,0.0035925747,0.1438098
889,0.1376309,0.055077463,0.8072917
890,0.77992153,0.04669211,0.17338642
891,0.04495914,0.38709068,0.5679502
892,0.0752948,0.11393367,0.8107715
893,0.0339211,0.17765515,0.7884238
894,0.6328514,0.032949433,0.3341991
895,0.8324212,0.016389318,0.1511895
896,0.90108156,0.0074166404,0.09150175
897,0.19599494,0.16437772,0.63962734
898,0.4800682,0.10225532,0.41767654
899,0.041027345,0.45965004,0.49932262
900,0.7334538,0.028050104,0.23849614
901,0.075551376,0.07366511,0.8507835
902,0.7354129,0.038410924,0.2261762
903,0.11251663,0.4524486,0.43503475
904,0.7354129,0.038410924,0.2261762
905,0.13739592,0.32571062,0.5368934
906,0.12539575,0.060498144,0.8141061
907,0.031319816,0.16652735,0.8021528
908,0.11425786,0.37710506,0.5086371
909,0.9606389,0.007969232,0.0313919
910,0.82426125,0.015561048,0.16017774
911,0.0691447,0.41291717,0.51793814
912,0.1497463,0.22470526,0.6255485
913,0.031536005,0.51579136,0.4526726
914,0.05280446,0.37066364,0.57653195
915,0.14898705,0.090643615,0.7603693
916,0.26168522,0.044166487,0.69414824
917,0.20937008,0.23887445,0.55175555
918,0.15715727,0.037228692,0.805614
919,0.007915609,0.81809133,0.17399305
920,0.031845126,0.21590142,0.7522535
921,0.4856549,0.033047657,0.48129743
922,0.052765407,0.26650074,0.6807338
923,0.3087201,0.064161204,0.6271187
924,0.11669585,0.35612807,0.527176
925,0.20860176,0.19713446,0.59426373
926,0.20101444,0.20797773,0.5910079
927,0.11669585,0.35612807,0.527176
928,0.7222371,0.011905474,0.26585743
929,0.0071553765,0.9196408,0.073203824
930,0.13521014,0.17718017,0.68760973
931,0.01101911,0.6933071,0.2956738
932,0.08496009,0.4718659,0.443174
933,0.029410977,0.6610053,0.30958375
934,0.07722071,0.27860358,0.6441757
935,0.38478494,0.10943202,0.505783
936,0.9145072,0.00592721,0.07956562
937,0.011926842,0.7997741,0.18829909
938,0.33433777,0.039835025,0.6258272
939,0.26604152,0.04864481,0.68531364
940,0.37056157,0.044756606,0.5846818
941,0.013873856,0.75628483,0.22984132
942,0.09998635,0.1816756,0.71833795
943,0.084482096,0.1563265,0.7591914
944,0.028557867,0.82729155,0.1441506
945,0.34671825,0.030880772,0.622401
946,0.43449932,0.046315137,0.5191856
947,0.2053478,0.13894184,0.6557104
948,0.030204158,0.052962426,0.91683346
949,0.31360805,0.062889114,0.62350285
950,0.05517932,0.3881401,0.55668056
951,0.06513833,0.43597728,0.49888444
952,0.1519633,0.059882477,0.7881542
953,0.19394937,0.061962087,0.74408853
954,0.32923397,0.0356897,0.6350763
955,0.14374445,0.03304101,0.82321453
956,0.38478494,0.10943202,0.505783
957,0.035097823,0.17629948,0.78860277
958,0.18468541,0.16399473,0.65131986
959,0.43048313,0.09316128,0.4763556
960,0.08404721,0.34789354,0.56805927
961,0.103222355,0.3685953,0.5281823
962,0.3046217,0.0967495,0.5986288
963,0.13244443,0.23317505,0.6343805
964,0.05004241,0.4328238,0.5171337
965,0.2665885,0.31668413,0.4167274
966,0.6833009,0.06474693,0.25195214
967,0.743956,0.01948035,0.23656362
968,0.010081565,0.8686395,0.12127895
969,0.18076928,0.056537446,0.7626933
970,0.2892923,0.12263716,0.5880705
971,0.25239795,0.1323138,0.6152882
972,0.057918172,0.4083915,0.53369033
973,0.036030736,0.14560036,0.8183689
974,0.5178818,0.0728123,0.4093059
975,0.058063082,0.13840993,0.803527
976,0.04617049,0.32799476,0.6258347
977,0.014373003,0.5584164,0.42721057
978,0.13275623,0.058086433,0.8091574
979,0.08336041,0.031163925,0.8854757
980,0.5178818,0.0728123,0.4093059
981,0.07260791,0.08491109,0.842481
982,0.16147718,0.039589457,0.7989333
983,0.9437576,0.006554391,0.049688082
984,0.015372257,0.6474298,0.3371979
985,0.13291088,0.02179767,0.8452915
986,0.11284452,0.06812404,0.8190314
987,0.021952296,0.4628607,0.515187
988,0.06183434,0.53941685,0.39874884
989,0.11231247,0.06405291,0.8236346
990,0.41598874,0.102929294,0.48108196
991,0.023506155,0.34571087,0.63078296
992,0.08771015,0.12420474,0.78808504
993,0.48171332,0.08014659,0.43814006
994,0.13900095,0.044227175,0.81677186
995,0.5178818,0.0728123,0.4093059
996,0.37770206,0.0923747,0.52992326
997,0.86316127,0.01808276,0.11875596
998,0.34164146,0.05590951,0.60244906
999,0.24327542,0.059966408,0.6967581
1000,0.017610632,0.65027654,0.33211285
1001,0.36310744,0.102039345,0.5348532
1002,0.17993295,0.05420079,0.76586634
1003,0.0492191,0.11291513,0.83786577
1004,0.6819313,0.031168714,0.2869
1005,0.40652466,0.0781809,0.5152945
1006,0.32563132,0.024357803,0.6500108
1007,0.046609525,0.3929919,0.5603985
1008,0.6690359,0.018040564,0.31292352
1009,0.025545003,0.45363703,0.52081794
1010,0.045341775,0.6257185,0.3289398
1011,0.25080422,0.037928056,0.71126777
1012,0.41589472,0.09630563,0.4877996
1013,0.098629214,0.026479557,0.87489116
1014,0.024656953,0.09675559,0.8785874
1015,0.55145127,0.01553874,0.43300998
1016,0.010258214,0.8353875,0.15435426
1017,0.029464154,0.1213955,0.84914035
1018,0.4800682,0.10225532,0.41767654
1019,0.4800682,0.10225532,0.41767654
1020,0.45534086,0.08972487,0.45493424
1021,0.07607908,0.04374642,0.8801745
1022,0.22552355,0.09361122,0.6808652
1023,0.077245004,0.075072356,0.84768265
1024,0.09526278,0.030771853,0.8739654
1025,0.4800682,0.10225532,0.41767654
1026,0.40868676,0.024043003,0.5672703
1027,0.05018549,0.36933696,0.5804775
1028,0.13331518,0.055172905,0.8115119
1029,0.029235875,0.04124582,0.9295184
1030,0.0742746,0.07910388,0.84662145
1031,0.264857,0.08005314,0.65508986
1032,0.22714302,0.09484784,0.6780092
1033,0.37770206,0.0923747,0.52992326
1034,0.59951717,0.025783213,0.37469962
1035,0.17933875,0.014052633,0.8066086
1036,0.9098445,0.010352214,0.0798033
1037,0.060992233,0.18177204,0.7572357
1038,0.031135103,0.5707918,0.39807317
1039,0.060271878,0.092056535,0.84767157
1040,0.14959373,0.12430051,0.7261058
1041,0.97201604,0.004536567,0.023447374
1042,0.05466528,0.08554259,0.8597921
1043,0.020185834,0.2046203,0.77519387
1044,0.88632363,0.012835454,0.10084094
1045,0.39297146,0.15353522,0.4534934
1046,0.92137295,0.008619521,0.070007525
1047,0.16655749,0.038524445,0.79491806
1048,0.9091972,0.0123931,0.07840968
1049,0.058126338,0.04943878,0.8924349
1050,0.9438965,0.0055241226,0.050579373
1051,0.92342216,0.009304321,0.06727354
1052,0.0851169,0.32849243,0.5863907
1053,0.15165201,0.33523813,0.51310986
1054,0.773851,0.030921685,0.19522735
1055,0.38478494,0.10943202,0.505783
1056,0.061753474,0.39130995,0.5469366
1057,0.017358385,0.6858985,0.29674307
1058,0.028880555,0.77353895,0.19758052
1059,0.3808035,0.01795167,0.60124487
1060,0.41692016,0.026734196,0.5563456
1061,0.4800682,0.10225532,0.41767654
1062,0.36489514,0.045490466,0.58961433
1063,0.020978162,0.5101079,0.46891397
1064,0.02401439,0.5456197,0.43036586
1065,0.07982091,0.037914753,0.8822643
1066,0.07644114,0.1700828,0.7534761
1067,0.047350682,0.24889883,0.70375055
1068,0.2369027,0.018450847,0.74464643
1069,0.032722685,0.42826784,0.5390095
1070,0.06542183,0.10016621,0.834412
1071,0.7347574,0.007786294,0.25745633
1072,0.08420197,0.31736243,0.5984356
1073,0.028700214,0.5215395,0.4497603
1074,0.03801814,0.4174886,0.5444932
1075,0.07247162,0.32601723,0.6015112
1076,0.0483068,0.589665,0.3620282
1077,0.057681702,0.46803114,0.4742872
1078,0.05288731,0.40705276,0.54005986
1079,0.39888218,0.020626828,0.580491
1080,0.14996,0.021455145,0.82858485
1081,0.17735992,0.02592107,0.7967191
1082,0.15614487,0.12557505,0.71828
1083,0.45768923,0.03912521,0.5031855
1084,0.2223631,0.10413278,0.6735041
1085,0.38478494,0.10943202,0.505783
1086,0.38478494,0.10943202,0.505783
1087,0.38478494,0.10943202,0.505783
1088,0.38478494,0.10943202,0.505783
1089,0.8035271,0.014330308,0.18214259
1090,0.07231312,0.053483788,0.87420297
1091,0.014354143,0.7536458,0.23200001
1092,0.68658817,0.01443212,0.29897967
1093,0.039455816,0.098880515,0.8616636
1094,0.80122095,0.018940486,0.17983857
1095,0.14356354,0.11016525,0.74627125
1096,0.39984253,0.107596986,0.49256057
1097,0.049137104,0.4237106,0.5271523
1098,0.027888734,0.35329297,0.6188183
1099,0.11072111,0.2737517,0.6155272
1100,0.09585538,0.18145435,0.7226903
1101,0.03212058,0.65112484,0.31675458
1102,0.09973393,0.036003932,0.86426204
1103,0.13623035,0.02162859,0.8421411
1104,0.38478494,0.10943202,0.505783
1105,0.38478494,0.10943202,0.505783
1106,0.38478494,0.10943202,0.505783
1107,0.6512179,0.07108637,0.27769575
1108,0.38478494,0.10943202,0.505783
1109,0.04833509,0.035448868,0.916216
1110,0.613376,0.009873714,0.37675026
1111,0.36451483,0.14940642,0.48607874
1112,0.034100987,0.020286998,0.94561195
1113,0.11355882,0.058699746,0.82774144
1114,0.051999655,0.13233037,0.8156699
1115,0.18035378,0.031893566,0.7877527
1116,0.49087745,0.0058594695,0.50326306
1117,0.938512,0.01050343,0.050984554
1118,0.11448691,0.074015014,0.81149805
1119,0.9542721,0.0069296807,0.038798176
1120,0.23908395,0.1310015,0.6299146
1121,0.1283555,0.012265563,0.859379
1122,0.87192416,0.012216222,0.11585958
1123,0.9675368,0.0050151455,0.027448006
1124,0.81967574,0.017617406,0.16270685
1125,0.080689415,0.17114735,0.7481633
1126,0.07732023,0.058541223,0.8641385
1127,0.87385684,0.011802592,0.11434057
1128,0.8870261,0.012111577,0.10086237
1129,0.07331592,0.018327823,0.90835625
1130,0.08979157,0.2514541,0.65875435
1131,0.2665885,0.31668413,0.4167274
1132,0.1621417,0.120629855,0.7172285
1133,0.7266502,0.027684154,0.24566567
1134,0.8554175,0.014654767,0.12992772
1135,0.4800682,0.10225532,0.41767654
1136,0.4800682,0.10225532,0.41767654
1137,0.078202955,0.0997827,0.82201445
1138,0.4800682,0.10225532,0.41767654
1139,0.18879925,0.07649461,0.7347061
1140,0.40469426,0.08835402,0.50695175
1141,0.4800682,0.10225532,0.41767654
1142,0.22552355,0.09361122,0.6808652
1143,0.025996285,0.5123942,0.46160954
1144,0.94504595,0.006565717,0.048388254
1145,0.97634584,0.0052873273,0.01836684
1146,0.6758588,0.01633611,0.3078051
1147,0.22552355,0.09361122,0.6808652
1148,0.22552355,0.09361122,0.6808652
1149,0.22552355,0.09361122,0.6808652
1150,0.22552355,0.09361122,0.6808652
1151,0.023352515,0.037349284,0.93929815
1152,0.28052846,0.15848073,0.5609908
1153,0.22552355,0.09361122,0.6808652
1154,0.22552355,0.09361122,0.6808652
1155,0.22552355,0.09361122,0.6808652
1156,0.22552355,0.09361122,0.6808652
1157,0.22552355,0.09361122,0.6808652
1158,0.1783599,0.017165495,0.8044746
1159,0.28336138,0.1261018,0.59053683
1160,0.32688364,0.12053594,0.5525804
1161,0.022018455,0.67070544,0.3072761
1162,0.9332321,0.010130379,0.056637462
1163,0.8554175,0.014654767,0.12992772
1164,0.95540047,0.009706915,0.034892596
1165,0.913087,0.0035127518,0.08340029
1166,0.19599494,0.16437772,0.63962734
1167,0.14822061,0.14894629,0.7028331
1168,0.18925372,0.025346216,0.78540003
1169,0.05242357,0.100161545,0.84741485
1170,0.16079345,0.1344079,0.70479864
1171,0.091813214,0.028889602,0.8792972
1172,0.4514087,0.035462003,0.51312923
1173,0.028011343,0.6394521,0.3325366
1174,0.28336138,0.1261018,0.59053683
1175,0.4321497,0.009794464,0.5580558
1176,0.017614027,0.6579835,0.32440245
1177,0.63280463,0.0665585,0.3006369
1178,0.6808894,0.027454188,0.2916564
1179,0.0103690205,0.61722374,0.37240726
1180,0.17244545,0.041180793,0.7863738
1181,0.0796661,0.5261557,0.3941782
1182,0.8324045,0.023577495,0.14401802
1183,0.81718266,0.009986939,0.17283043
1184,0.7688638,0.027769096,0.20336711
1185,0.20101444,0.20797773,0.5910079
1186,0.38478494,0.10943202,0.505783
1187,0.9466941,0.0060661635,0.047239784
1188,0.41077086,0.061460026,0.52776915
1189,0.040951665,0.04248435,0.916564
1190,0.08115693,0.056372087,0.8624709
1191,0.031308725,0.40911484,0.55957645
1192,0.015667593,0.6195658,0.3647666
1193,0.6418846,0.06979869,0.2883167
1194,0.021158231,0.50915337,0.4696884
1195,0.004556107,0.8855329,0.109910965
1196,0.07671283,0.047781967,0.87550527
1197,0.03117175,0.6242081,0.34462023
1198,0.8142012,0.014417251,0.17138162
1199,0.43432844,0.026615446,0.5390561
1200,0.29139015,0.014916532,0.6936933
1201,0.7266502,0.027684154,0.24566567
1202,0.083283655,0.015400523,0.90131575
1203,0.38478494,0.10943202,0.505783
1204,0.43048313,0.09316128,0.4763556
1205,0.13631324,0.060668923,0.80301785
1206,0.05164585,0.08830474,0.8600494
1207,0.10693952,0.09867094,0.79438955
1208,0.6473139,0.041755203,0.31093094
1209,0.22552355,0.09361122,0.6808652
1210,0.5884737,0.014126426,0.39739993
1211,0.5572978,0.0272284,0.4154738
1212,0.03545852,0.11055078,0.8539907
1213,0.26152518,0.17272578,0.565749
1214,0.0775363,0.08507233,0.8373913
1215,0.2551324,0.042112727,0.7027549
1216,0.15858316,0.10334377,0.7380731
1217,0.09811901,0.3280807,0.57380027
1218,0.11171588,0.24284282,0.6454413
1219,0.26017925,0.04503284,0.6947879
1220,0.3880428,0.04516225,0.56679493
1221,0.6006518,0.009876767,0.38947144
1222,0.054659862,0.05209953,0.8932407
1223,0.24376309,0.0973673,0.6588696
1224,0.66434443,0.015356028,0.3202996
1225,0.7266502,0.027684154,0.24566567
1226,0.03462084,0.7292573,0.23612182
1227,0.4110706,0.1340316,0.45489788
1228,0.074463055,0.031506732,0.8940303
1229,0.55922735,0.055045787,0.38572687
1230,0.4340468,0.101306714,0.4646465
1231,0.062061094,0.030617287,0.9073217
1232,0.34126878,0.013841387,0.64488983
1233,0.056698937,0.06518562,0.8781155
1234,0.14938994,0.033524305,0.8170858
1235,0.51652014,0.008496872,0.47498298
1236,0.050125588,0.2916429,0.65823156
1237,0.7674894,0.028873395,0.20363727
1238,0.19300456,0.15435597,0.6526394
1239,0.70391935,0.045944046,0.25013664
1240,0.9221426,0.018123869,0.05973345
1241,0.8014175,0.005088594,0.19349386
1242,0.10191576,0.045971025,0.8521132
1243,0.079484455,0.3075163,0.6129992
1244,0.1881712,0.062511496,0.7493173
1245,0.059380446,0.07197384,0.8686458
1246,0.8578419,0.018754994,0.12340303
1247,0.8125755,0.013800128,0.17362434
1248,0.011116866,0.61946034,0.3694228
1249,0.6921268,0.019998321,0.28787485
1250,0.97590905,0.0030741848,0.02101674
1251,0.2461839,0.07660779,0.6772083
1252,0.72752243,0.028962933,0.24351461
1253,0.33172584,0.017056001,0.6512182
1254,0.11226158,0.19087613,0.69686234
1255,0.23463103,0.045865178,0.7195039
1256,0.042766422,0.027294235,0.9299393
1257,0.17717658,0.08709311,0.7357303
1258,0.048952326,0.052813075,0.89823455
1259,0.033971746,0.053446718,0.9125816
1260,0.09125022,0.09570228,0.8130475
1261,0.064081356,0.32593834,0.60998034
1262,0.033603627,0.20278965,0.76360667
1263,0.21612267,0.24761824,0.53625906
1264,0.031941734,0.61003333,0.35802495
1265,0.8988877,0.017554274,0.083558
1266,0.41578054,0.012311966,0.57190746
1267,0.029172724,0.6075339,0.36329344
1268,0.04590949,0.03660521,0.91748524
1269,0.23959592,0.041874863,0.7185293
1270,0.2892923,0.12263716,0.5880705
1271,0.038117155,0.56927025,0.39261255
1272,0.01261705,0.13182938,0.85555357
1273,0.7930527,0.013610497,0.19333681
1274,0.33666024,0.11159877,0.551741
1275,0.6905611,0.0635439,0.24589492
1276,0.8591879,0.032057486,0.108754635
1277,0.6833009,0.06474693,0.25195214
1278,0.5180738,0.018632965,0.46329328
1279,0.7638195,0.03625745,0.19992307
1280,0.67963356,0.041932777,0.27843365
1281,0.024769912,0.4669662,0.50826395
1282,0.6843255,0.013203915,0.30247056
1283,0.02510082,0.52516985,0.44972932
1284,0.037350763,0.05984188,0.90280735
1285,0.044298917,0.037280798,0.91842026
1286,0.030507522,0.46018478,0.50930774
1287,0.86162686,0.0067513767,0.13162173
1288,0.039832477,0.37465656,0.58551097
1289,0.070354536,0.19115508,0.7384904
1290,0.20101444,0.20797773,0.5910079
1291,0.62567794,0.0112199,0.36310214
1292,0.22552355,0.09361122,0.6808652
1293,0.60632616,0.046516802,0.34715703
1294,0.89795655,0.016241992,0.085801415
1295,0.08760357,0.16218032,0.75021607
1296,0.8907364,0.005747122,0.103516534
1297,0.9575443,0.0070422376,0.0354135
1298,0.19657943,0.107737735,0.6956828
1299,0.7995918,0.010934461,0.18947372
1300,0.053657696,0.17707491,0.7692673
1301,0.010346971,0.73785055,0.2518024
1302,0.13038155,0.09196116,0.77765733
1303,0.19103348,0.3495944,0.4593721
1304,0.43234566,0.03651103,0.53114325
1305,0.42267734,0.12533276,0.45198986
1306,0.44663656,0.14116868,0.4121947
1307,0.0691447,0.41291717,0.51793814
1308,0.44663656,0.14116868,0.4121947
1309,0.81442803,0.009110654,0.1764613
1310,0.8816288,0.013955653,0.10441556
1311,0.10138113,0.09488477,0.8037342
1312,0.22552355,0.09361122,0.6808652
1313,0.22552355,0.09361122,0.6808652
1314,0.016610755,0.3072508,0.67613846
1315,0.36310744,0.102039345,0.5348532
1316,0.033353794,0.12661575,0.84003043
1317,0.9567931,0.008123752,0.035083145
1318,0.337545,0.07443525,0.5880197
1319,0.22552355,0.09361122,0.6808652
1320,0.22552355,0.09361122,0.6808652
1321,0.22552355,0.09361122,0.6808652
1322,0.22552355,0.09361122,0.6808652
1323,0.11311289,0.028310971,0.8585761
1324,0.13724907,0.1503914,0.71235955
1325,0.22282319,0.078326985,0.6988498
1326,0.6512179,0.07108637,0.27769575
1327,0.22552355,0.09361122,0.6808652
1328,0.22552355,0.09361122,0.6808652
1329,0.22552355,0.09361122,0.6808652
1330,0.41387543,0.025059465,0.5610651
1331,0.2947193,0.034734376,0.6705463
1332,0.07771741,0.043456532,0.87882614
1333,0.48701638,0.08031878,0.4326648
1334,0.7378014,0.014245687,0.24795298
1335,0.11153889,0.039953664,0.84850746
1336,0.011714723,0.87098026,0.11730503
1337,0.34784412,0.023019858,0.629136
1338,0.07278036,0.019885076,0.9073346
1339,0.41534337,0.09492465,0.48973197
1340,0.22552355,0.09361122,0.6808652
1341,0.22552355,0.09361122,0.6808652
1342,0.22552355,0.09361122,0.6808652
1343,0.22552355,0.09361122,0.6808652
1344,0.07751519,0.03179934,0.89068544
1345,0.06473896,0.019850768,0.9154102
1346,0.4800682,0.10225532,0.41767654
1347,0.22552355,0.09361122,0.6808652
1348,0.5282985,0.056653243,0.41504824
1349,0.40823483,0.08270366,0.5090615
1350,0.22552355,0.09361122,0.6808652
1351,0.22552355,0.09361122,0.6808652
1352,0.11035031,0.21112217,0.67852753
1353,0.22552355,0.09361122,0.6808652
1354,0.92727035,0.009523611,0.06320598
1355,0.7446839,0.006696232,0.24861982
1356,0.11769012,0.025011536,0.8572984
1357,0.6520331,0.019618629,0.32834828
1358,0.8586456,0.018323332,0.12303104
1359,0.0382873,0.062284105,0.8994286
1360,0.5178818,0.0728123,0.4093059
1361,0.49968776,0.028151847,0.4721604
1362,0.4800682,0.10225532,0.41767654
1363,0.92973167,0.011104606,0.059163786
1364,0.10014852,0.047231607,0.8526199
1365,0.23332094,0.05829054,0.7083885
1366,0.10207404,0.14256583,0.7553602
1367,0.3808944,0.02052664,0.59857893
1368,0.6560621,0.012468811,0.33146906
1369,0.17761229,0.06646896,0.75591874
1370,0.6083026,0.02545783,0.36623964
1371,0.04869292,0.50802016,0.44328696
1372,0.103325106,0.03807859,0.8585963
1373,0.3649623,0.01182134,0.62321633
1374,0.22552355,0.09361122,0.6808652
1375,0.22552355,0.09361122,0.6808652
1376,0.06430512,0.096636415,0.83905846
1377,0.8825207,0.018414406,0.09906489
