conversation_num,speaker_nickname,num_words,num_chars,num_messages,function_word_accommodation,user_list
98,5d482eaa21c9be351f763c05,57,274,8,4,"['5ea6f550002f966295b1fffd' '5ea6f7b2002f966295b2001f'
 '5ea6f596002f966295b20001' '5ea0dd3c9dc0406f8988bd94'
 '5d482eaa21c9be351f763d2b' '5ea6f618002f966295b20008'
 '5ea6f550002f966295b1fffc' '5d482eaa21c9be351f763be9']"
98,5ea0dd3c9dc0406f8988bd94,160,829,10,8,"['5ea6f550002f966295b1fffd' '5ea6f7b2002f966295b2001f'
 '5ea6f596002f966295b20001' '5d482eaa21c9be351f763c05'
 '5d482eaa21c9be351f763d2b' '5ea6f618002f966295b20008'
 '5ea6f550002f966295b1fffc' '5d482eaa21c9be351f763be9']"
98,5d482eaa21c9be351f763d2b,33,181,7,2,"['5ea6f550002f966295b1fffd' '5ea6f7b2002f966295b2001f'
 '5ea6f596002f966295b20001' '5d482eaa21c9be351f763c05'
 '5ea0dd3c9dc0406f8988bd94' '5ea6f618002f966295b20008'
 '5ea6f550002f966295b1fffc' '5d482eaa21c9be351f763be9']"
98,5ea6f618002f966295b20008,58,278,10,4,"['5ea6f550002f966295b1fffd' '5ea6f7b2002f966295b2001f'
 '5ea6f596002f966295b20001' '5d482eaa21c9be351f763c05'
 '5ea0dd3c9dc0406f8988bd94' '5d482eaa21c9be351f763d2b'
 '5ea6f550002f966295b1fffc' '5d482eaa21c9be351f763be9']"
98,5ea6f550002f966295b1fffc,47,242,6,3,"['5ea6f550002f966295b1fffd' '5ea6f7b2002f966295b2001f'
 '5ea6f596002f966295b20001' '5d482eaa21c9be351f763c05'
 '5ea0dd3c9dc0406f8988bd94' '5d482eaa21c9be351f763d2b'
 '5ea6f618002f966295b20008' '5d482eaa21c9be351f763be9']"
98,5d482eaa21c9be351f763be9,124,610,9,6,"['5ea6f550002f966295b1fffd' '5ea6f7b2002f966295b2001f'
 '5ea6f596002f966295b20001' '5d482eaa21c9be351f763c05'
 '5ea0dd3c9dc0406f8988bd94' '5d482eaa21c9be351f763d2b'
 '5ea6f618002f966295b20008' '5ea6f550002f966295b1fffc']"
99,5d482ea621c9be351f762a16,166,827,6,24,"['5d482ea721c9be351f762c75' '5d482ea621c9be351f7629da'
 '5ea721c43ecdad55471ffa70' '5d482ea621c9be351f7629f2']"
99,5d482ea721c9be351f762c75,68,355,2,6,"['5d482ea621c9be351f762a16' '5d482ea621c9be351f7629da'
 '5ea721c43ecdad55471ffa70' '5d482ea621c9be351f7629f2']"
99,5d482ea621c9be351f7629da,114,615,6,19,"['5d482ea621c9be351f762a16' '5d482ea721c9be351f762c75'
 '5ea721c43ecdad55471ffa70' '5d482ea621c9be351f7629f2']"
99,5ea721c43ecdad55471ffa70,66,329,3,8,"['5d482ea621c9be351f762a16' '5d482ea721c9be351f762c75'
 '5d482ea621c9be351f7629da' '5d482ea621c9be351f7629f2']"
99,5d482ea621c9be351f7629f2,42,211,3,8,"['5d482ea621c9be351f762a16' '5d482ea721c9be351f762c75'
 '5d482ea621c9be351f7629da' '5ea721c43ecdad55471ffa70']"
100,5d482ea621c9be351f762a16,87,467,6,4,"['5ea721c43ecdad55471ffa70' '5d482ea621c9be351f7629f2'
 '5d482ea721c9be351f762c75' '5d482ea621c9be351f7629da']"
100,5ea721c43ecdad55471ffa70,103,527,5,11,"['5d482ea621c9be351f762a16' '5d482ea621c9be351f7629f2'
 '5d482ea721c9be351f762c75' '5d482ea621c9be351f7629da']"
100,5d482ea621c9be351f7629f2,66,353,5,6,"['5d482ea621c9be351f762a16' '5ea721c43ecdad55471ffa70'
 '5d482ea721c9be351f762c75' '5d482ea621c9be351f7629da']"
100,5d482ea721c9be351f762c75,70,378,2,9,"['5d482ea621c9be351f762a16' '5ea721c43ecdad55471ffa70'
 '5d482ea621c9be351f7629f2' '5d482ea621c9be351f7629da']"
100,5d482ea621c9be351f7629da,77,439,4,11,"['5d482ea621c9be351f762a16' '5ea721c43ecdad55471ffa70'
 '5d482ea621c9be351f7629f2' '5d482ea721c9be351f762c75']"
101,5d482eab21c9be351f763df5,99,549,5,14,"['5d482ea521c9be351f762710' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762519' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762540'
 '5d482ea521c9be351f76254b' '5d482ea721c9be351f762fb7']"
101,5d482ea521c9be351f762710,137,699,12,10,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762519' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762540'
 '5d482ea521c9be351f76254b' '5d482ea721c9be351f762fb7']"
101,5d482ea521c9be351f76270e,99,533,5,12,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f762519' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762540'
 '5d482ea521c9be351f76254b' '5d482ea721c9be351f762fb7']"
101,5d482ea521c9be351f762519,153,780,5,12,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f76270e' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762540'
 '5d482ea521c9be351f76254b' '5d482ea721c9be351f762fb7']"
101,5d482ea521c9be351f762586,32,177,2,5,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f76270e' '5d482ea521c9be351f762519'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762540'
 '5d482ea521c9be351f76254b' '5d482ea721c9be351f762fb7']"
101,5d482ea621c9be351f762886,52,269,4,6,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f76270e' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f762586' '5d482ea521c9be351f762540'
 '5d482ea521c9be351f76254b' '5d482ea721c9be351f762fb7']"
101,5d482ea521c9be351f762540,81,412,3,12,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f76270e' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f762586' '5d482ea621c9be351f762886'
 '5d482ea521c9be351f76254b' '5d482ea721c9be351f762fb7']"
101,5d482ea521c9be351f76254b,142,738,5,20,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f76270e' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f762586' '5d482ea621c9be351f762886'
 '5d482ea521c9be351f762540' '5d482ea721c9be351f762fb7']"
101,5d482ea721c9be351f762fb7,35,164,2,4,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f76270e' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f762586' '5d482ea621c9be351f762886'
 '5d482ea521c9be351f762540' '5d482ea521c9be351f76254b']"
102,5d482eab21c9be351f763df5,198,1018,9,15,"['5d482ea521c9be351f762586' '5d482ea621c9be351f762886'
 '5d482ea521c9be351f762519' '5d482ea521c9be351f76254b'
 '5d482ea521c9be351f762710' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762540']"
102,5d482ea521c9be351f762586,50,270,4,8,"['5d482eab21c9be351f763df5' '5d482ea621c9be351f762886'
 '5d482ea521c9be351f762519' '5d482ea521c9be351f76254b'
 '5d482ea521c9be351f762710' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762540']"
102,5d482ea621c9be351f762886,81,417,6,10,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762586'
 '5d482ea521c9be351f762519' '5d482ea521c9be351f76254b'
 '5d482ea521c9be351f762710' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762540']"
102,5d482ea521c9be351f762519,113,548,5,9,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f76254b'
 '5d482ea521c9be351f762710' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762540']"
102,5d482ea521c9be351f76254b,134,672,6,20,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f762710' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762540']"
102,5d482ea521c9be351f762710,77,401,11,10,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f76254b' '5d482ea521c9be351f76270e'
 '5d482ea521c9be351f762540']"
102,5d482ea521c9be351f76270e,76,388,6,5,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f76254b' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f762540']"
102,5d482ea521c9be351f762540,78,418,3,7,"['5d482eab21c9be351f763df5' '5d482ea521c9be351f762586'
 '5d482ea621c9be351f762886' '5d482ea521c9be351f762519'
 '5d482ea521c9be351f76254b' '5d482ea521c9be351f762710'
 '5d482ea521c9be351f76270e']"
103,5ea724e43ecdad55471ffdce,73,382,5,3,"['5d482ea521c9be351f7625cc' '5d482ea521c9be351f7626f2'
 '5ea728b83ecdad55472000c2' '5d482ea521c9be351f7624c6'
 '5d482ea821c9be351f763554' '5d482ea621c9be351f76295f']"
103,5d482ea521c9be351f7625cc,109,583,5,13,"['5ea724e43ecdad55471ffdce' '5d482ea521c9be351f7626f2'
 '5ea728b83ecdad55472000c2' '5d482ea521c9be351f7624c6'
 '5d482ea821c9be351f763554' '5d482ea621c9be351f76295f']"
103,5d482ea521c9be351f7626f2,102,498,4,13,"['5ea724e43ecdad55471ffdce' '5d482ea521c9be351f7625cc'
 '5ea728b83ecdad55472000c2' '5d482ea521c9be351f7624c6'
 '5d482ea821c9be351f763554' '5d482ea621c9be351f76295f']"
103,5ea728b83ecdad55472000c2,108,512,9,17,"['5ea724e43ecdad55471ffdce' '5d482ea521c9be351f7625cc'
 '5d482ea521c9be351f7626f2' '5d482ea521c9be351f7624c6'
 '5d482ea821c9be351f763554' '5d482ea621c9be351f76295f']"
103,5d482ea521c9be351f7624c6,80,401,5,9,"['5ea724e43ecdad55471ffdce' '5d482ea521c9be351f7625cc'
 '5d482ea521c9be351f7626f2' '5ea728b83ecdad55472000c2'
 '5d482ea821c9be351f763554' '5d482ea621c9be351f76295f']"
103,5d482ea821c9be351f763554,88,429,5,5,"['5ea724e43ecdad55471ffdce' '5d482ea521c9be351f7625cc'
 '5d482ea521c9be351f7626f2' '5ea728b83ecdad55472000c2'
 '5d482ea521c9be351f7624c6' '5d482ea621c9be351f76295f']"
103,5d482ea621c9be351f76295f,30,139,3,7,"['5ea724e43ecdad55471ffdce' '5d482ea521c9be351f7625cc'
 '5d482ea521c9be351f7626f2' '5ea728b83ecdad55472000c2'
 '5d482ea521c9be351f7624c6' '5d482ea821c9be351f763554']"
104,5ea724e43ecdad55471ffdce,93,478,5,13,"['5d482ea621c9be351f76295f' '5d482ea521c9be351f7626f2'
 '5ea728b83ecdad55472000c2' '5d482ea821c9be351f763554'
 '5d482ea521c9be351f7625cc' '5d482ea521c9be351f7624c6']"
104,5d482ea621c9be351f76295f,31,171,2,4,"['5ea724e43ecdad55471ffdce' '5d482ea521c9be351f7626f2'
 '5ea728b83ecdad55472000c2' '5d482ea821c9be351f763554'
 '5d482ea521c9be351f7625cc' '5d482ea521c9be351f7624c6']"
104,5d482ea521c9be351f7626f2,117,622,7,11,"['5ea724e43ecdad55471ffdce' '5d482ea621c9be351f76295f'
 '5ea728b83ecdad55472000c2' '5d482ea821c9be351f763554'
 '5d482ea521c9be351f7625cc' '5d482ea521c9be351f7624c6']"
104,5ea728b83ecdad55472000c2,136,709,9,5,"['5ea724e43ecdad55471ffdce' '5d482ea621c9be351f76295f'
 '5d482ea521c9be351f7626f2' '5d482ea821c9be351f763554'
 '5d482ea521c9be351f7625cc' '5d482ea521c9be351f7624c6']"
104,5d482ea821c9be351f763554,128,648,6,15,"['5ea724e43ecdad55471ffdce' '5d482ea621c9be351f76295f'
 '5d482ea521c9be351f7626f2' '5ea728b83ecdad55472000c2'
 '5d482ea521c9be351f7625cc' '5d482ea521c9be351f7624c6']"
104,5d482ea521c9be351f7625cc,129,608,6,16,"['5ea724e43ecdad55471ffdce' '5d482ea621c9be351f76295f'
 '5d482ea521c9be351f7626f2' '5ea728b83ecdad55472000c2'
 '5d482ea821c9be351f763554' '5d482ea521c9be351f7624c6']"
104,5d482ea521c9be351f7624c6,131,685,6,17,"['5ea724e43ecdad55471ffdce' '5d482ea621c9be351f76295f'
 '5d482ea521c9be351f7626f2' '5ea728b83ecdad55472000c2'
 '5d482ea821c9be351f763554' '5d482ea521c9be351f7625cc']"
105,5d482ea521c9be351f7625fa,40,220,5,2,"['5ea721e23ecdad55471ffa74' '5d482ea721c9be351f762be2'
 '5ea1db9cde5d74641b672eca' '5ea634947c882f6974ff30ff'
 '5ea12f30de5d74641b66be9c']"
105,5ea721e23ecdad55471ffa74,106,586,7,13,"['5d482ea521c9be351f7625fa' '5d482ea721c9be351f762be2'
 '5ea1db9cde5d74641b672eca' '5ea634947c882f6974ff30ff'
 '5ea12f30de5d74641b66be9c']"
105,5d482ea721c9be351f762be2,54,298,4,8,"['5d482ea521c9be351f7625fa' '5ea721e23ecdad55471ffa74'
 '5ea1db9cde5d74641b672eca' '5ea634947c882f6974ff30ff'
 '5ea12f30de5d74641b66be9c']"
105,5ea1db9cde5d74641b672eca,103,573,5,9,"['5d482ea521c9be351f7625fa' '5ea721e23ecdad55471ffa74'
 '5d482ea721c9be351f762be2' '5ea634947c882f6974ff30ff'
 '5ea12f30de5d74641b66be9c']"
105,5ea634947c882f6974ff30ff,148,785,7,18,"['5d482ea521c9be351f7625fa' '5ea721e23ecdad55471ffa74'
 '5d482ea721c9be351f762be2' '5ea1db9cde5d74641b672eca'
 '5ea12f30de5d74641b66be9c']"
105,5ea12f30de5d74641b66be9c,47,237,2,5,"['5d482ea521c9be351f7625fa' '5ea721e23ecdad55471ffa74'
 '5d482ea721c9be351f762be2' '5ea1db9cde5d74641b672eca'
 '5ea634947c882f6974ff30ff']"
106,5ea634947c882f6974ff30ff,130,687,10,5,"['5d482ea721c9be351f762be2' '5ea721e23ecdad55471ffa74'
 '5ea1db9cde5d74641b672eca' '5ea12f30de5d74641b66be9c']"
106,5d482ea721c9be351f762be2,58,328,4,5,"['5ea634947c882f6974ff30ff' '5ea721e23ecdad55471ffa74'
 '5ea1db9cde5d74641b672eca' '5ea12f30de5d74641b66be9c']"
106,5ea721e23ecdad55471ffa74,24,107,2,0,"['5ea634947c882f6974ff30ff' '5d482ea721c9be351f762be2'
 '5ea1db9cde5d74641b672eca' '5ea12f30de5d74641b66be9c']"
106,5ea1db9cde5d74641b672eca,53,256,3,2,"['5ea634947c882f6974ff30ff' '5d482ea721c9be351f762be2'
 '5ea721e23ecdad55471ffa74' '5ea12f30de5d74641b66be9c']"
106,5ea12f30de5d74641b66be9c,54,298,3,7,"['5ea634947c882f6974ff30ff' '5d482ea721c9be351f762be2'
 '5ea721e23ecdad55471ffa74' '5ea1db9cde5d74641b672eca']"
107,5ea71f623ecdad55471ff9b1,41,190,14,3,"['5d482ea921c9be351f76373a' '5ea71fee3ecdad55471ff9b9'
 '5d482eab21c9be351f7640eb' '5ea6f514002f966295b1fffb'
 '5ea632967c882f6974ff2f5d' '5ea6f910002f966295b2006a'
 '5d482ea721c9be351f762cc8']"
107,5d482ea921c9be351f76373a,213,1142,12,18,"['5ea71f623ecdad55471ff9b1' '5ea71fee3ecdad55471ff9b9'
 '5d482eab21c9be351f7640eb' '5ea6f514002f966295b1fffb'
 '5ea632967c882f6974ff2f5d' '5ea6f910002f966295b2006a'
 '5d482ea721c9be351f762cc8']"
107,5ea71fee3ecdad55471ff9b9,40,214,8,3,"['5ea71f623ecdad55471ff9b1' '5d482ea921c9be351f76373a'
 '5d482eab21c9be351f7640eb' '5ea6f514002f966295b1fffb'
 '5ea632967c882f6974ff2f5d' '5ea6f910002f966295b2006a'
 '5d482ea721c9be351f762cc8']"
107,5d482eab21c9be351f7640eb,112,550,9,8,"['5ea71f623ecdad55471ff9b1' '5d482ea921c9be351f76373a'
 '5ea71fee3ecdad55471ff9b9' '5ea6f514002f966295b1fffb'
 '5ea632967c882f6974ff2f5d' '5ea6f910002f966295b2006a'
 '5d482ea721c9be351f762cc8']"
107,5ea6f514002f966295b1fffb,25,126,11,6,"['5ea71f623ecdad55471ff9b1' '5d482ea921c9be351f76373a'
 '5ea71fee3ecdad55471ff9b9' '5d482eab21c9be351f7640eb'
 '5ea632967c882f6974ff2f5d' '5ea6f910002f966295b2006a'
 '5d482ea721c9be351f762cc8']"
107,5ea632967c882f6974ff2f5d,114,601,9,2,"['5ea71f623ecdad55471ff9b1' '5d482ea921c9be351f76373a'
 '5ea71fee3ecdad55471ff9b9' '5d482eab21c9be351f7640eb'
 '5ea6f514002f966295b1fffb' '5ea6f910002f966295b2006a'
 '5d482ea721c9be351f762cc8']"
107,5ea6f910002f966295b2006a,110,561,6,8,"['5ea71f623ecdad55471ff9b1' '5d482ea921c9be351f76373a'
 '5ea71fee3ecdad55471ff9b9' '5d482eab21c9be351f7640eb'
 '5ea6f514002f966295b1fffb' '5ea632967c882f6974ff2f5d'
 '5d482ea721c9be351f762cc8']"
107,5d482ea721c9be351f762cc8,87,433,7,19,"['5ea71f623ecdad55471ff9b1' '5d482ea921c9be351f76373a'
 '5ea71fee3ecdad55471ff9b9' '5d482eab21c9be351f7640eb'
 '5ea6f514002f966295b1fffb' '5ea632967c882f6974ff2f5d'
 '5ea6f910002f966295b2006a']"
108,5ea6f910002f966295b2006a,107,570,7,4,"['5d482ea921c9be351f76373a' '5ea632967c882f6974ff2f5d'
 '5ea71f623ecdad55471ff9b1' '5d482ea721c9be351f762cc8'
 '5d482eab21c9be351f7640eb' '5ea71fee3ecdad55471ff9b9']"
108,5d482ea921c9be351f76373a,225,1166,11,20,"['5ea6f910002f966295b2006a' '5ea632967c882f6974ff2f5d'
 '5ea71f623ecdad55471ff9b1' '5d482ea721c9be351f762cc8'
 '5d482eab21c9be351f7640eb' '5ea71fee3ecdad55471ff9b9']"
108,5ea632967c882f6974ff2f5d,144,761,8,20,"['5ea6f910002f966295b2006a' '5d482ea921c9be351f76373a'
 '5ea71f623ecdad55471ff9b1' '5d482ea721c9be351f762cc8'
 '5d482eab21c9be351f7640eb' '5ea71fee3ecdad55471ff9b9']"
108,5ea71f623ecdad55471ff9b1,54,257,11,3,"['5ea6f910002f966295b2006a' '5d482ea921c9be351f76373a'
 '5ea632967c882f6974ff2f5d' '5d482ea721c9be351f762cc8'
 '5d482eab21c9be351f7640eb' '5ea71fee3ecdad55471ff9b9']"
108,5d482ea721c9be351f762cc8,123,642,14,10,"['5ea6f910002f966295b2006a' '5d482ea921c9be351f76373a'
 '5ea632967c882f6974ff2f5d' '5ea71f623ecdad55471ff9b1'
 '5d482eab21c9be351f7640eb' '5ea71fee3ecdad55471ff9b9']"
108,5d482eab21c9be351f7640eb,89,459,7,8,"['5ea6f910002f966295b2006a' '5d482ea921c9be351f76373a'
 '5ea632967c882f6974ff2f5d' '5ea71f623ecdad55471ff9b1'
 '5d482ea721c9be351f762cc8' '5ea71fee3ecdad55471ff9b9']"
108,5ea71fee3ecdad55471ff9b9,74,376,5,1,"['5ea6f910002f966295b2006a' '5d482ea921c9be351f76373a'
 '5ea632967c882f6974ff2f5d' '5ea71f623ecdad55471ff9b1'
 '5d482ea721c9be351f762cc8' '5d482eab21c9be351f7640eb']"
109,5ea6f500002f966295b1fff8,44,215,14,1,"['5ea63e627c882f6974ff3235' '5ea1e538de5d74641b67621a'
 '5ea71efe3ecdad55471ff9a6' '5d482ea921c9be351f76368a'
 '5d482eaa21c9be351f763cdf']"
109,5ea63e627c882f6974ff3235,130,647,7,2,"['5ea6f500002f966295b1fff8' '5ea1e538de5d74641b67621a'
 '5ea71efe3ecdad55471ff9a6' '5d482ea921c9be351f76368a'
 '5d482eaa21c9be351f763cdf']"
109,5ea1e538de5d74641b67621a,96,440,5,7,"['5ea6f500002f966295b1fff8' '5ea63e627c882f6974ff3235'
 '5ea71efe3ecdad55471ff9a6' '5d482ea921c9be351f76368a'
 '5d482eaa21c9be351f763cdf']"
109,5ea71efe3ecdad55471ff9a6,64,330,5,11,"['5ea6f500002f966295b1fff8' '5ea63e627c882f6974ff3235'
 '5ea1e538de5d74641b67621a' '5d482ea921c9be351f76368a'
 '5d482eaa21c9be351f763cdf']"
109,5d482ea921c9be351f76368a,80,403,5,12,"['5ea6f500002f966295b1fff8' '5ea63e627c882f6974ff3235'
 '5ea1e538de5d74641b67621a' '5ea71efe3ecdad55471ff9a6'
 '5d482eaa21c9be351f763cdf']"
109,5d482eaa21c9be351f763cdf,43,218,1,10,"['5ea6f500002f966295b1fff8' '5ea63e627c882f6974ff3235'
 '5ea1e538de5d74641b67621a' '5ea71efe3ecdad55471ff9a6'
 '5d482ea921c9be351f76368a']"
110,5ea1e538de5d74641b67621a,81,404,7,2,"['5ea6f500002f966295b1fff8' '5ea63e627c882f6974ff3235'
 '5ea71efe3ecdad55471ff9a6' '5d482eaa21c9be351f763cdf']"
110,5ea6f500002f966295b1fff8,26,126,12,0,"['5ea1e538de5d74641b67621a' '5ea63e627c882f6974ff3235'
 '5ea71efe3ecdad55471ff9a6' '5d482eaa21c9be351f763cdf']"
110,5ea63e627c882f6974ff3235,87,425,4,2,"['5ea1e538de5d74641b67621a' '5ea6f500002f966295b1fff8'
 '5ea71efe3ecdad55471ff9a6' '5d482eaa21c9be351f763cdf']"
110,5ea71efe3ecdad55471ff9a6,55,292,4,4,"['5ea1e538de5d74641b67621a' '5ea6f500002f966295b1fff8'
 '5ea63e627c882f6974ff3235' '5d482eaa21c9be351f763cdf']"
110,5d482eaa21c9be351f763cdf,71,340,3,12,"['5ea1e538de5d74641b67621a' '5ea6f500002f966295b1fff8'
 '5ea63e627c882f6974ff3235' '5ea71efe3ecdad55471ff9a6']"
111,5ea63ba67c882f6974ff320d,171,912,14,13,"['5d482ea821c9be351f763208' '5d482ea721c9be351f762d4f'
 '5d482ea821c9be351f7630ab' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
111,5d482ea821c9be351f763208,40,201,3,0,"['5ea63ba67c882f6974ff320d' '5d482ea721c9be351f762d4f'
 '5d482ea821c9be351f7630ab' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
111,5d482ea721c9be351f762d4f,23,132,2,3,"['5ea63ba67c882f6974ff320d' '5d482ea821c9be351f763208'
 '5d482ea821c9be351f7630ab' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
111,5d482ea821c9be351f7630ab,96,480,10,7,"['5ea63ba67c882f6974ff320d' '5d482ea821c9be351f763208'
 '5d482ea721c9be351f762d4f' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
111,5d482ea821c9be351f76354a,46,253,3,2,"['5ea63ba67c882f6974ff320d' '5d482ea821c9be351f763208'
 '5d482ea721c9be351f762d4f' '5d482ea821c9be351f7630ab'
 '5d482eaa21c9be351f763baf']"
111,5d482eaa21c9be351f763baf,37,209,1,0,"['5ea63ba67c882f6974ff320d' '5d482ea821c9be351f763208'
 '5d482ea721c9be351f762d4f' '5d482ea821c9be351f7630ab'
 '5d482ea821c9be351f76354a']"
112,5d482ea721c9be351f762d4f,11,45,4,0,"['5d482ea821c9be351f7630ab' '5ea63ba67c882f6974ff320d'
 '5d482ea821c9be351f763208' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
112,5d482ea821c9be351f7630ab,111,540,11,10,"['5d482ea721c9be351f762d4f' '5ea63ba67c882f6974ff320d'
 '5d482ea821c9be351f763208' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
112,5ea63ba67c882f6974ff320d,64,334,4,11,"['5d482ea721c9be351f762d4f' '5d482ea821c9be351f7630ab'
 '5d482ea821c9be351f763208' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
112,5d482ea821c9be351f763208,43,214,3,3,"['5d482ea721c9be351f762d4f' '5d482ea821c9be351f7630ab'
 '5ea63ba67c882f6974ff320d' '5d482ea821c9be351f76354a'
 '5d482eaa21c9be351f763baf']"
112,5d482ea821c9be351f76354a,57,276,3,9,"['5d482ea721c9be351f762d4f' '5d482ea821c9be351f7630ab'
 '5ea63ba67c882f6974ff320d' '5d482ea821c9be351f763208'
 '5d482eaa21c9be351f763baf']"
112,5d482eaa21c9be351f763baf,72,382,4,5,"['5d482ea721c9be351f762d4f' '5d482ea821c9be351f7630ab'
 '5ea63ba67c882f6974ff320d' '5d482ea821c9be351f763208'
 '5d482ea821c9be351f76354a']"
113,5d482eaa21c9be351f763c82,129,726,6,8,"['5d482ea921c9be351f7635e8' '5ea1d192de5d74641b671760'
 '5d482ea821c9be351f76344b' '5d482ea721c9be351f762d44'
 '5ea6f7b2002f966295b20020' '5d482eab21c9be351f763de7'
 '5d482ea921c9be351f7638fe' '5d482eaa21c9be351f763908']"
113,5d482ea921c9be351f7635e8,66,333,5,5,"['5d482eaa21c9be351f763c82' '5ea1d192de5d74641b671760'
 '5d482ea821c9be351f76344b' '5d482ea721c9be351f762d44'
 '5ea6f7b2002f966295b20020' '5d482eab21c9be351f763de7'
 '5d482ea921c9be351f7638fe' '5d482eaa21c9be351f763908']"
113,5ea1d192de5d74641b671760,76,404,6,6,"['5d482eaa21c9be351f763c82' '5d482ea921c9be351f7635e8'
 '5d482ea821c9be351f76344b' '5d482ea721c9be351f762d44'
 '5ea6f7b2002f966295b20020' '5d482eab21c9be351f763de7'
 '5d482ea921c9be351f7638fe' '5d482eaa21c9be351f763908']"
113,5d482ea821c9be351f76344b,125,622,9,11,"['5d482eaa21c9be351f763c82' '5d482ea921c9be351f7635e8'
 '5ea1d192de5d74641b671760' '5d482ea721c9be351f762d44'
 '5ea6f7b2002f966295b20020' '5d482eab21c9be351f763de7'
 '5d482ea921c9be351f7638fe' '5d482eaa21c9be351f763908']"
113,5d482ea721c9be351f762d44,130,714,7,2,"['5d482eaa21c9be351f763c82' '5d482ea921c9be351f7635e8'
 '5ea1d192de5d74641b671760' '5d482ea821c9be351f76344b'
 '5ea6f7b2002f966295b20020' '5d482eab21c9be351f763de7'
 '5d482ea921c9be351f7638fe' '5d482eaa21c9be351f763908']"
113,5ea6f7b2002f966295b20020,90,442,5,13,"['5d482eaa21c9be351f763c82' '5d482ea921c9be351f7635e8'
 '5ea1d192de5d74641b671760' '5d482ea821c9be351f76344b'
 '5d482ea721c9be351f762d44' '5d482eab21c9be351f763de7'
 '5d482ea921c9be351f7638fe' '5d482eaa21c9be351f763908']"
113,5d482eab21c9be351f763de7,70,394,3,10,"['5d482eaa21c9be351f763c82' '5d482ea921c9be351f7635e8'
 '5ea1d192de5d74641b671760' '5d482ea821c9be351f76344b'
 '5d482ea721c9be351f762d44' '5ea6f7b2002f966295b20020'
 '5d482ea921c9be351f7638fe' '5d482eaa21c9be351f763908']"
113,5d482ea921c9be351f7638fe,78,416,5,5,"['5d482eaa21c9be351f763c82' '5d482ea921c9be351f7635e8'
 '5ea1d192de5d74641b671760' '5d482ea821c9be351f76344b'
 '5d482ea721c9be351f762d44' '5ea6f7b2002f966295b20020'
 '5d482eab21c9be351f763de7' '5d482eaa21c9be351f763908']"
