,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
team_size,0.05488360751488271,0.054304219013858755,0.057138628489389096,0.04634300631532809,0.05232305528666058,0.06533567134499274,0.04783917228638082,0.05085321682655823,0.04202601027391161,0.05030238650875042,0.0429344861723264,0.04990635272794016,0.049383782034468394,0.04966418586885693,0.05130857273433068,0.05452451906619758,0.054161594335593276,0.0504449679535557,0.05015322657879685,0.048114950090817336,0.049623340173375344,0.046622819167920417,0.04759808175266676,0.05035900308654834,0.04932777116180692,0.04999311299150893,0.04896983185328684,0.04451895884951986,0.04860258183949929,0.04334307183579649,0.05060091686812623,0.05040056746958601,0.051246727137947104,0.048195488605742354,0.0524207023590664,0.050016432607381214,0.053484546195863535,0.05172841993534254,0.052120753173186096,0.04930483541409013,0.05048273701336658,0.05030630160931163,0.05034568194408089,0.05034352699555727,0.050902768164654194,0.050966622337733906,0.048568650975496334,0.037573564951299,0.050939211334730713,0.030733575475916933,0.048639706870730215,0.03787163076545917,0.05805822359435103,0.04964941970790383,0.04806680276911202,0.04900605866165215,0.04924122156963685,0.04926607874947463,0.04904576780462139,0.04250420040207911,0.04993619913576143,0.050140595619140534,0.04823766852549994,0.05530126834694699,0.045749978426431304,0.04413302993484788,0.0502384403674788,0.053019819066060694,0.05014999610874974,0.05101384660654212,0.04400623759882834,0.05001032664781192,0.05344956120383219,0.04321324378432754,0.050917320312648895,0.045935660403840735,0.049395134617840904,0.05641249376116878,0.05020479156256175,0.049823221250059134,0.05084520119210689,0.050720335475903315,0.05013268362252534,0.05847181877315447,0.05040407361936277,0.049822770576539326,0.061039409978737226,0.05395666847823136,0.0497668788660587,0.048655690160832495
vis_img_High,-0.020075494386490714,-0.01925264027489244,-0.0220520332204387,-0.019357587489248474,-0.023828408201960343,-0.02334542186350222,-0.0216712071553167,-0.023268556962893004,-0.020767391558167415,-0.02269807870039926,-0.017195626097767102,-0.02358616345133646,-0.023520062528141223,-0.024707238865650953,-0.024161544566480064,-0.018746870715290766,-0.021717779477625078,-0.022841336296780923,-0.02296419122610738,-0.016556164509321337,-0.02502040893128385,-0.02249577363011846,-0.012901267798158719,-0.02249814848267069,-0.023119676971473123,-0.023126507177888903,-0.024346750981030583,-0.022164521419514673,-0.02211523745490457,-0.019156053203566836,-0.029201880184540934,-0.020325211512105257,-0.023778170649374215,-0.026582547018999425,-0.019744402525841292,-0.023128247852234985,-0.024116763334512382,-0.020945471129741426,-0.02325170619686895,-0.02469067619170401,-0.023144857460489585,-0.023510805320327927,-0.023467820736512372,-0.02278964528804007,-0.02340541083403787,-0.026240297647540697,-0.023782313810791187,-0.026600758887218037,-0.027663211826281772,-0.024604102829761478,-0.019882828903267803,-0.022581848214581438,-0.017126590004946266,-0.02348228619814426,-0.020487194505523304,-0.024648343107032032,-0.02247972774050277,-0.02497498898431477,-0.022896363423257068,-0.02213309174233194,-0.022401863915685022,-0.02252952867946754,-0.023739014525015797,-0.02607728254152642,-0.014866585225126362,-0.027133128247712742,-0.023012083697918784,-0.020733948359173523,-0.023236009015983803,-0.021994756059986218,-0.02484228408422825,-0.02334549907082912,-0.025854994548128462,-0.02266967142317865,-0.023633171633613927,-0.023926404311380368,-0.024086011513257292,-0.017671068905408704,-0.02401999917414538,-0.01901558383144005,-0.02254093986462466,-0.023634686120000678,-0.02318271538496885,-0.016899683904441208,-0.0226154754164161,-0.02318636192617556,-0.026208987362634904,-0.023677374550389763,-0.022392546396428407,-0.026284803691653917
vis_img_Low,0.020132481109375697,0.02012970288816941,0.02202713629580127,0.02654150096096875,0.02186130930064117,0.024235279030987752,0.021541577389539657,0.023372468674847657,0.019295564676440856,0.023295360687783095,0.012264698699282959,0.022173020815080373,0.02377597525200849,0.023814881995796806,0.025232937602694808,0.016461497870378924,0.024208216947460913,0.023313963930361538,0.023195097341359012,0.019872983261235426,0.02523070637521411,0.02026495514718673,0.011964243894328609,0.022334379920376676,0.023566848375163155,0.023387874967298786,0.021287177800902102,0.020124277645964465,0.022287577193547438,0.02008453222173518,0.0292998221105098,0.025245740054348667,0.024515274816452496,0.028922106059405175,0.022605564850893843,0.02328281966137681,0.0234365358323241,0.021047306312224894,0.023552931455725734,0.024341609786525373,0.023606970188517463,0.02394443304390427,0.02310587794431284,0.02309093624170163,0.023730730082104655,0.022599056023134556,0.022456205725245988,0.019421628465917162,0.028425377381237304,0.020517475343200704,0.01989979095305433,0.024104643655522787,0.016081093420927936,0.02331401679880484,0.020686422553594055,0.025701924636038334,0.023147012173363853,0.025597225216696728,0.02272904330629386,0.020458142273675702,0.022081424197780385,0.022974158791285847,0.022946499376985854,0.0238763733794669,0.015002932288353536,0.026544922341877383,0.023466698079740948,0.026975430615591368,0.023416416159655604,0.02182047518335568,0.027192663972221885,0.023397776296699316,0.02359792492361721,0.02954178180793554,0.023587575756573474,0.02317320253962039,0.02371467420124149,0.02124581252314675,0.023665817064238585,0.02015213552972894,0.022523116342161587,0.02276544671358407,0.023370825926604836,0.012931495744155062,0.02526327448530033,0.023182314256705517,0.02650856213143355,0.02433192524622752,0.021404550676670197,0.027276189089896118
vis_img_Mixed,-5.69867228849886e-05,-0.0008770626132769662,2.4896924637430695e-05,-0.007183913471720285,0.0019670989013191777,-0.0008898571674855461,0.00012962976577704955,-0.00010391171195465597,0.0014718268817265662,-0.0005972819873838334,0.004930927398484146,0.0014131426362560895,-0.00025591272386726773,0.0008923568698541434,-0.0010713930362147395,0.002285372844911839,-0.0024904374698358307,-0.0004726276335806168,-0.00023090611525162597,-0.0033168187519140983,-0.00021029744393025553,0.0022308184829317327,0.0009370239038301165,0.00016376856229401908,-0.00044717140369003757,-0.0002613677894098837,0.0030595731801284906,0.0020402437735502097,-0.0001723397386428696,-0.00092847901816834,-9.794192596887015e-05,-0.004920528542243414,-0.0007371041670782807,-0.0023395590404057427,-0.002861162325052549,-0.00015457180914180482,0.0006802275021882857,-0.00010183518248345802,-0.0003012252588567726,0.00034906640517863715,-0.00046211272802788427,-0.00043362772357634046,0.0003619427921995403,-0.00030129095366155886,-0.0003253192480667949,0.003641241624406152,0.0013261080855452067,0.007179130421300878,-0.0007621655549555325,0.004086627486560769,-1.696204978652747e-05,-0.0015227954409413422,0.0010454965840183414,0.00016826939933942803,-0.00019922804807074505,-0.001053581529006302,-0.0006672844328610761,-0.0006222362323819624,0.00016732011696320864,0.0016749494686562228,0.00032043971790463076,-0.00044463011181831123,0.0007925151480299491,0.0022009091620595308,-0.00013634706322718205,0.0005882059058353705,-0.0004546143818221607,-0.006241482256417841,-0.0001804071436717939,0.00017428087663053495,-0.002350379887993649,-5.2277225870202195e-05,0.002257069624511248,-0.006872110384756904,4.5595877040463854e-05,0.0007532017717599786,0.00037133731201580123,-0.00357474361773805,0.0003541821099067907,-0.001136551698288882,1.7823522463086394e-05,0.0008692394064166064,-0.00018811054163598185,0.003968188160286143,-0.002647799068884234,4.0476694700417645e-06,-0.0002995747687986484,-0.0006545506958377537,0.000987995719758219,-0.0009913853982421981
int_verb_High,-0.030459482969442984,-0.03287031771075705,-0.033064531947868264,-0.03467670759294882,-0.03449088133363659,-0.03278141663054404,-0.031874231098378634,-0.031429240117313,-0.01841411941034605,-0.03222794083350839,-0.026444635578530235,-0.027245645636955935,-0.030599118517526173,-0.03183823973307965,-0.032106868013602574,-0.033500532321657235,-0.028103437514841467,-0.03260919444607549,-0.03193061932695918,-0.02552106825798345,-0.031404874751132156,-0.027815580071308674,-0.025724561867832004,-0.03144493985739175,-0.030894868085614296,-0.03182213212368562,-0.03028664069179456,-0.0337245125133904,-0.030362519874407558,-0.02246241449628112,-0.0305121775582935,-0.029622471557105998,-0.03175375941975771,-0.03207849556504761,-0.03652837641635356,-0.03175849592500286,-0.0319900372697287,-0.03126367023525335,-0.03225726801644632,-0.031221807444187243,-0.03138789354500679,-0.03236111082152762,-0.03195921829235759,-0.031899279020108945,-0.03152131777502143,-0.03036711918687722,-0.03217166007859377,-0.030183497928177726,-0.029101171839991672,-0.03218111879191784,-0.03276562264231179,-0.032952901175786406,-0.029963555956109063,-0.031534670431835804,-0.03029924227341447,-0.031332047151827476,-0.03544191973928918,-0.0317764747651455,-0.03194698582296946,-0.03190890282809659,-0.03196567275802262,-0.032488865551199654,-0.029555870098654787,-0.030650734919937004,-0.03494662688985377,-0.024196922441549282,-0.03190150969675747,-0.026799819893933288,-0.0318454428821276,-0.034900119908879805,-0.03435429539771755,-0.031520748690886974,-0.0347962950159769,-0.029024861653998042,-0.031505557393375606,-0.034154307138382016,-0.03199900179675294,-0.030900463197765037,-0.02988927593133648,-0.03180626537645293,-0.031217909282664085,-0.029970497925513085,-0.031691508634865875,-0.028152545649463435,-0.03138608271041576,-0.03130255624363716,-0.03426298988909276,-0.0314350769755098,-0.029839148707357172,-0.028448686653235036
int_verb_Low,0.010055938471475245,0.012959519468009517,0.010478770435815033,0.017465745450217486,0.013033432678171848,0.014423508896234487,0.016283537504832624,0.016106022743452814,0.014749031329000727,0.01655363186447622,0.011143247976865412,0.01093750443265899,0.015344135613573048,0.01576751754204577,0.017761886064770492,0.015969488756970008,0.01804858630039832,0.015645841300081065,0.015969883864031302,0.015294042885523112,0.015149317127547378,0.013948736409997024,0.011744701457654053,0.014936428116312283,0.013887159915019102,0.01573351599992478,0.014801153264904334,0.014141596648108068,0.01444280073383441,0.007488351566976979,0.01492417898732789,0.012875177456724469,0.016371929201439362,0.019573931416533852,0.014077850698343013,0.0156677213433884,0.014610132580169386,0.015566533420250505,0.015852046594535332,0.01580295890042542,0.015816349762105077,0.016353658071373227,0.015425410376129418,0.015618502943609995,0.015844538691872887,0.014412242546454212,0.014930451876124339,0.012379744212867127,0.019015950431429333,0.016608895075699518,0.02049685679683496,0.012612188315953147,0.017530276979532505,0.01541466575243346,0.012356633596707118,0.011215200289969156,0.014631310489738559,0.016258680424887238,0.015043754737048052,0.015526611992290667,0.015182805225006677,0.015360259507871813,0.013611111335928289,0.01174929353742825,0.016584620201945698,0.01906806969810967,0.015891132197292542,0.010886903290539325,0.01581362173671899,0.014183007278321362,0.02035645413077988,0.015469783481055245,0.011714921006348652,0.02085080428878429,0.01585459162735504,0.017269962880576487,0.01617020508709671,0.013381075630482691,0.01662509526299451,0.012918180413547687,0.016118263746906607,0.01585069108780837,0.015570114043457222,0.007035405944488448,0.017282761191896083,0.015571497240394647,0.016187104942517707,0.015915041188726588,0.012257023177957314,0.013473305253131944
int_verb_Mixed,0.020403544497967753,0.01991079824274753,0.022585761512053246,0.017210962142731333,0.02145744865546475,0.01835790773430955,0.015590693593546,0.015323217373860179,0.003665088081345319,0.015674308969032186,0.015301387601664822,0.016308141204296963,0.015254982903953112,0.01607072219103388,0.014344981948832086,0.017531043564687234,0.010054851214443147,0.01696335314599442,0.015960735462927894,0.010227025372460351,0.01625555762358478,0.013866843661311657,0.013979860410177968,0.01650851174107947,0.017007708170595184,0.016088616123760842,0.01548548742689022,0.019582915865282328,0.01591971914057315,0.014974062929304125,0.01558799857096561,0.016747294100381546,0.015381830218318352,0.01250456414851376,0.02245052571801054,0.016090774581614457,0.017379904689559304,0.015697136815002847,0.016405221421910993,0.015418848543761821,0.015571543782901716,0.016007452750154395,0.016533807916228174,0.016280776076498957,0.01567677908314854,0.015954876640423016,0.01724120820246942,0.017803753715310597,0.010085221408562342,0.015572223716218326,0.012268765845476825,0.020340712859833264,0.012433278976576556,0.01612000467940234,0.017942608676707356,0.02011684686185833,0.020810609249550627,0.015517794340258257,0.016903231085921403,0.016382290835805915,0.016782867533015944,0.017128606043327835,0.0159447587627265,0.018901441382508755,0.01836200668790807,0.005128852743439606,0.016010377499464934,0.015912916603393966,0.01603182114540861,0.020717112630558445,0.01399784126693768,0.016050965209831736,0.02308137400962824,0.008174057365213759,0.01565096576602056,0.016884344257805533,0.01582879670965623,0.01751938756728236,0.013264180668341972,0.018888084962905248,0.015099645535757471,0.014119806837704725,0.01612139459140866,0.02111713970497498,0.014103321518519663,0.01573105900324252,0.01807588494657504,0.015520035786783206,0.017582125529399854,0.014975381400103085
ort_img_High,-0.03126059920731143,-0.030693531943390924,-0.03409278729597262,-0.03356991440365091,-0.033921524830287896,-0.02303256758043843,-0.03354575987394291,-0.03223648948210063,-0.024654886552953493,-0.031995301851968534,-0.03295602691616399,-0.02850972090900274,-0.03227108398332297,-0.031690832813513654,-0.030596933888637323,-0.03777644000530136,-0.020400813145145684,-0.03209791497064855,-0.03212651181916985,-0.03428812595394381,-0.02878397102173884,-0.031120331782716615,-0.0265574287660683,-0.03192443434714957,-0.03153268080172335,-0.03185756485075441,-0.030421531607724712,-0.03556740858173586,-0.030933083240037695,-0.014921463920101366,-0.03046249873540236,-0.03577551374394627,-0.03141458757488259,-0.03374933184927418,-0.037130726527346815,-0.03198480590838272,-0.03159482569892041,-0.03263191932603823,-0.03408378785212828,-0.0307652860539379,-0.031654576477866334,-0.03292736472716456,-0.03178734872393012,-0.0319047873988909,-0.031950047311671274,-0.03101210145756872,-0.03289742943582025,-0.02960581056005536,-0.028808560804792677,-0.03138630906937587,-0.030301138477040815,-0.032779569019714135,-0.026193730190801925,-0.03165762387569342,-0.032615867583305445,-0.02613765551371147,-0.0344118081208888,-0.02920808274095405,-0.032171916033238185,-0.035075764094184975,-0.032557498492362995,-0.03157969145830171,-0.03287867313503404,-0.03223350678369206,-0.02843014549580781,-0.024575195760434185,-0.03189038230851471,-0.03773538073481324,-0.03172728377309568,-0.032045177296040186,-0.035924921871793344,-0.031035256530629933,-0.023879094800026215,-0.03221198470309341,-0.03208683381977067,-0.030379527558870738,-0.03130965691664506,-0.033787118884028744,-0.03102860304931336,-0.0359143541792959,-0.032191257473520474,-0.0306396272422621,-0.031848499342924184,-0.03720965714503827,-0.03118978973919275,-0.03190595873970174,-0.03827166442217925,-0.032364872036786896,-0.03145069090166798,-0.03059861468973278
ort_img_Low,0.03042041503208202,0.031873710974247425,0.03394078987297748,0.0315853409011178,0.03290217959855131,0.02663667208375029,0.03249622001281786,0.03055972691644853,0.019573338249703285,0.031009916304010135,0.03291670030705882,0.027760490842542916,0.031230769663284197,0.030313669861835747,0.029533719025758076,0.03545835602424483,0.018401268965161713,0.03163399455922311,0.03144113735438346,0.03192720990211146,0.02894951230874363,0.030574668741155227,0.02403510502380651,0.031242445502948333,0.03116887880820975,0.031219721337394916,0.03005661129964381,0.03429698536709793,0.030189894639418603,0.01384903750193887,0.03460648124409873,0.031008447049207005,0.030079922346657535,0.03185688307861781,0.033498776978566694,0.03134420863495835,0.030725157112838613,0.03128541898344255,0.03401143334636066,0.030400443425878467,0.03109468388477556,0.03193708062016306,0.03123628875430177,0.03137932143916749,0.03144810057422435,0.027623047315354206,0.03147842593444049,0.03072679800123027,0.028810612061117496,0.032059825592717306,0.02735018121108345,0.03338928770457053,0.025054320281503013,0.031001575494562082,0.031011666048529358,0.026220440686163114,0.03311399455562928,0.03147047035819473,0.03138809045038694,0.037044768613694254,0.03148081531731737,0.03112109644102033,0.0318731263758971,0.031738225634761745,0.027092940473508912,0.025711936057005665,0.03130350392774764,0.028877432748792082,0.031136484858084665,0.03101673812820422,0.03408931195035795,0.030455840106335445,0.025518772708981178,0.033883492218675156,0.03126429932428099,0.030208500048062033,0.030934536358674637,0.032743800181364816,0.029973552917933972,0.034305483309048736,0.030889660545245196,0.02976515666974616,0.031196588756853688,0.03875422007050154,0.032609546049503474,0.031200672519001126,0.03615270539934112,0.031858667442574276,0.03317165428952153,0.03279441290632548
ort_img_Mixed,0.0008401841752294053,-0.0011801790308565044,0.00015199742299513552,0.001984573502533107,0.0010193452317365883,-0.0036041045033118604,0.0010495398611250436,0.001676762565652089,0.0050815483032502174,0.0009853855479583858,3.9326609105170825e-05,0.000749230066459825,0.0010403143200387684,0.0013771629516779248,0.001063214862879233,0.002318083981056513,0.0019995441799839707,0.00046392041142544345,0.0006853744647863924,0.0023609160518323394,-0.0001655412870048073,0.000545663041561372,0.0025223237422617962,0.0006819888442012288,0.0003638019935135929,0.0006378435133594988,0.0003649203080808974,0.0012704232146379473,0.0007431886006191008,0.0010724264181624927,-0.004143982508696373,0.004767066694739263,0.001334665228225038,0.001892448770656364,0.003631949548780114,0.0006405972734243847,0.0008696685860817874,0.0013465003425956839,7.235450576760467e-05,0.00036484262805941425,0.0005598925930907878,0.0009902841070014929,0.0005510599696283464,0.0005254659597233985,0.0005019467374469252,0.0033890541422145143,0.0014190035013797488,-0.001120987441174906,-2.051256324818668e-06,-0.0006735165233414449,0.002950957265957364,-0.0006097186848563921,0.0011394099092989097,0.000656048381131339,0.001604201534776088,-8.278517245165131e-05,0.0012978135652595149,-0.002262387617240672,0.000783825582851237,-0.00196900451950928,0.0010766831750456418,0.00045859501728137084,0.0010055467591369301,0.0004952811489303108,0.001337205022298905,-0.0011367402965714868,0.0005868783807670801,0.008857947986021148,0.0005907989150110313,0.0010284391678359612,0.0018356099214353883,0.0005794164242944798,-0.0016396779089549725,-0.0016715075155817579,0.0008225344954896876,0.00017102751080869203,0.0003751205579704289,0.0010433187026639267,0.001055050131379398,0.0016088708702471613,0.00130159692827528,0.0008744705725159201,0.0006519105860704936,-0.0015445629254632629,-0.0014197563103107253,0.0007052862207006107,0.0021189590228381174,0.0005062045942126387,-0.0017209633878535462,-0.0021957982165926953
