id,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,score_easy,time_easy,eff_easy,score_hard,time_hard,eff_hard,chat_easy,chat_hard
hpJK6sJKMRFoAsCqS,4,Low,Low,Low,Low,High,5,561.0,66.0,8.5,787.0,243.0,3.2386831275720165,,"{""text"":""wheres Purple?"",""playerId"":""XtLTe3ds3o8LoNESE"",""at"":""2021-06-03T17:17:24.059Z""}"
YYNC4Zuo8u3ETAEHt,4,Low,Low,Low,Low,High,5,586.0,101.0,5.801980198019802,720.0,156.0,4.615384615384615,"{""text"":""good"",""playerId"":""9c4ReZmYJktHiMoTL"",""at"":""2021-06-03T17:20:51.938Z""},{""text"":""yes"",""playerId"":""wpC2mvir3A4sKLq7B"",""at"":""2021-06-03T17:20:56.833Z""}","{""text"":""n and r are closer in 107"",""playerId"":""9c4ReZmYJktHiMoTL"",""at"":""2021-06-03T17:22:20.149Z""},{""text"":""0 with m"",""playerId"":""9c4ReZmYJktHiMoTL"",""at"":""2021-06-03T17:22:48.875Z""},{""text"":""good"",""playerId"":""9c4ReZmYJktHiMoTL"",""at"":""2021-06-03T17:23:26.564Z""},{""text"":""yes"",""playerId"":""wpC2mvir3A4sKLq7B"",""at"":""2021-06-03T17:23:31.679Z""},{""text"":""good"",""playerId"":""sp3478bRov556YNwT"",""at"":""2021-06-03T17:23:34.786Z""}"
DxBxzuoDZRgwFJsCa,4,Mixed,Low,Mixed,Mixed,High,4,503.0,124.0,4.056451612903226,808.0,311.0,2.598070739549839,,
r5qZ3aXQavrMGcfJ3,4,Mixed,Mixed,Low,Mixed,Low,6,564.0,89.0,6.337078651685394,878.0,327.0,2.685015290519878,"{""text"":""wow we got this!"",""playerId"":""wPXc5uNbvivnTfHiS"",""at"":""2021-06-03T17:06:52.262Z""}","{""text"":""oh man lol"",""playerId"":""ytPD8Bq5MWicDxQo6"",""at"":""2021-06-03T17:07:04.986Z""},{""text"":""oh jeez"",""playerId"":""caBcBRnpJyAXB8poD"",""at"":""2021-06-03T17:07:08.477Z""},{""text"":""watch the scores"",""playerId"":""wPXc5uNbvivnTfHiS"",""at"":""2021-06-03T17:07:47.768Z""},{""text"":""good job"",""playerId"":""EgE3xiAziGJJJBKvs"",""at"":""2021-06-03T17:09:29.782Z""},{""text"":""This seems best"",""playerId"":""caBcBRnpJyAXB8poD"",""at"":""2021-06-03T17:09:46.164Z""},{""text"":""dunno if best but looks good"",""playerId"":""wPXc5uNbvivnTfHiS"",""at"":""2021-06-03T17:09:54.972Z""},{""text"":""ooh more points"",""playerId"":""wPXc5uNbvivnTfHiS"",""at"":""2021-06-03T17:10:15.333Z""},{""text"":""nice job purple!"",""playerId"":""wPXc5uNbvivnTfHiS"",""at"":""2021-06-03T17:10:27.400Z""},{""text"":""thanks!"",""playerId"":""y4a8Ep7xNRu3NaTRA"",""at"":""2021-06-03T17:10:41.890Z""},{""text"":""Now we just wait?"",""playerId"":""caBcBRnpJyAXB8poD"",""at"":""2021-06-03T17:11:13.346Z""},{""text"":""purple has to hit satisfied"",""playerId"":""ytPD8Bq5MWicDxQo6"",""at"":""2021-06-03T17:11:24.603Z""},{""text"":""well purp just got us more points. when satisfied all hit"",""playerId"":""wPXc5uNbvivnTfHiS"",""at"":""2021-06-03T17:11:27.790Z""},{""text"":""just checking a couple more"",""playerId"":""y4a8Ep7xNRu3NaTRA"",""at"":""2021-06-03T17:11:37.059Z""}"
8GEhZp2Dw5kZmNYKn,4,Mixed,Mixed,Low,Mixed,Low,6,536.0,137.0,3.9124087591240877,835.0,110.0,7.590909090909091,"{""text"":""WATCH the constrainst on the left"",""playerId"":""EyXkjiz83ieufmpgg"",""at"":""2021-06-03T17:07:25.776Z""},{""text"":""Don't move F"",""playerId"":""DALYa3tWtAktua7QB"",""at"":""2021-06-03T17:08:59.401Z""},{""text"":""DONE"",""playerId"":""EyXkjiz83ieufmpgg"",""at"":""2021-06-03T17:09:02.608Z""}","{""text"":""yikes"",""playerId"":""TY2ZKjm2yWCa9qmN6"",""at"":""2021-06-03T17:09:15.645Z""},{""text"":""haha"",""playerId"":""zq6F3wZD2B94MmHq6"",""at"":""2021-06-03T17:09:21.913Z""},{""text"":""DONE"",""playerId"":""EyXkjiz83ieufmpgg"",""at"":""2021-06-03T17:10:55.722Z""}"
b5oFmpJhyWi7tcPpb,4,Low,High,Low,Low,High,6,508.0,40.0,12.7,752.0,105.0,7.161904761904762,,
8cQt3soAgA9eH8xfR,4,Mixed,Mixed,Low,Low,High,6,562.0,594.0,0.9461279461279462,924.0,536.0,1.7238805970149254,"{""text"":""I think one of our priorities here will be keeping A away from neighbors"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:18:04.062Z""},{""text"":""C, D and F need to be near the middle for maximum neighbors meanwhile"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:18:30.263Z""},{""text"":""Okay 620 is the score to beat now"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:19:05.232Z""},{""text"":""good job, yellow!"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:19:34.243Z""},{""text"":""I'm just color commentary most of the time"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:19:47.079Z""},{""text"":"":)"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:19:58.170Z""},{""text"":""i really want b in 101 if possible"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:20:30.774Z""},{""text"":""Quick reminder that C and D have to stay together so they're effecively one token"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:22:14.852Z""},{""text"":""our score was higher earlier"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:22:49.503Z""},{""text"":""up :("",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:22:55.724Z""},{""text"":""does anyone remember the 630 combo?"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:23:09.580Z""},{""text"":""oh **** I don't :/"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:23:20.629Z""},{""text"":""I know B was in 103"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:23:24.456Z""},{""text"":""I wish my memory was that good"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:23:33.985Z""},{""text"":""are we allowed to take screenshots"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:23:43.242Z""},{""text"":""i don't think anything said we couldn't"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:23:58.961Z""},{""text"":""Nothing says we can't, I was thinking I'd take a pic with my phone"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:24:01.682Z""},{""text"":""yeah let's do that next time"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:24:14.938Z""},{""text"":""yeah"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:25:03.065Z""},{""text"":""I screenshotted 530, so I can get us back to that if needed"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:25:41.122Z""},{""text"":""thanks"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:25:48.376Z""},{""text"":""<3"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:25:52.813Z""},{""text"":""I thought we had over 600 originally?"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:26:04.010Z""},{""text"":""yup"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:26:08.102Z""},{""text"":""630"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:26:10.696Z""},{""text"":""Screenshot 542?"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:26:15.325Z""},{""text"":""darn"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:26:15.473Z""},{""text"":""yup. Now 542"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:26:19.896Z""},{""text"":""yeah, got it"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:26:20.184Z""},{""text"":""satisfied??"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:27:05.404Z""},{""text"":""I think we should not mess with it anymore now, lol"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:27:08.290Z""},{""text"":""we're good imo"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:27:13.942Z""},{""text"":""Not really but its as good as it gets"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:27:16.431Z""}","{""text"":""B and H in the same room so they're one unit"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:27:46.982Z""},{""text"":""n and R same"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:27:57.446Z""},{""text"":""Same with G and J"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:28:01.551Z""},{""text"":""Screenshot 827"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:28:54.518Z""},{""text"":""go ***"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:28:59.043Z""},{""text"":""all constraints met"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:29:01.674Z""},{""text"":""got it, sorry"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:29:03.027Z""},{""text"":""i was about to say let's screenshot this"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:29:06.911Z""},{""text"":""I'd say leave about a minute to get back to 827 if we want to try to make any changes"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:29:26.957Z""},{""text"":""good call"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:29:34.047Z""},{""text"":""sounds good"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:29:37.583Z""},{""text"":""Screenshot 850?"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:33:32.434Z""},{""text"":""855"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:33:32.746Z""},{""text"":""we just had 855"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:33:33.152Z""},{""text"":""got it"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:33:40.238Z""},{""text"":""just when i thought we can't improve on 827"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:34:06.780Z""},{""text"":""wow"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:34:15.392Z""},{""text"":""haha"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:34:18.378Z""},{""text"":""holy *** 892"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:34:19.152Z""},{""text"":""nice!"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:34:28.486Z""},{""text"":""got the shot"",""playerId"":""79a6h4mGPYfbhRxt8"",""at"":""2021-06-03T17:34:30.473Z""},{""text"":""bless"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:34:34.019Z""},{""text"":""I say leave it"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:34:50.244Z""},{""text"":""all constraints are met"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:34:58.255Z""},{""text"":""i'm happy with this"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:35:03.310Z""},{""text"":""me too"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:35:13.270Z""},{""text"":""I'm not seeing any obvious room for improvement"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:35:20.426Z""},{""text"":""nor am I"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:35:27.903Z""},{""text"":""!!!!"",""playerId"":""Pc7AEoYeqDDNvBBmj"",""at"":""2021-06-03T17:35:47.210Z""},{""text"":""Ooh"",""playerId"":""eJTEjxYfMNjAitmdB"",""at"":""2021-06-03T17:35:49.223Z""},{""text"":""even better!"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:35:53.840Z""},{""text"":""go blue!"",""playerId"":""xRQ49TABmeyCWqSwW"",""at"":""2021-06-03T17:36:01.189Z""},{""text"":""awesome"",""playerId"":""qp9KyEaex6CAmjmHd"",""at"":""2021-06-03T17:36:03.719Z""}"
f28kmDPvmEz2szGw8,4,Low,Low,Low,Mixed,Low,6,562.0,101.0,5.564356435643564,693.0,161.0,4.304347826086956,"{""text"":""Let's start first with the top points"",""playerId"":""Nxw4WCXxDKghDqgha"",""at"":""2021-06-03T17:13:39.466Z""},{""text"":""Put B in room 101"",""playerId"":""Nxw4WCXxDKghDqgha"",""at"":""2021-06-03T17:13:56.618Z""},{""text"":""Let's communicate everyone"",""playerId"":""Nxw4WCXxDKghDqgha"",""at"":""2021-06-03T17:15:11.858Z""}","{""text"":""Let's first start putting the people in the rooms with the highest scores"",""playerId"":""Nxw4WCXxDKghDqgha"",""at"":""2021-06-03T17:16:17.689Z""},{""text"":""Nobody is listening"",""playerId"":""Nxw4WCXxDKghDqgha"",""at"":""2021-06-03T17:17:51.969Z""}"
nfBeNgz9bcRZA89au,4,Low,Mixed,Low,Mixed,Low,6,528.0,111.0,4.756756756756757,763.0,91.0,8.384615384615385,,
KmpxJWirezrEsXZWn,4,Low,Mixed,Low,Mixed,Low,6,564.0,205.0,2.7512195121951217,873.0,251.0,3.4780876494023905,"{""text"":""Hey, no need to break the constraints"",""playerId"":""mgiQiJQ2Xx3HsWwb5"",""at"":""2021-06-03T17:20:00.535Z""},{""text"":""Look at the payoffs as well guys"",""playerId"":""2Ry2SCKgSEGfHHzLw"",""at"":""2021-06-03T17:20:49.126Z""},{""text"":""If we put them where they're happiness is highest AND fit the constraints it'd be nice"",""playerId"":""mgiQiJQ2Xx3HsWwb5"",""at"":""2021-06-03T17:21:11.771Z""},{""text"":""yup ..."",""playerId"":""Bbfi9DFhM8ADFu9zB"",""at"":""2021-06-03T17:21:18.517Z""},{""text"":""*their whoops"",""playerId"":""mgiQiJQ2Xx3HsWwb5"",""at"":""2021-06-03T17:21:26.582Z""},{""text"":""good work"",""playerId"":""4fETT2YvekP8Q9ACS"",""at"":""2021-06-03T17:22:06.008Z""}","{""text"":""I think we should put them all in the happiest room and then fix the constratints"",""playerId"":""2Ry2SCKgSEGfHHzLw"",""at"":""2021-06-03T17:23:53.863Z""},{""text"":""yes.. start with the happiest rooms and then work on the constraints"",""playerId"":""Bbfi9DFhM8ADFu9zB"",""at"":""2021-06-03T17:24:27.540Z""},{""text"":""This one is super tricky"",""playerId"":""mgiQiJQ2Xx3HsWwb5"",""at"":""2021-06-03T17:25:54.333Z""},{""text"":""that looks like a nice score"",""playerId"":""2Ry2SCKgSEGfHHzLw"",""at"":""2021-06-03T17:26:22.515Z""},{""text"":""nicely done.."",""playerId"":""Bbfi9DFhM8ADFu9zB"",""at"":""2021-06-03T17:26:34.289Z""}"
w7dKkZ6srJkwjLBJo,4,Low,Low,Low,Low,Low,6,650.0,138.0,4.7101449275362315,798.0,250.0,3.192,"{""text"":""hmm only need to figure out D"",""playerId"":""PKP6re4YLfQimacpf"",""at"":""2021-06-03T17:28:52.840Z""},{""text"":""nice"",""playerId"":""PKP6re4YLfQimacpf"",""at"":""2021-06-03T17:29:53.461Z""},{""text"":""Click satisfied"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:30:03.037Z""}","{""text"":""oh good lord"",""playerId"":""PKP6re4YLfQimacpf"",""at"":""2021-06-03T17:30:14.232Z""},{""text"":""yeah just take our time and read all constraints"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:30:28.890Z""},{""text"":""move E back?"",""playerId"":""PKP6re4YLfQimacpf"",""at"":""2021-06-03T17:32:03.337Z""},{""text"":""we can get more points"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:32:05.454Z""},{""text"":""if we put them in the room they want"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:32:14.710Z""},{""text"":""check payoff"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:32:23.756Z""},{""text"":""we should watch that on the next page"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:33:14.589Z""},{""text"":""i think this is the last one, no?"",""playerId"":""PKP6re4YLfQimacpf"",""at"":""2021-06-03T17:33:25.138Z""},{""text"":""is it?"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:33:33.043Z""},{""text"":""idk says round 1"",""playerId"":""PKP6re4YLfQimacpf"",""at"":""2021-06-03T17:33:38.260Z""},{""text"":""oh wait this is training"",""playerId"":""NirHGS9fZF3oKCCbz"",""at"":""2021-06-03T17:33:49.423Z""},{""text"":""training hard, then hard, then this"",""playerId"":""PKP6re4YLfQimacpf"",""at"":""2021-06-03T17:33:57.092Z""}"
xsGgkSjnazqE3t398,4,Low,Low,Low,Mixed,Mixed,2,539.0,104.0,5.1826923076923075,827.0,154.0,5.37012987012987,,
eSp9bnZjXPk55kEYM,5,High,High,High,High,High,1,563.0,41.0,13.731707317073171,771.0,86.0,8.965116279069768,,
wQyCPCNo7s5rn8u3X,5,High,High,High,High,High,1,649.0,353.0,1.838526912181303,830.0,441.0,1.8820861678004535,,
a2Ro3Tac8xcsFrF6J,5,High,High,High,High,High,1,542.0,230.0,2.356521739130435,964.0,416.0,2.3173076923076925,,
3ZfQz2Da2SikEK2Qa,5,High,High,High,High,High,1,670.0,353.0,1.8980169971671388,956.0,475.0,2.0126315789473685,,
tEEgtc2Bi77uGczhL,5,High,High,High,High,High,1,534.0,61.0,8.754098360655737,695.0,125.0,5.56,,
dQWcGaDaoib8uQNYM,5,High,High,High,High,High,1,590.0,223.0,2.6457399103139014,836.0,382.0,2.18848167539267,,
ZpWoWi5sgTNEzwTdH,5,High,High,High,High,High,1,443.0,38.0,11.657894736842104,780.0,127.0,6.141732283464567,,
ofG5KvT5FBEJQDD6T,5,High,High,High,High,High,1,612.0,82.0,7.463414634146342,696.0,129.0,5.395348837209302,,
kYqwTQE3seJfx2Cmj,5,High,High,High,High,High,1,652.0,187.0,3.486631016042781,798.0,372.0,2.1451612903225805,,
ZPWaWzGNTke8PzH4Q,5,High,High,High,High,High,1,628.0,131.0,4.793893129770993,694.0,130.0,5.338461538461538,,
aq4nE4iuigg52uhTh,5,High,High,Low,High,High,3,535.0,245.0,2.183673469387755,896.0,471.0,1.9023354564755839,"{""text"":""Anyone want to start or have a plan?"",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:11:32.887Z""},{""text"":""Should we put everyone in the highest scoring rooms this time and go from there?"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:11:44.176Z""},{""text"":""i just started moving to the most points"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:11:48.843Z""},{""text"":""Sounds good. Lets do that again."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:11:55.067Z""},{""text"":""my idea exactly, pink"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:11:58.089Z""},{""text"":""awesome"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:13:20.207Z""},{""text"":""That definitely seems like the way to tackle these!"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:14:28.036Z""},{""text"":""Hey!"",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:14:57.018Z""},{""text"":""WHOA"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:15:00.230Z""},{""text"":""Nice!!"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:15:02.295Z""},{""text"":""I think we got it!"",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:15:03.341Z""},{""text"":""very nice"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:15:09.925Z""},{""text"":""I think I am satisfied!"",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:15:16.154Z""},{""text"":""y'all are awesome"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:15:17.810Z""},{""text"":""me too"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:15:19.811Z""},{""text"":""Perfect!"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:15:23.036Z""}","{""text"":""oh boy"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:15:34.146Z""},{""text"":""Same start?"",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:15:34.616Z""},{""text"":""lol"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:15:35.657Z""},{""text"":""yes"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:15:37.164Z""},{""text"":""Oh. Wow."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:15:38.412Z""},{""text"":""Yep!"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:15:40.248Z""},{""text"":""Yikes."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:15:46.185Z""},{""text"":""oh boy"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:19:30.975Z""},{""text"":""this is very difficult"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:19:55.184Z""},{""text"":""Seriously"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:20:05.797Z""},{""text"":""I like the last one better."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:20:13.225Z""},{""text"":""score is 776"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:21:28.678Z""},{""text"":""second highest i have seen it"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:21:37.408Z""},{""text"":""ok"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:21:48.803Z""},{""text"":""896"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:21:53.091Z""},{""text"":""nice"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:21:54.937Z""},{""text"":""Maybe A and J just have to suck it up, lol"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:22:07.227Z""},{""text"":""haha"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:22:11.605Z""},{""text"":""Alright. So we lose but that's still slightly higher than 776. Lol."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:22:14.463Z""},{""text"":""And yes. They need to learn to get along for our sake."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:22:22.151Z""},{""text"":""do all rooms have to be filled"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:22:29.032Z""},{""text"":""or just all students placed?"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:22:33.242Z""},{""text"":""No. Just all the people need to be in rooms."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:22:37.396Z""},{""text"":""ok"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:22:40.848Z""},{""text"":""Should we accept this one? I'm fine with this."",""playerId"":""YwWxmcKoBJ8PiLc9e"",""at"":""2021-08-05T17:23:04.772Z""},{""text"":""I'm good with it"",""playerId"":""dcuQKmPdpLDNpjAXk"",""at"":""2021-08-05T17:23:10.382Z""},{""text"":""i'm good with it"",""playerId"":""8Hy2oj96oqQxJBQBa"",""at"":""2021-08-05T17:23:13.016Z""}"
zF4QTKSr9M7EXXoKc,5,High,High,Low,Mixed,High,3,564.0,111.0,5.081081081081081,822.0,92.0,8.934782608695652,,
BFaEiQdAAtfvjN8vq,5,High,High,Low,High,High,3,552.0,326.0,1.6932515337423313,857.0,350.0,2.4485714285714284,"{""text"":""ah okay it just moves on cool"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:12:59.374Z""},{""text"":""hmmmm"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:15:30.078Z""},{""text"":""B's only requirement is to be neighbors with A, so they're pretty mobile"",""playerId"":""ihZfLd9apmKDRqvJK"",""at"":""2021-08-05T17:16:34.592Z""},{""text"":""g needs to be super far from both a and c"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:17:42.173Z""},{""text"":""oh nice!"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:17:53.435Z""},{""text"":""satisfied?"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:17:56.345Z""},{""text"":""That looks good"",""playerId"":""xxAyTf9QNq4FWzMnu"",""at"":""2021-08-05T17:18:02.133Z""}","{""text"":""sooooo many lol"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:18:26.099Z""},{""text"":""That list of constraints is too long"",""playerId"":""ihZfLd9apmKDRqvJK"",""at"":""2021-08-05T17:18:30.398Z""},{""text"":""You're in a dorm, you're adults, get over it already."",""playerId"":""ihZfLd9apmKDRqvJK"",""at"":""2021-08-05T17:18:45.244Z""},{""text"":""lol"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:18:50.642Z""},{""text"":""okay so they all fit, now we can figure out highest score?"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:20:57.980Z""},{""text"":""Sure"",""playerId"":""ihZfLd9apmKDRqvJK"",""at"":""2021-08-05T17:21:29.012Z""},{""text"":""how's this look?"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:23:33.796Z""},{""text"":""Went from 782 to 857 with the adjustments."",""playerId"":""ihZfLd9apmKDRqvJK"",""at"":""2021-08-05T17:23:51.764Z""},{""text"":""looks good"",""playerId"":""xxAyTf9QNq4FWzMnu"",""at"":""2021-08-05T17:23:57.516Z""},{""text"":""yeah"",""playerId"":""WanHWe3yd75BizrcW"",""at"":""2021-08-05T17:23:59.783Z""}"
qstszKpuQHheejb6E,5,High,High,Low,High,High,3,440.0,89.0,4.943820224719101,815.0,97.0,8.402061855670103,,
