conversation_num,speaker_nickname,num_words,num_chars,num_messages,function_word_accommodation,user_list
cb2KMXFqSt2fJqRoa_easy,Q7Z4F3E6M2rPib8bp,1,3,1,0,"['TtbAvteZKizwoyHeQ' 'ajAi4jxzqEwxpTvC4' 'YPzq2euaCcGgk6n9j'
 'WiuwFxezEg3uSYY5J']"
cb2KMXFqSt2fJqRoa_easy,WiuwFxezEg3uSYY5J,1,4,1,0,"['TtbAvteZKizwoyHeQ' 'ajAi4jxzqEwxpTvC4' 'YPzq2euaCcGgk6n9j'
 'Q7Z4F3E6M2rPib8bp']"
8WTq4nH5KpA4Ce4YE_easy,4hBEF2zSvuYQxRZKN,3,15,1,0,"['NTGdCwbhRBKXo8ePh' 'WY9ZCvtnFWzGvuHxo' 'JN2pmHCcXmGaY7AgW'
 'ntCCv5M6otkjLxGGm']"
8WTq4nH5KpA4Ce4YE_easy,NTGdCwbhRBKXo8ePh,12,60,1,0,"['4hBEF2zSvuYQxRZKN' 'WY9ZCvtnFWzGvuHxo' 'JN2pmHCcXmGaY7AgW'
 'ntCCv5M6otkjLxGGm']"
8WTq4nH5KpA4Ce4YE_easy,WY9ZCvtnFWzGvuHxo,8,38,2,1,"['4hBEF2zSvuYQxRZKN' 'NTGdCwbhRBKXo8ePh' 'JN2pmHCcXmGaY7AgW'
 'ntCCv5M6otkjLxGGm']"
8WTq4nH5KpA4Ce4YE_easy,JN2pmHCcXmGaY7AgW,5,23,2,0,"['4hBEF2zSvuYQxRZKN' 'NTGdCwbhRBKXo8ePh' 'WY9ZCvtnFWzGvuHxo'
 'ntCCv5M6otkjLxGGm']"
8WTq4nH5KpA4Ce4YE_easy,ntCCv5M6otkjLxGGm,2,9,1,0,"['4hBEF2zSvuYQxRZKN' 'NTGdCwbhRBKXo8ePh' 'WY9ZCvtnFWzGvuHxo'
 'JN2pmHCcXmGaY7AgW']"
vCHddxo5YReEhtqyM_easy,NULL_SPEAKER,1,3,1,0,[]
SGkTzR58PMA9uMQSF_easy,NULL_SPEAKER,1,3,1,0,[]
fgWZ2SyG54KGLQjss_easy,NULL_SPEAKER,1,3,1,0,[]
vWn8GPE4uD5DRYk3C_easy,NULL_SPEAKER,1,3,1,0,[]
BzpFKDJHHYFBA7zpg_easy,NULL_SPEAKER,1,3,1,0,[]
fRMomjA9rjYGiy69P_easy,NULL_SPEAKER,1,3,1,0,[]
8EqTfbc3Yvri8LgJ3_easy,NULL_SPEAKER,1,3,1,0,[]
JPDwWHqXbEhejsrxS_easy,NULL_SPEAKER,1,3,1,0,[]
GEZApdceGDYqcQdpb_easy,NULL_SPEAKER,1,3,1,0,[]
bvtTFEL4WkEPwKewX_easy,NULL_SPEAKER,1,3,1,0,[]
95dKhFkLxgzSZuLAP_easy,3DzP5AMjsFCkoaHce,40,184,7,0,['yTxMiJCxvQc6mb9Qg' 'KjFpp9W3DT72T9w3S' 'wNwbu4uBzSrJ3FNEK']
95dKhFkLxgzSZuLAP_easy,yTxMiJCxvQc6mb9Qg,22,88,6,0,['3DzP5AMjsFCkoaHce' 'KjFpp9W3DT72T9w3S' 'wNwbu4uBzSrJ3FNEK']
95dKhFkLxgzSZuLAP_easy,KjFpp9W3DT72T9w3S,12,59,2,0,['3DzP5AMjsFCkoaHce' 'yTxMiJCxvQc6mb9Qg' 'wNwbu4uBzSrJ3FNEK']
95dKhFkLxgzSZuLAP_easy,wNwbu4uBzSrJ3FNEK,11,59,3,0,['3DzP5AMjsFCkoaHce' 'yTxMiJCxvQc6mb9Qg' 'KjFpp9W3DT72T9w3S']
ckn6r4LamHPWvBzM5_easy,NULL_SPEAKER,1,3,1,0,[]
Aj7yLWdEKRRprYzpA_easy,NULL_SPEAKER,1,3,1,0,[]
M6gSEatzktmEek9Fw_easy,5HhEFC3Q65Lhspvuw,22,91,2,0,[]
A7fCNrF2tYuSEifkp_easy,XdyJB3ZFwduaCxHcj,46,217,5,1,"['kbG4Ltuper2TDfH5N' 'exTrXQav6obiY8rrG' '7JmiRcd5wdLpePcSQ'
 '4oPHtjaMjkbe3MEDt']"
A7fCNrF2tYuSEifkp_easy,kbG4Ltuper2TDfH5N,16,75,4,2,"['XdyJB3ZFwduaCxHcj' 'exTrXQav6obiY8rrG' '7JmiRcd5wdLpePcSQ'
 '4oPHtjaMjkbe3MEDt']"
A7fCNrF2tYuSEifkp_easy,exTrXQav6obiY8rrG,9,51,3,1,"['XdyJB3ZFwduaCxHcj' 'kbG4Ltuper2TDfH5N' '7JmiRcd5wdLpePcSQ'
 '4oPHtjaMjkbe3MEDt']"
A7fCNrF2tYuSEifkp_easy,7JmiRcd5wdLpePcSQ,33,148,3,2,"['XdyJB3ZFwduaCxHcj' 'kbG4Ltuper2TDfH5N' 'exTrXQav6obiY8rrG'
 '4oPHtjaMjkbe3MEDt']"
A7fCNrF2tYuSEifkp_easy,4oPHtjaMjkbe3MEDt,2,8,1,0,"['XdyJB3ZFwduaCxHcj' 'kbG4Ltuper2TDfH5N' 'exTrXQav6obiY8rrG'
 '7JmiRcd5wdLpePcSQ']"
MMNZT2EJJFjgEaHET_easy,ytaZRMKsKXWpopoGQ,4,14,2,0,['Mvf44XdjY6sPCtSYQ']
MMNZT2EJJFjgEaHET_easy,Mvf44XdjY6sPCtSYQ,1,3,1,0,['ytaZRMKsKXWpopoGQ']
TxiK556oQMryKiCg9_easy,FutudYFrXpKwosEGq,17,86,3,0,['LKipXkFTMX8T6Aop3']
TxiK556oQMryKiCg9_easy,LKipXkFTMX8T6Aop3,9,37,2,0,['FutudYFrXpKwosEGq']
65ckwTGGaCf7Q6ebJ_easy,REBYxZGSEhacTzxw7,12,63,1,0,['HPiPKPC9xXDT6ucbN' '4uCHGmcshyYgx5aqk']
65ckwTGGaCf7Q6ebJ_easy,HPiPKPC9xXDT6ucbN,10,39,1,1,['REBYxZGSEhacTzxw7' '4uCHGmcshyYgx5aqk']
65ckwTGGaCf7Q6ebJ_easy,4uCHGmcshyYgx5aqk,14,61,3,1,['REBYxZGSEhacTzxw7' 'HPiPKPC9xXDT6ucbN']
7hp4cP7sFLCeZrNSk_easy,bCoCGrEtY6zd5WjX2,1,5,2,0,['BQc3jkwLy3tDE6o6Z' 'pfTbtXfdgGQX5PHvd' 'XXtXwo35y7rpEz7hN']
7hp4cP7sFLCeZrNSk_easy,BQc3jkwLy3tDE6o6Z,1,4,1,0,['bCoCGrEtY6zd5WjX2' 'pfTbtXfdgGQX5PHvd' 'XXtXwo35y7rpEz7hN']
7hp4cP7sFLCeZrNSk_easy,pfTbtXfdgGQX5PHvd,1,4,1,0,['bCoCGrEtY6zd5WjX2' 'BQc3jkwLy3tDE6o6Z' 'XXtXwo35y7rpEz7hN']
7hp4cP7sFLCeZrNSk_easy,XXtXwo35y7rpEz7hN,1,4,1,0,['bCoCGrEtY6zd5WjX2' 'BQc3jkwLy3tDE6o6Z' 'pfTbtXfdgGQX5PHvd']
RsnSnpZrHwxXQn2Fk_easy,SHnmjSWtFuFAkFj2i,16,74,4,0,"['Tx4pAGc3Ey6Q6zGoa' 'N6tmhTpZTHFeEtypu' 'f4cAkbWLGY2FJiSMS'
 'Wheqm2eD9hD4MEjFb']"
RsnSnpZrHwxXQn2Fk_easy,Tx4pAGc3Ey6Q6zGoa,2,9,2,0,"['SHnmjSWtFuFAkFj2i' 'N6tmhTpZTHFeEtypu' 'f4cAkbWLGY2FJiSMS'
 'Wheqm2eD9hD4MEjFb']"
RsnSnpZrHwxXQn2Fk_easy,N6tmhTpZTHFeEtypu,5,19,1,0,"['SHnmjSWtFuFAkFj2i' 'Tx4pAGc3Ey6Q6zGoa' 'f4cAkbWLGY2FJiSMS'
 'Wheqm2eD9hD4MEjFb']"
RsnSnpZrHwxXQn2Fk_easy,f4cAkbWLGY2FJiSMS,2,10,1,0,"['SHnmjSWtFuFAkFj2i' 'Tx4pAGc3Ey6Q6zGoa' 'N6tmhTpZTHFeEtypu'
 'Wheqm2eD9hD4MEjFb']"
RsnSnpZrHwxXQn2Fk_easy,Wheqm2eD9hD4MEjFb,1,4,1,0,"['SHnmjSWtFuFAkFj2i' 'Tx4pAGc3Ey6Q6zGoa' 'N6tmhTpZTHFeEtypu'
 'f4cAkbWLGY2FJiSMS']"
dPTkrL4PwoMEuPeiY_easy,ANTyFyef4Sngd2Wwa,4,22,1,0,['NxfCFW9NPxrjAdi49']
dPTkrL4PwoMEuPeiY_easy,NxfCFW9NPxrjAdi49,2,6,1,0,['ANTyFyef4Sngd2Wwa']
qQju8bJC4DKFjnha5_easy,u82DgdAvQgatEdYvo,27,129,7,1,['nskbD7buFBftkWxZy' 'Lqxm7h82hX3fnv8gR']
qQju8bJC4DKFjnha5_easy,nskbD7buFBftkWxZy,29,122,4,0,['u82DgdAvQgatEdYvo' 'Lqxm7h82hX3fnv8gR']
qQju8bJC4DKFjnha5_easy,Lqxm7h82hX3fnv8gR,3,10,3,0,['u82DgdAvQgatEdYvo' 'nskbD7buFBftkWxZy']
Xj23vq8AcrGL4Smve_easy,NULL_SPEAKER,1,3,1,0,[]
kzEFsxhdRDZCiRMdR_easy,bmwDH6HF4ZwpP4SBm,3,13,1,0,[]
Wd2End5mbydGHNikn_easy,C2zRDz64RqGCMLMhb,6,22,1,0,['DojnWYTzCdwotGKXc']
Wd2End5mbydGHNikn_easy,DojnWYTzCdwotGKXc,16,68,3,0,['C2zRDz64RqGCMLMhb']
oE8in22JbjJ75buZH_easy,NULL_SPEAKER,1,3,1,0,[]
e7GqNp7dpqqcWCCwd_easy,dHm3fGGgrN4Y7go8Y,2,9,1,0,[]
x5hxK8Fra4P5GT8zd_easy,NULL_SPEAKER,1,3,1,0,[]
sL84jZ9hvvKRzPBqt_easy,NULL_SPEAKER,1,3,1,0,[]
m4fX6PazypMky9JZG_easy,FABo8LRobCn3Y6pYm,5,23,1,0,"['8fmfz63zm5w8Mv5QW' 'gkuHrJHij9zRo8i9E' 'btoAGh5D4y36qNvxB'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,8fmfz63zm5w8Mv5QW,1,3,1,0,"['FABo8LRobCn3Y6pYm' 'gkuHrJHij9zRo8i9E' 'btoAGh5D4y36qNvxB'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,gkuHrJHij9zRo8i9E,10,47,2,0,"['FABo8LRobCn3Y6pYm' '8fmfz63zm5w8Mv5QW' 'btoAGh5D4y36qNvxB'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,btoAGh5D4y36qNvxB,1,3,1,0,"['FABo8LRobCn3Y6pYm' '8fmfz63zm5w8Mv5QW' 'gkuHrJHij9zRo8i9E'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,E4fzo4EdoneRFBBjZ,1,3,1,0,"['FABo8LRobCn3Y6pYm' '8fmfz63zm5w8Mv5QW' 'gkuHrJHij9zRo8i9E'
 'btoAGh5D4y36qNvxB']"
TsT8kAKbpHz3KPnLR_easy,NULL_SPEAKER,1,3,1,0,[]
zwtfREfmLE7LzyW7n_easy,eiZmgSepzvcWzXZnq,12,49,3,1,['bwnSEo9Y7pNyaTtwP' 'ttp99Mg4k27H4G4g2' 'ReHqydvhHuWfF9wbc']
zwtfREfmLE7LzyW7n_easy,bwnSEo9Y7pNyaTtwP,10,43,1,0,['eiZmgSepzvcWzXZnq' 'ttp99Mg4k27H4G4g2' 'ReHqydvhHuWfF9wbc']
zwtfREfmLE7LzyW7n_easy,ttp99Mg4k27H4G4g2,8,36,2,1,['eiZmgSepzvcWzXZnq' 'bwnSEo9Y7pNyaTtwP' 'ReHqydvhHuWfF9wbc']
zwtfREfmLE7LzyW7n_easy,ReHqydvhHuWfF9wbc,10,43,2,0,['eiZmgSepzvcWzXZnq' 'bwnSEo9Y7pNyaTtwP' 'ttp99Mg4k27H4G4g2']
eGzp3uXThKsRFL5CT_easy,g8byhjdiWdtsHgZgA,2,8,1,0,[]
Zi7BRkbuXiosC4DSo_easy,NULL_SPEAKER,1,3,1,0,[]
iJCFqZH2gH2LNMony_easy,NULL_SPEAKER,1,3,1,0,[]
gPWa8EaZ5FHt4jhY7_easy,NULL_SPEAKER,1,3,1,0,[]
uJ4Mkjwata78GHDWD_easy,NULL_SPEAKER,1,3,1,0,[]
fB27i4rRyzrByr3b5_easy,oiBEDrmdZQkz2mzKD,46,189,12,3,"['YHBD9Q4JammBzmjjK' 'vkBDmWKQ7aveLTbrL' 'z8dwiBQuFT2Wig4if'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,YHBD9Q4JammBzmjjK,11,40,3,0,"['oiBEDrmdZQkz2mzKD' 'vkBDmWKQ7aveLTbrL' 'z8dwiBQuFT2Wig4if'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,vkBDmWKQ7aveLTbrL,78,340,14,2,"['oiBEDrmdZQkz2mzKD' 'YHBD9Q4JammBzmjjK' 'z8dwiBQuFT2Wig4if'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,z8dwiBQuFT2Wig4if,90,424,13,3,"['oiBEDrmdZQkz2mzKD' 'YHBD9Q4JammBzmjjK' 'vkBDmWKQ7aveLTbrL'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,PwEzCkfhEgZpnHgHS,10,36,1,1,"['oiBEDrmdZQkz2mzKD' 'YHBD9Q4JammBzmjjK' 'vkBDmWKQ7aveLTbrL'
 'z8dwiBQuFT2Wig4if' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,3mR9QeuowtkKsZstF,22,102,6,0,"['oiBEDrmdZQkz2mzKD' 'YHBD9Q4JammBzmjjK' 'vkBDmWKQ7aveLTbrL'
 'z8dwiBQuFT2Wig4if' 'PwEzCkfhEgZpnHgHS']"
PBmxJ8rnpfjTG7YAY_easy,kuvvxyJsD52cxPnfe,33,166,5,0,['CxDQi979ssHDzAaXd' 'Rujz8oTLJdduJWpww']
PBmxJ8rnpfjTG7YAY_easy,CxDQi979ssHDzAaXd,21,98,3,0,['kuvvxyJsD52cxPnfe' 'Rujz8oTLJdduJWpww']
PBmxJ8rnpfjTG7YAY_easy,Rujz8oTLJdduJWpww,6,23,1,3,['kuvvxyJsD52cxPnfe' 'CxDQi979ssHDzAaXd']
DDYMMpRHgQG4z4ZxL_easy,NULL_SPEAKER,1,3,1,0,[]
sL7K7kP6ZTCArbbRt_easy,NULL_SPEAKER,1,3,1,0,[]
YAktNaLg5seMJvJds_easy,NULL_SPEAKER,1,3,1,0,[]
pzDJKcAE4jhvf5Le7_easy,NULL_SPEAKER,1,3,1,0,[]
HKGdBsfGWgfdGF9jt_easy,NULL_SPEAKER,1,3,1,0,[]
WbRPaXuXpdH3ThqXi_easy,NULL_SPEAKER,1,3,1,0,[]
5PsJ2243LJENwabYa_easy,NULL_SPEAKER,1,3,1,0,[]
vsuxAJLR4oAb2erci_easy,NULL_SPEAKER,1,3,1,0,[]
89AgaPBnHJzXXhASG_easy,N7GJugke4woj4tueT,5,26,2,0,['r2WN3GpmmKYmdampM']
89AgaPBnHJzXXhASG_easy,r2WN3GpmmKYmdampM,1,3,1,0,['N7GJugke4woj4tueT']
ZQS3Ti3pCd2CiCxrY_easy,NULL_SPEAKER,1,3,1,0,[]
heT4MaHQSoBtokK8t_easy,AidKs4htyvoDFYorL,18,80,3,0,['EhfEiiXQvYmavbhkP' '78w6WkoAyBTpxqzPd']
heT4MaHQSoBtokK8t_easy,EhfEiiXQvYmavbhkP,4,14,1,0,['AidKs4htyvoDFYorL' '78w6WkoAyBTpxqzPd']
heT4MaHQSoBtokK8t_easy,78w6WkoAyBTpxqzPd,5,26,1,0,['AidKs4htyvoDFYorL' 'EhfEiiXQvYmavbhkP']
Lj5ytcQWbcsGkQmhB_easy,NULL_SPEAKER,1,3,1,0,[]
nmySCvMumnBackvKk_easy,NULL_SPEAKER,1,3,1,0,[]
JNQETsztigJz9Rmoc_easy,NULL_SPEAKER,1,3,1,0,[]
ooqiNQNFABgzpCztE_easy,JrtAbC8TMh4onRNWb,2,7,1,0,[]
vZaKoQ4fsBMkpxGdE_easy,NULL_SPEAKER,1,3,1,0,[]
p4AX5oarWtWFGPWvP_easy,uv5uSi9GMDXHxpXsR,49,241,6,5,"['62C2MEHs6ctpyqKfR' 'ZE6v5EK2BHn5SkseR' 'dms9pXcovZPNEEYY7'
 'jZvJAXRtk8fzYYxoD' 'cCPX9GDgRL7zuSTxX' '3tsrLwB2s2aNynK4N'
 'WEkRo6Dd4Nd4meCMY']"
p4AX5oarWtWFGPWvP_easy,62C2MEHs6ctpyqKfR,4,19,2,0,"['uv5uSi9GMDXHxpXsR' 'ZE6v5EK2BHn5SkseR' 'dms9pXcovZPNEEYY7'
 'jZvJAXRtk8fzYYxoD' 'cCPX9GDgRL7zuSTxX' '3tsrLwB2s2aNynK4N'
 'WEkRo6Dd4Nd4meCMY']"
p4AX5oarWtWFGPWvP_easy,ZE6v5EK2BHn5SkseR,12,54,2,0,"['uv5uSi9GMDXHxpXsR' '62C2MEHs6ctpyqKfR' 'dms9pXcovZPNEEYY7'
 'jZvJAXRtk8fzYYxoD' 'cCPX9GDgRL7zuSTxX' '3tsrLwB2s2aNynK4N'
 'WEkRo6Dd4Nd4meCMY']"
