,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
Moderate,-1.54881397413098,-1.5541164265555423,-1.5465801524049576,-1.5451011434630095,-1.5449688443202472,-1.5389784910123097,-1.5498654900912974,-1.5432705378029514,-1.5482539809643354,-1.5393509452177683,-1.5293658396728602,-1.5449824267161416,-1.5439707450520872,-1.5411749804040409,-1.5327246815886113,-1.5616869114527696,-1.5372273031043098,-1.5425410717195254,-1.5414552629268985,-1.5400530866563291,-1.537288423876914,-1.545116967449607,-1.5389574276286877,-1.5439693252744127,-1.5433255987048426,-1.5439949959030186,-1.5432720608875308,-1.5405418106945161,-1.5439362023670333,-1.5437099971221118,-1.5252487058938664,-1.542571233555534,-1.543157510683376,-1.555311756435032,-1.5370401065110963,-1.5464188540145591,-1.537440974209806,-1.5347661841591416,-1.5428162371644014,-1.5310523528824653,-1.5414191347907444,-1.5505407897085617,-1.5381357774355422,-1.5421002244800228,-1.538195751032901,-1.54244052119808,-1.5488241418199933,-1.5531938615056977,-1.5389263100543555,-1.542768385130009,-1.5382876380622865,-1.5370826846087653,-1.5429940334299694,-1.544674250340756,-1.541042191568278,-1.5411565034094532,-1.5433925634553656,-1.5485363569140753,-1.529551420596657,-1.5494642353516643,-1.543026743704246,-1.5339187932801988,-1.54175032883529,-1.5388857437906216,-1.5418842177246772,-1.5581047733239854,-1.538649637669136,-1.5536831036789778,-1.5430474487694388,-1.5318159049116418,-1.5467498241905884,-1.5532149984007988,-1.5440743346235515,-1.5437230529604475,-1.5429700750893793,-1.5408021326185903,-1.542141190391184,-1.542791987254781,-1.536822410436032,-1.5399802935089753,-1.528223982966708,-1.547422280171465,-1.542985425689139,-1.5346800569785959,-1.5391713158764495,-1.5463019907782236,-1.5421161042330052,-1.541613168868103,-1.540948174505606,-1.5480217775514438,-1.5443510176225945,-1.5393042556269607,-1.546401481887783,-1.5315638832081142,-1.5409410579999787,-1.5438020717211731,-1.5398784355751518,-1.5557526993607067,-1.5411477347272147,-1.5323004803768967,-1.5458772571996484,-1.536767648502747,-1.5435337299634955,-1.5482877945310665,-1.5302911386351334,-1.549611270359205,-1.547116534365577,-1.5407215715844174,-1.5461934023257733,-1.5250873978220674,-1.5426622576272768,-1.5230841257417873,-1.5433367653818542,-1.5389464435967695,-1.5355764885976675,-1.5379973770977091,-1.5229792688734183,-1.535411239574227,-1.5419716264199488,-1.5373127067298324,-1.5183325529483183,-1.5409534431595213,-1.5524184729983452,-1.5418655020485628,-1.5421631176053991,-1.5414847813267878,-1.5500911886267765,-1.5371558860373342,-1.5421984565706304,-1.5355370953185796,-1.5678133405249128,-1.547922704443246,-1.5400428603157645,-1.5467006242326184,-1.5531368673154617,-1.5406255829265545,-1.5401349821110117,-1.5422083478250204,-1.5406392243390519,-1.5424526928277023,-1.543097068199102,-1.54306966924943,-1.5425578465654664,-1.5469270691449513,-1.5427356264517875,-1.5439589490909544,-1.54255499858149,-1.5437550036381342,-1.5336322624761614,-1.5430172214531348,-1.5417699696270013,-1.5450929952126637,-1.5469620628848433,-1.541240216843359,-1.5496358265021486,-1.5464686628614865,-1.534421247527565,-1.5508625194924202,-1.5463650515219511,-1.5448289693781077,-1.541371955175887,-1.5387995044706118,-1.5391364424766376,-1.5394915154599211,-1.5391694777264249,-1.5437687644452407
Very high,2.004279095632121e-15,2.4568709347415805e-14,1.3792888400049004e-15,5.818874793770673e-16,2.2282244737384135e-14,2.0448758965188925e-14,2.7952150398224304e-14,1.3706682847548695e-14,1.3620477295048388e-14,2.1139012432368298e-14,1.5344588345054514e-14,1.3706682847548695e-14,9.245545505657847e-15,1.3448066190047776e-14,2.756699784547621e-14,1.7774026779868854e-14,1.5042868911303442e-14,2.3360765779851904e-14,1.2586010665044714e-14,2.5107969868649692e-14,1.891725908488469e-14,1.891725908488469e-14,2.6294343015364238e-14,2.2088110949739936e-14,1.1206721825039813e-14,1.0624834345662747e-14,9.439507998783536e-15,1.1853263468792111e-14,1.8275577130064928e-14,1.536613973317959e-14,1.6659223020684185e-14,2.0405618123490213e-14,1.523683140442913e-14,9.555696436264446e-15,7.226090984534061e-15,1.2715318993795174e-14,8.017116382528482e-15,2.059975191113441e-14,1.336186063754747e-14,6.2338516254637136e-15,1.3448066190047776e-14,9.987104853251555e-15,9.900823169854133e-15,5.737731945928539e-15,1.2564459276919638e-14,1.474114947755237e-14,1.2241188455043488e-14,8.024196555960212e-15,7.894774030864079e-15,5.430949807519294e-15,1.2154982902543183e-14,7.549647297274393e-15,1.3383412025672547e-14,7.679069822370526e-15,9.525713551283841e-15,1.437477587942607e-14,1.9283956239323733e-14,2.1764554636999603e-14,1.2068777350042879e-15,3.0171943375107197e-16,2.5884505019226486e-14,2.1117442011518943e-14,1.4460981431926374e-14,3.534427652512557e-14,2.1246864536615074e-14,2.2368526420781557e-14,2.8063117525011384e-14,1.95902118056946e-14,1.4956663358803135e-14,3.1622236965155026e-14,1.9780075918858907e-14,2.9508335721918196e-14,2.4784413555909362e-14,2.4568709347415805e-14,1.2435150948169178e-14,1.2693767605670096e-14,2.4935406501854848e-14,2.4568709347415805e-14,2.1850836320397025e-14,1.808161463693924e-14,2.310192072965964e-14,2.5560948706486156e-14,1.493511197067806e-14,2.1591991270204762e-14,8.060219158778636e-15,1.3167898144421782e-14,2.3878455880236433e-14,1.116361904878966e-14,2.2929357362864798e-14,9.310199670033076e-15,2.126843495746443e-14,2.1570420849355404e-14,1.2284291231293642e-14,1.2586010665044714e-14,2.135471664086185e-14,1.129292737754012e-14,9.935189925660296e-15,2.9033786463232374e-14,1.0689488510037976e-14,2.7717990791421696e-14,3.3404651593868674e-14,1.5150625851928825e-14,1.286617871067071e-14,2.3964737563633855e-14,3.4426391675571225e-14,1.986635760225633e-14,2.3123491150508996e-14,8.943826071906775e-15,1.1508441258790886e-14,1.3081692591921475e-14,1.2995487039421168e-14,2.3835315038537723e-14,1.1098964884414431e-14,1.881436183319184e-14,2.8904363938136245e-14,8.235586680283894e-14,6.206799780022051e-15,1.575406471943097e-14,1.631440081068296e-14,1.562475639068051e-14,3.2571335482526664e-14,2.182926589954767e-14,1.273687038192025e-14,1.3943748116924538e-14,2.0082061810749883e-14,2.2950927783714152e-14,2.8667089308793334e-14,2.1333146220012496e-14,1.3017038427546246e-14,1.3857542564424231e-14,5.709690398824376e-14,1.6034232765056965e-14,2.5668800810732933e-14,2.390002630108579e-14,3.1622236965155026e-14,3.448222100012251e-16,3.663735981263017e-16,2.801680456259954e-16,1.44394300438013e-15,1.1853263468792114e-15,2.5604089548184866e-14,1.926238581847438e-14,2.4374575559771607e-14,1.599112998880681e-14,2.3964737563633855e-14,2.4374575559771607e-14,8.836069131281393e-16,1.5085971687553598e-16,3.2894891795266994e-14,2.1807695478698315e-14,2.2562660208425755e-14,1.644370913943342e-14,1.2478253724419331e-14,2.5668800810732933e-14,1.7154904947560946e-14,2.06893326000735e-14,2.150570958680734e-14,1.986635760225633e-14,1.0948105167538895e-14,2.23469559999322e-14,1.6335952198808037e-14,2.230381515823349e-14,1.2650664829419943e-14,1.1379132930040427e-14,1.939180834357051e-14,1.191791763316734e-14
team_size,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vis_img_High,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vis_img_Low,0.04098338851794814,0.03669059781944906,0.03405063552447284,0.04017493739268647,0.042855002080419716,0.03881289250884559,0.0351105460268183,0.03863972530223772,0.04006712834936817,0.039204918411189296,0.03713662406292664,0.03627477172313956,0.03929020377938125,0.03835631447078339,0.03260921054058814,0.048314638744532165,0.04139870118630398,0.03964650340962536,0.038960979399893646,0.0341391120170561,0.041219395878509764,0.037811646228738525,0.042128118287834325,0.03829545711045844,0.03903886246882866,0.03899525986100202,0.039140196874720784,0.0385609508245377,0.038340942638774064,0.039018594067534905,0.03665467290134541,0.03862841590030207,0.039397261667963264,0.035887369493106475,0.04487671469724452,0.0401873867279153,0.042428767561735116,0.04433332556594305,0.03931407604061531,0.03089249600314987,0.03847581667383195,0.041908716717897844,0.04141515805949938,0.039828158504587256,0.03628422191661288,0.03906770205405019,0.03544468282934481,0.03813930572028343,0.03649468206744371,0.03921199357357487,0.03619897091459807,0.03569031633347705,0.03931597612494034,0.0429888186942505,0.04023872936114378,0.03852352919741593,0.03704125330637508,0.0430431786469067,0.03634028471082141,0.04225108197780551,0.0392925032899999,0.03971082650786361,0.040341490117642854,0.03886060237169642,0.03648596999390181,0.03435801328750008,0.03687576737830726,0.036940304175622066,0.040030444282929824,0.03618871501838936,0.042265802100346105,0.04260067499720484,0.037946436452262075,0.03909546735445439,0.039123706975854274,0.03810384170200856,0.03822713678391184,0.03936462023454071,0.03418406304736682,0.03785469376138428,0.04160879645453587,0.03940765194510678,0.038983472229151446,0.037172312111798556,0.03896131927956322,0.040926982028275,0.03884994696112968,0.041162205088978984,0.04069903835587061,0.042296314974814286,0.03870488422325948,0.039012887986165895,0.03755967297766233,0.0461527520718409,0.037477715142052025,0.038901752133075805,0.038876411775129155,0.04320091625210921,0.04085375700003803,0.03533320024577697,0.036229778407788536,0.035642657933453024,0.03984237497336263,0.03698565646659396,0.040276755631267744,0.037988140975695646,0.0359256185775751,0.03795756963109196,0.03578488713676108,0.04252189413329816,0.03857738988528279,0.03187154188943482,0.039385120244822554,0.03559924904329425,0.04019989069720812,0.03487595990983422,0.03450586945303452,0.038551576422668564,0.04219078280224569,0.042065574492575614,0.0442216014863728,0.05314395797626355,0.040037145602494384,0.03765962389439572,0.04067792445431755,0.03941019957924758,0.03612678400037173,0.03683407533294784,0.040067876335043086,0.036368469373399,0.0254764153387644,0.03628759063231661,0.028430810163342465,0.03802890437063453,0.0373182420374656,0.04269096911375645,0.038037519432680876,0.03981785013016908,0.03675297131673756,0.03676217129119533,0.038819594648724066,0.03885532778210233,0.03935927283302234,0.03823754526416705,0.03916743531317813,0.03922407200091755,0.03916925970638644,0.03878648438629058,0.04261902984468954,0.0391902178315951,0.039571095377845415,0.03934050338373282,0.040629424852944414,0.03914241103872488,0.040685258303320176,0.03744936018447727,0.04326820982026446,0.0366404862816426,0.03921822139457608,0.03834842541194747,0.038827949423286656,0.039978712718040786,0.04012833336944195,0.038948911199549935,0.04011445379521953,0.039471018492781576
vis_img_Mixed,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
int_verb_High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
int_verb_Low,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
int_verb_Mixed,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ort_img_High,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
