conversation_num,speaker_nickname,average_positive_bert,average_negative_bert,average_neutral_bert,average_num_words,average_num_chars,average_num_messages,average_info_exchange_zscore_chats,average_info_exchange_zscore_conversation,average_discrepancies,average_hear,average_home,average_conjunction,average_certainty,average_inclusive,average_bio,average_achievement,average_adverbs,average_anxiety,average_third_person,average_negation,average_swear,average_death,average_health,average_see,average_body,average_family,average_negative_affect,average_quantifier,average_positive_affect,average_insight,average_humans,average_present_tense,average_future_tense,average_past_tense,average_relative,average_sexual,average_inhibition,average_sadness,average_social,average_indefinite_pronoun,average_religion,average_work,average_money,average_causation,average_anger,average_first_person_singular,average_feel,average_tentativeness,average_exclusive,average_verbs,average_friends,average_article,average_argue,average_auxiliary_verbs,average_cognitive_mech,average_preposition,average_first_person_plural,average_percept,average_second_person,average_positive_words,average_first_person,average_nltk_english_stopwords,average_hedge_words,average_num_question_naive,average_NTRI,average_word_TTR,average_first_pronouns_proportion,average_function_word_accommodation,average_content_word_accommodation,average_hedge_naive,average_textblob_subjectivity,average_textblob_polarity,average_positivity_zscore_chats,average_positivity_zscore_conversation,average_dale_chall_score,average_time_diff,average_please,average_please_start,average_hashedge,average_indirect_(btw),average_hedges,average_factuality,average_deference,average_gratitude,average_apologizing,average_1st_person_pl.,average_1st_person,average_1st_person_start,average_2nd_person,average_2nd_person_start,average_indirect_(greeting),average_direct_question,average_direct_start,average_haspositive,average_hasnegative,average_subjunctive,average_indicative,sum_num_words,sum_num_chars,sum_num_messages,sum_function_word_accommodation,user_list
oE8in22JbjJ75buZH_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
e7GqNp7dpqqcWCCwd_easy,dHm3fGGgrN4Y7go8Y,0.06060943,0.089523494,0.8498671,2.0,9.0,1.0,-0.5728471300671187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9289483087406334,,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,9,1,0,[]
x5hxK8Fra4P5GT8zd_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
sL84jZ9hvvKRzPBqt_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
m4fX6PazypMky9JZG_easy,FABo8LRobCn3Y6pYm,0.7910786,0.009681448,0.19923995,5.0,23.0,1.0,0.19827611467157022,1.1627553482998907,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.01,0.03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.7,1.4976197455812672,1.2503984370662289,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,23,1,0,"['8fmfz63zm5w8Mv5QW' 'gkuHrJHij9zRo8i9E' 'btoAGh5D4y36qNvxB'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,8fmfz63zm5w8Mv5QW,0.4800682,0.10225532,0.41767654,1.0,3.0,1.0,-0.8298882116466817,-0.9838699100999075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46446471016495244,-0.2006327457051043,0.0496,8.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,"['FABo8LRobCn3Y6pYm' 'gkuHrJHij9zRo8i9E' 'btoAGh5D4y36qNvxB'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,gkuHrJHij9zRo8i9E,0.453572365,0.073365691,0.47306195,5.0,23.5,1.0,0.06975557388178873,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.0,0.02,0.01,0.0,0.005,0.0,0.005,0.005,0.025,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.20833333333333334,0.3764473790795295,-0.3242500999754572,0.248,8.611,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10,47,2,0,"['FABo8LRobCn3Y6pYm' '8fmfz63zm5w8Mv5QW' 'btoAGh5D4y36qNvxB'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,btoAGh5D4y36qNvxB,0.4800682,0.10225532,0.41767654,1.0,3.0,1.0,-0.8298882116466817,-0.9838699100999075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46446471016495244,-0.2006327457051043,0.0496,1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,"['FABo8LRobCn3Y6pYm' '8fmfz63zm5w8Mv5QW' 'gkuHrJHij9zRo8i9E'
 'E4fzo4EdoneRFBBjZ']"
m4fX6PazypMky9JZG_easy,E4fzo4EdoneRFBBjZ,0.4800682,0.10225532,0.41767654,1.0,3.0,1.0,-0.8298882116466817,-0.9838699100999075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.46446471016495244,-0.2006327457051043,0.0496,3.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,"['FABo8LRobCn3Y6pYm' '8fmfz63zm5w8Mv5QW' 'gkuHrJHij9zRo8i9E'
 'btoAGh5D4y36qNvxB']"
TsT8kAKbpHz3KPnLR_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
zwtfREfmLE7LzyW7n_easy,eiZmgSepzvcWzXZnq,0.15730287333333334,0.24142054666666668,0.6012765666666667,4.0,16.333333333333332,1.0,-0.05876496690799277,-0.4190790380624747,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333327,0.006666666666666665,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0033333333333333335,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0033333333333333327,0.0,0.023333333333333334,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.1388888888888889,-0.6077393785197295,0.08791252615093192,0.1984,8.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,12,49,3,1,['bwnSEo9Y7pNyaTtwP' 'ttp99Mg4k27H4G4g2' 'ReHqydvhHuWfF9wbc']
zwtfREfmLE7LzyW7n_easy,bwnSEo9Y7pNyaTtwP,0.2919368,0.023221128,0.68484205,10.0,43.0,1.0,1.4834815225693851,2.4546057943659236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.9,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,-0.160494787105624,1.7906637736438944,0.496,12.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,43,1,0,['eiZmgSepzvcWzXZnq' 'ttp99Mg4k27H4G4g2' 'ReHqydvhHuWfF9wbc']
zwtfREfmLE7LzyW7n_easy,ttp99Mg4k27H4G4g2,0.0843883895,0.599426575,0.31618505,4.0,18.0,1.0,-0.05876496690799278,-0.41907903806247476,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.015,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.025,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.8499562501329934,-0.8342564351310443,0.1984,47.721000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,36,2,1,['eiZmgSepzvcWzXZnq' 'bwnSEo9Y7pNyaTtwP' 'ReHqydvhHuWfF9wbc']
zwtfREfmLE7LzyW7n_easy,ReHqydvhHuWfF9wbc,0.13509596000000001,0.158574768,0.7063292999999999,5.0,21.5,1.0,0.06975557388178873,-0.17960530202677488,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.005,0.0,0.004999999999999999,0.015,0.0,0.0,0.0,0.005,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.005,0.004999999999999999,0.005,0.0,0.0,0.004999999999999999,0.005,0.03,0.0,0.5,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.20833333333333334,-0.6815092085041514,-0.1929442409173001,0.248,5.983,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10,43,2,0,['eiZmgSepzvcWzXZnq' 'bwnSEo9Y7pNyaTtwP' 'ttp99Mg4k27H4G4g2']
eGzp3uXThKsRFL5CT_easy,g8byhjdiWdtsHgZgA,0.32181397,0.043421697,0.6347644,2.0,8.0,1.0,-0.5728471300671187,,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06124489504577883,,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,8,1,0,[]
Zi7BRkbuXiosC4DSo_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
iJCFqZH2gH2LNMony_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
gPWa8EaZ5FHt4jhY7_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
uJ4Mkjwata78GHDWD_easy,NULL_SPEAKER,0.22552355,0.09361122,0.6808652,1.0,3.0,1.0,-0.8298882116466817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811150096315028,,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0,[]
fB27i4rRyzrByr3b5_easy,oiBEDrmdZQkz2mzKD,0.385243729,0.138754185875,0.4760020821666667,3.8333333333333335,15.75,1.0,-0.18728550769777427,-0.34386169550907963,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0033333333333333335,0.0008333333333333332,0.0008333333333333334,0.0033333333333333335,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.005,0.0008333333333333334,0.0,0.005833333333333333,0.0,0.0016666666666666668,0.0075,0.0008333333333333332,0.0,0.0,0.0033333333333333335,0.0025,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0075,0.0,0.0025,0.0008333333333333332,0.0033333333333333335,0.005833333333333334,0.004166666666666667,0.0033333333333333335,0.0025,0.0,0.005,0.004166666666666667,0.016666666666666666,0.0,0.0,0.0,1.0,0.03541666666666667,0.25,0.0030864197530864196,0.0,0.32276785714285716,0.2144345238095238,0.14946437675379218,0.2538518630495453,0.19013333333333335,7.927666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,46,189,12,3,"['YHBD9Q4JammBzmjjK' 'vkBDmWKQ7aveLTbrL' 'z8dwiBQuFT2Wig4if'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,YHBD9Q4JammBzmjjK,0.5062057713333333,0.04496186866666666,0.4488323456666666,3.6666666666666665,13.333333333333334,1.0,-0.23012568796103475,-0.38808537813360694,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.006666666666666665,0.0,0.0,0.006666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.006666666666666665,0.0,0.0,0.006666666666666665,0.0033333333333333327,0.0033333333333333335,0.0033333333333333327,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.01333333333333333,0.0,0.3333333333333333,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.5512919141317215,0.6687222637908036,0.18186666666666665,7.015999999999999,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,11,40,3,0,"['oiBEDrmdZQkz2mzKD' 'vkBDmWKQ7aveLTbrL' 'z8dwiBQuFT2Wig4if'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,vkBDmWKQ7aveLTbrL,0.33171432092857145,0.11130830603571429,0.5569773935714286,5.571428571428571,24.285714285714285,1.0,0.23499626918293637,0.0920574617898323,0.002857142857142857,0.0,0.0,0.0035714285714285718,0.0014285714285714286,0.005,0.0,0.0021428571428571425,0.0014285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0014285714285714286,0.004999999999999999,0.0,0.0,0.004285714285714286,0.0028571428571428567,0.002142857142857143,0.0035714285714285713,0.0,0.0,0.0,0.0035714285714285713,0.005714285714285714,0.0,0.0007142857142857142,0.0,0.0,0.0,0.002142857142857143,0.0,0.0007142857142857143,0.0014285714285714284,0.010714285714285714,0.0,0.002142857142857143,0.0028571428571428567,0.007857142857142858,0.009999999999999998,0.004285714285714286,0.002142857142857143,0.002857142857142857,0.0,0.007857142857142856,0.004285714285714286,0.027857142857142858,0.0,0.21428571428571427,0.0,1.0,0.08745076978159684,0.14285714285714285,0.0012315270935960591,0.0,0.2785714285714286,0.3071428571428571,-0.028356614093623674,0.0702590057394952,0.2763428571428571,8.434500000000002,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.5714285714285714,0.0,0.0,0.0,78,340,14,2,"['oiBEDrmdZQkz2mzKD' 'YHBD9Q4JammBzmjjK' 'z8dwiBQuFT2Wig4if'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,z8dwiBQuFT2Wig4if,0.14266030307692307,0.1404378386923077,0.716901863076923,6.923076923076923,32.61538461538461,1.0,0.49486197803260445,0.3603154047430089,0.0015384615384615385,0.0,0.0,0.0038461538461538464,0.0007692307692307692,0.005384615384615385,0.0,0.002307692307692308,0.003076923076923077,0.0007692307692307692,0.0,0.0023076923076923075,0.0,0.0,0.0,0.0023076923076923075,0.0,0.0,0.0,0.0023076923076923075,0.0038461538461538464,0.0,0.0007692307692307692,0.01076923076923077,0.003076923076923077,0.0015384615384615387,0.006923076923076922,0.0,0.0,0.0,0.011538461538461537,0.007692307692307693,0.0,0.0007692307692307692,0.0,0.005384615384615384,0.0,0.0015384615384615387,0.0007692307692307692,0.002307692307692308,0.0023076923076923075,0.01846153846153846,0.0,0.0015384615384615382,0.003076923076923077,0.012307692307692308,0.016153846153846154,0.003076923076923077,0.006923076923076922,0.0023076923076923075,0.0,0.0023076923076923075,0.007692307692307693,0.03461538461538462,0.0,0.6153846153846154,0.0,0.9858597285067874,0.11560547295841414,0.23076923076923078,0.0028490028490028487,0.0,0.26324786324786326,0.15854700854700854,-0.6563809840475427,-0.5781503186642869,0.34338461538461534,7.1390769230769235,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.0,90,424,13,3,"['oiBEDrmdZQkz2mzKD' 'YHBD9Q4JammBzmjjK' 'vkBDmWKQ7aveLTbrL'
 'PwEzCkfhEgZpnHgHS' '3mR9QeuowtkKsZstF']"
fB27i4rRyzrByr3b5_easy,PwEzCkfhEgZpnHgHS,0.24889426,0.01819051,0.7329153,10.0,36.0,1.0,1.4834815225693851,1.3808619268474849,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.0,0.06,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.5,0.5,-0.303479127623202,-0.21379367065437416,0.496,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,36,1,1,"['oiBEDrmdZQkz2mzKD' 'YHBD9Q4JammBzmjjK' 'vkBDmWKQ7aveLTbrL'
 'z8dwiBQuFT2Wig4if' '3mR9QeuowtkKsZstF']"
