conversation_num,speaker_nickname,num_words,num_chars,num_messages,function_word_accommodation,user_list
22u5YpwA485h5dMwh1,835,2,11,2,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225 1430
  514  758 1860  378  163]"
22u5YpwA485h5dMwh1,1430,2,9,2,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
  514  758 1860  378  163]"
22u5YpwA485h5dMwh1,514,32,146,3,1,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  758 1860  378  163]"
22u5YpwA485h5dMwh1,758,5,20,1,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514 1860  378  163]"
22u5YpwA485h5dMwh1,1860,14,71,2,1,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514  758  378  163]"
22u5YpwA485h5dMwh1,378,1,2,1,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514  758 1860  163]"
22u5YpwA485h5dMwh1,163,1,3,1,0,"[ 358 1142 1668  240   61 1641 1394  793 1250  206 1426  536  225  835
 1430  514  758 1860  378]"
2PQkSkH77w73F9h2y1,963,19,85,5,1,"[ 394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,394,8,27,2,0,"[ 963  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,389,24,105,4,3,"[ 963  394  107 1031  738 1643  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,107,24,111,5,0,"[ 963  394  389 1031  738 1643  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,1031,12,50,2,2,"[ 963  394  389  107  738 1643  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,738,4,14,2,0,"[ 963  394  389  107 1031 1643  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,1643,28,145,3,2,"[ 963  394  389  107 1031  738  157 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,157,20,71,9,1,"[ 963  394  389  107 1031  738 1643 1928  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,1928,4,16,2,0,"[ 963  394  389  107 1031  738 1643  157  692 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,692,26,116,5,4,"[ 963  394  389  107 1031  738 1643  157 1928 1843 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,1843,11,44,1,2,"[ 963  394  389  107 1031  738 1643  157 1928  692 1182  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,1182,9,40,3,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843  158 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,158,1,2,1,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182 1717  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,1717,1,3,1,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182  158  566
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,566,3,14,2,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717
 1111  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,1111,1,2,1,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717
  566  582 1346  614 1055]"
2PQkSkH77w73F9h2y1,582,35,175,2,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717
  566 1111 1346  614 1055]"
2PQkSkH77w73F9h2y1,1346,16,62,6,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717
  566 1111  582  614 1055]"
2PQkSkH77w73F9h2y1,614,28,147,2,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717
  566 1111  582 1346 1055]"
2PQkSkH77w73F9h2y1,1055,39,193,2,0,"[ 963  394  389  107 1031  738 1643  157 1928  692 1843 1182  158 1717
  566 1111  582 1346  614]"
3NfZZkuKyMeWuSn7q1,202,36,166,4,1,"[ 185 1329   27  750 1775  568  510  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,185,12,50,4,0,"[ 202 1329   27  750 1775  568  510  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,1329,70,385,5,1,"[ 202  185   27  750 1775  568  510  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,27,16,69,3,0,"[ 202  185 1329  750 1775  568  510  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,750,32,148,4,1,"[ 202  185 1329   27 1775  568  510  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,1775,27,141,5,3,"[ 202  185 1329   27  750  568  510  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,568,53,271,5,2,"[ 202  185 1329   27  750 1775  510  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,510,9,38,2,0,"[ 202  185 1329   27  750 1775  568  143  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,143,4,17,1,0,"[ 202  185 1329   27  750 1775  568  510  625  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,625,11,50,2,0,"[ 202  185 1329   27  750 1775  568  510  143  611  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,611,34,157,3,1,"[ 202  185 1329   27  750 1775  568  510  143  625  403  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,403,6,26,1,0,"[ 202  185 1329   27  750 1775  568  510  143  625  611  920 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,920,17,74,4,0,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403 1948 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,1948,8,31,2,0,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403  920 1302
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,1302,22,93,4,0,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403  920 1948
 1145  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,1145,6,29,2,0,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403  920 1948
 1302  450  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,450,6,26,1,0,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403  920 1948
 1302 1145  590 1825 1091]"
3NfZZkuKyMeWuSn7q1,590,7,26,1,2,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403  920 1948
 1302 1145  450 1825 1091]"
3NfZZkuKyMeWuSn7q1,1825,20,80,5,4,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403  920 1948
 1302 1145  450  590 1091]"
3NfZZkuKyMeWuSn7q1,1091,1,3,1,0,"[ 202  185 1329   27  750 1775  568  510  143  625  611  403  920 1948
 1302 1145  450  590 1825]"
4WSepDZvwEFsS5vYQ1,197,26,126,3,0,"[ 627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,627,22,107,5,1,"[ 197 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1749,27,122,2,0,"[ 197  627   56 1569  896 1778 1310   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,56,50,235,6,1,"[ 197  627 1749 1569  896 1778 1310   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1569,61,310,8,0,"[ 197  627 1749   56  896 1778 1310   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,896,16,66,5,0,"[ 197  627 1749   56 1569 1778 1310   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1778,4,14,1,0,"[ 197  627 1749   56 1569  896 1310   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1310,3,12,1,0,"[ 197  627 1749   56 1569  896 1778   10  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,10,9,39,5,0,"[ 197  627 1749   56 1569  896 1778 1310  777  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,777,33,172,3,4,"[ 197  627 1749   56 1569  896 1778 1310   10  342 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,342,35,175,4,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777 1286  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1286,3,12,1,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342  673 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,673,55,238,11,1,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286 1403 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1403,36,186,5,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1152
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1152,5,18,1,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403
  892 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,892,6,23,6,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403
 1152 1365 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1365,30,144,9,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403
 1152  892 1720 1767  911]"
4WSepDZvwEFsS5vYQ1,1720,10,39,3,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403
 1152  892 1365 1767  911]"
4WSepDZvwEFsS5vYQ1,1767,1,3,1,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403
 1152  892 1365 1720  911]"
4WSepDZvwEFsS5vYQ1,911,1,3,1,0,"[ 197  627 1749   56 1569  896 1778 1310   10  777  342 1286  673 1403
 1152  892 1365 1720 1767]"
4rBqFnfAQoCJYr93f1,1821,29,152,5,0,"[ 247 1061  694 1554 1920  533  212 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,247,38,181,9,1,"[1821 1061  694 1554 1920  533  212 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1061,5,23,3,0,"[1821  247  694 1554 1920  533  212 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,694,2,5,2,0,"[1821  247 1061 1554 1920  533  212 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1554,2,6,2,0,"[1821  247 1061  694 1920  533  212 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1920,19,96,6,1,"[1821  247 1061  694 1554  533  212 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,533,62,308,11,1,"[1821  247 1061  694 1554 1920  212 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,212,61,270,5,1,"[1821  247 1061  694 1554 1920  533 1274  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1274,14,57,7,0,"[1821  247 1061  694 1554 1920  533  212  698  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,698,10,57,2,0,"[1821  247 1061  694 1554 1920  533  212 1274  201  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,201,21,122,5,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  480    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,480,27,129,4,1,"[1821  247 1061  694 1554 1920  533  212 1274  698  201    1 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1,1,4,1,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480 1380  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1380,38,194,3,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480    1  971
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,971,3,11,1,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480    1 1380
 1609 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1609,3,14,1,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480    1 1380
  971 1493  370 1595 1604]"
4rBqFnfAQoCJYr93f1,1493,3,18,1,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480    1 1380
  971 1609  370 1595 1604]"
4rBqFnfAQoCJYr93f1,370,28,129,4,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480    1 1380
  971 1609 1493 1595 1604]"
4rBqFnfAQoCJYr93f1,1595,4,18,1,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480    1 1380
  971 1609 1493  370 1604]"
4rBqFnfAQoCJYr93f1,1604,1,3,1,0,"[1821  247 1061  694 1554 1920  533  212 1274  698  201  480    1 1380
  971 1609 1493  370 1595]"
4rBqFnfAQoCJYr93f2,1137,26,143,5,0,"[1639  363  691  581  164  465  546  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,1639,32,184,4,0,"[1137  363  691  581  164  465  546  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,363,36,173,7,2,"[1137 1639  691  581  164  465  546  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,691,70,408,10,0,"[1137 1639  363  581  164  465  546  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,581,22,97,7,0,"[1137 1639  363  691  164  465  546  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,164,22,93,8,0,"[1137 1639  363  691  581  465  546  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,465,5,21,3,0,"[1137 1639  363  691  581  164  546  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,546,16,90,5,0,"[1137 1639  363  691  581  164  465  408 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,408,4,15,2,0,"[1137 1639  363  691  581  164  465  546 1985  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,1985,6,32,2,0,"[1137 1639  363  691  581  164  465  546  408  320  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,320,10,56,2,1,"[1137 1639  363  691  581  164  465  546  408 1985  819 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,819,15,75,5,0,"[1137 1639  363  691  581  164  465  546  408 1985  320 1412 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,1412,22,102,4,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1103 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,1103,20,93,3,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1412 1527
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,1527,11,55,2,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1412 1103
 1645  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,1645,13,62,3,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1412 1103
 1527  463 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,463,22,111,5,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1412 1103
 1527 1645 1630 1919 1076]"
4rBqFnfAQoCJYr93f2,1630,4,18,1,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1412 1103
 1527 1645  463 1919 1076]"
4rBqFnfAQoCJYr93f2,1919,1,4,1,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1412 1103
 1527 1645  463 1630 1076]"
4rBqFnfAQoCJYr93f2,1076,1,3,1,0,"[1137 1639  363  691  581  164  465  546  408 1985  320  819 1412 1103
 1527 1645  463 1630 1919]"
4zcNNMsMsfu2JPYyP1,63,17,81,5,0,"[1667  804    2   50 1589  542 1049  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,1667,16,79,4,1,"[  63  804    2   50 1589  542 1049  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,804,8,39,3,0,"[  63 1667    2   50 1589  542 1049  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,2,17,79,8,0,"[  63 1667  804   50 1589  542 1049  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,50,8,29,2,0,"[  63 1667  804    2 1589  542 1049  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,1589,1,4,1,0,"[  63 1667  804    2   50  542 1049  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,542,30,148,4,2,"[  63 1667  804    2   50 1589 1049  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,1049,7,34,2,0,"[  63 1667  804    2   50 1589  542  466  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,466,1,4,1,0,"[  63 1667  804    2   50 1589  542 1049  521 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,521,6,27,2,0,"[  63 1667  804    2   50 1589  542 1049  466 1132  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,1132,33,168,3,0,"[  63 1667  804    2   50 1589  542 1049  466  521  276  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,276,10,46,2,0,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  307 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,307,4,17,1,0,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276 1260  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,1260,49,264,2,4,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276  307  162
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,162,33,170,3,2,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276  307 1260
 1470  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,1470,7,31,1,0,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276  307 1260
  162  226  127 1672  995]"
4zcNNMsMsfu2JPYyP1,226,9,47,2,0,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276  307 1260
  162 1470  127 1672  995]"
4zcNNMsMsfu2JPYyP1,127,4,18,1,0,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276  307 1260
  162 1470  226 1672  995]"
4zcNNMsMsfu2JPYyP1,1672,1,3,1,0,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276  307 1260
  162 1470  226  127  995]"
4zcNNMsMsfu2JPYyP1,995,1,3,1,0,"[  63 1667  804    2   50 1589  542 1049  466  521 1132  276  307 1260
  162 1470  226  127 1672]"
6D4oEx4a8r8HoawbJ1,964,32,135,10,0,"[ 844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,844,6,22,3,0,"[ 964 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1277,31,150,5,0,"[ 964  844  992 1708 2004 1374 1001  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,992,10,38,5,1,"[ 964  844 1277 1708 2004 1374 1001  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1708,12,54,2,0,"[ 964  844 1277  992 2004 1374 1001  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,2004,33,159,5,1,"[ 964  844 1277  992 1708 1374 1001  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1374,26,111,4,0,"[ 964  844 1277  992 1708 2004 1001  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1001,3,12,2,0,"[ 964  844 1277  992 1708 2004 1374  441  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,441,9,34,3,0,"[ 964  844 1277  992 1708 2004 1374 1001  152 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,152,23,113,4,0,"[ 964  844 1277  992 1708 2004 1374 1001  441 1368  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1368,24,105,3,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152  650 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,650,14,61,2,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368 1415 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1415,37,184,2,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1163  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1163,35,172,3,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415  952
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,952,3,8,1,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163
 1087 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1087,4,19,1,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163
  952 1063 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1063,14,67,4,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163
  952 1087 1651 1952  386]"
6D4oEx4a8r8HoawbJ1,1651,10,46,1,1,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163
  952 1087 1063 1952  386]"
6D4oEx4a8r8HoawbJ1,1952,1,3,1,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163
  952 1087 1063 1651  386]"
6D4oEx4a8r8HoawbJ1,386,1,3,1,0,"[ 964  844 1277  992 1708 2004 1374 1001  441  152 1368  650 1415 1163
  952 1087 1063 1651 1952]"
6D4oEx4a8r8HoawbJ2,769,29,216,5,0,"[1613 1705 1246  211  493  332  668 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,1613,23,98,6,0,"[ 769 1705 1246  211  493  332  668 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,1705,34,156,6,0,"[ 769 1613 1246  211  493  332  668 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,1246,10,47,2,0,"[ 769 1613 1705  211  493  332  668 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,211,20,88,3,0,"[ 769 1613 1705 1246  493  332  668 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,493,23,109,3,0,"[ 769 1613 1705 1246  211  332  668 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,332,14,66,2,0,"[ 769 1613 1705 1246  211  493  668 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,668,48,221,5,1,"[ 769 1613 1705 1246  211  493  332 1882  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,1882,19,95,2,1,"[ 769 1613 1705 1246  211  493  332  668  807 1006  175  674 1307 1318
 1016 1482   38  531  296]"
6D4oEx4a8r8HoawbJ2,807,13,63,3,0,"[ 769 1613 1705 1246  211  493  332  668 1882 1006  175  674 1307 1318
 1016 1482   38  531  296]"
