conversation_num,speaker_nickname,num_words,num_chars,num_messages,function_word_accommodation,user_list
NyZRjkrspfCTqGNtG,Hpk6W8L6TZQu9YmsJ,10,54,1,0,"['LTnCkBYkuauXxmhFH' '8oPqwJ2ZFPnmTY22M' '8SqDbojdpFXc8faYL'
 'mT472aKkbWuHCh8yM' 'nZdTRrbdsvjogLB94' 'ynwDGJvG4rQxhyfRn'
 'rwZGz547XKmYRfK8M']"
6g6qkJsvDRtw8kDgT,6A6Jyy9GJw7wA8zeX,80,399,5,7,"['vxzhASoBmyH54xNJM' 'ndAqxPDme7z46HtZM' '3rpneCGqsLbumNPRu'
 'pj6k2mX3kvQpABFkP' 'tbkgRwtA9gMaqvjFj' 'qFoTFFJp6vjWeXeXp']"
6g6qkJsvDRtw8kDgT,vxzhASoBmyH54xNJM,53,269,11,3,"['6A6Jyy9GJw7wA8zeX' 'ndAqxPDme7z46HtZM' '3rpneCGqsLbumNPRu'
 'pj6k2mX3kvQpABFkP' 'tbkgRwtA9gMaqvjFj' 'qFoTFFJp6vjWeXeXp']"
6g6qkJsvDRtw8kDgT,ndAqxPDme7z46HtZM,22,113,5,1,"['6A6Jyy9GJw7wA8zeX' 'vxzhASoBmyH54xNJM' '3rpneCGqsLbumNPRu'
 'pj6k2mX3kvQpABFkP' 'tbkgRwtA9gMaqvjFj' 'qFoTFFJp6vjWeXeXp']"
6g6qkJsvDRtw8kDgT,3rpneCGqsLbumNPRu,8,39,5,0,"['6A6Jyy9GJw7wA8zeX' 'vxzhASoBmyH54xNJM' 'ndAqxPDme7z46HtZM'
 'pj6k2mX3kvQpABFkP' 'tbkgRwtA9gMaqvjFj' 'qFoTFFJp6vjWeXeXp']"
6g6qkJsvDRtw8kDgT,pj6k2mX3kvQpABFkP,33,168,7,1,"['6A6Jyy9GJw7wA8zeX' 'vxzhASoBmyH54xNJM' 'ndAqxPDme7z46HtZM'
 '3rpneCGqsLbumNPRu' 'tbkgRwtA9gMaqvjFj' 'qFoTFFJp6vjWeXeXp']"
6g6qkJsvDRtw8kDgT,tbkgRwtA9gMaqvjFj,6,28,2,1,"['6A6Jyy9GJw7wA8zeX' 'vxzhASoBmyH54xNJM' 'ndAqxPDme7z46HtZM'
 '3rpneCGqsLbumNPRu' 'pj6k2mX3kvQpABFkP' 'qFoTFFJp6vjWeXeXp']"
6g6qkJsvDRtw8kDgT,qFoTFFJp6vjWeXeXp,4,17,1,0,"['6A6Jyy9GJw7wA8zeX' 'vxzhASoBmyH54xNJM' 'ndAqxPDme7z46HtZM'
 '3rpneCGqsLbumNPRu' 'pj6k2mX3kvQpABFkP' 'tbkgRwtA9gMaqvjFj']"
2ko6zswZxWcjTZyK9,th6whkwWwb6cetJFD,21,118,3,2,"['rzZd8eruMRa7SxRdF' 'MS8Wp2iyGFjH5EpNN' '4pT5WRNrTcwRA87ns'
 'muqg3kLb66cZTgz9L']"
2ko6zswZxWcjTZyK9,rzZd8eruMRa7SxRdF,2,7,2,0,"['th6whkwWwb6cetJFD' 'MS8Wp2iyGFjH5EpNN' '4pT5WRNrTcwRA87ns'
 'muqg3kLb66cZTgz9L']"
2ko6zswZxWcjTZyK9,MS8Wp2iyGFjH5EpNN,9,43,3,0,"['th6whkwWwb6cetJFD' 'rzZd8eruMRa7SxRdF' '4pT5WRNrTcwRA87ns'
 'muqg3kLb66cZTgz9L']"
2ko6zswZxWcjTZyK9,4pT5WRNrTcwRA87ns,19,94,4,0,"['th6whkwWwb6cetJFD' 'rzZd8eruMRa7SxRdF' 'MS8Wp2iyGFjH5EpNN'
 'muqg3kLb66cZTgz9L']"
2ko6zswZxWcjTZyK9,muqg3kLb66cZTgz9L,6,34,2,0,"['th6whkwWwb6cetJFD' 'rzZd8eruMRa7SxRdF' 'MS8Wp2iyGFjH5EpNN'
 '4pT5WRNrTcwRA87ns']"
MnLjYjgt7QEpBXQYf,XxQBTGqzP5E3dneWw,7,28,2,0,[]
PY96P2KfRAg7JLp3M,EPMXBgmfD3bBBispZ,14,85,3,0,['uRFD25LeyNmJsmkpe' 'gnfwbj4e9FfpQ2GpA']
PY96P2KfRAg7JLp3M,uRFD25LeyNmJsmkpe,7,27,4,0,['EPMXBgmfD3bBBispZ' 'gnfwbj4e9FfpQ2GpA']
PY96P2KfRAg7JLp3M,gnfwbj4e9FfpQ2GpA,49,243,5,0,['EPMXBgmfD3bBBispZ' 'uRFD25LeyNmJsmkpe']
mvZzPpo4p5PvgjzSe,NULL_SPEAKER,1,3,1,0,[]
JM2BBy5Y4sbqAzhBg,N34pLBrg84FGtWRna,19,86,4,1,['9DgQkuk6hdPENLXc3' 'yWPqmJHBiGCoZiEbZ']
JM2BBy5Y4sbqAzhBg,9DgQkuk6hdPENLXc3,7,23,2,0,['N34pLBrg84FGtWRna' 'yWPqmJHBiGCoZiEbZ']
JM2BBy5Y4sbqAzhBg,yWPqmJHBiGCoZiEbZ,15,73,1,0,['N34pLBrg84FGtWRna' '9DgQkuk6hdPENLXc3']
A8mbA3eyvSzcozvZd,SvMJyGCvW9Xn4NYSt,3,11,1,0,"['jt3qQ9qqXSLqhdKho' 'jnwmcaNSj5MtYErQZ' 'bDjcNv5WFMR5kwpuW'
 'bd76ztPpizFgb6Tp8']"
A8mbA3eyvSzcozvZd,jt3qQ9qqXSLqhdKho,3,12,1,0,"['SvMJyGCvW9Xn4NYSt' 'jnwmcaNSj5MtYErQZ' 'bDjcNv5WFMR5kwpuW'
 'bd76ztPpizFgb6Tp8']"
A8mbA3eyvSzcozvZd,jnwmcaNSj5MtYErQZ,2,9,1,0,"['SvMJyGCvW9Xn4NYSt' 'jt3qQ9qqXSLqhdKho' 'bDjcNv5WFMR5kwpuW'
 'bd76ztPpizFgb6Tp8']"
A8mbA3eyvSzcozvZd,bDjcNv5WFMR5kwpuW,1,2,1,0,"['SvMJyGCvW9Xn4NYSt' 'jt3qQ9qqXSLqhdKho' 'jnwmcaNSj5MtYErQZ'
 'bd76ztPpizFgb6Tp8']"
A8mbA3eyvSzcozvZd,bd76ztPpizFgb6Tp8,1,4,1,0,"['SvMJyGCvW9Xn4NYSt' 'jt3qQ9qqXSLqhdKho' 'jnwmcaNSj5MtYErQZ'
 'bDjcNv5WFMR5kwpuW']"
PPhqQPG2AYaAuGq3y,ChRHen9QrNgA3Aygb,10,52,10,0,"['xqms6TWCmWffQCKWw' 'hf6jGfLE9SRPfSpKM' 'o2jeYwyna2oG3DYz5'
 'ocMc8M6siymwEZ99S' 'pYoRjLAvpcvzFzn4o' 'gddNXBRA9HrWDLZDk'
 '38d5MN4ADA6r2TKkf' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,xqms6TWCmWffQCKWw,11,48,1,0,"['ChRHen9QrNgA3Aygb' 'hf6jGfLE9SRPfSpKM' 'o2jeYwyna2oG3DYz5'
 'ocMc8M6siymwEZ99S' 'pYoRjLAvpcvzFzn4o' 'gddNXBRA9HrWDLZDk'
 '38d5MN4ADA6r2TKkf' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,hf6jGfLE9SRPfSpKM,25,128,2,0,"['ChRHen9QrNgA3Aygb' 'xqms6TWCmWffQCKWw' 'o2jeYwyna2oG3DYz5'
 'ocMc8M6siymwEZ99S' 'pYoRjLAvpcvzFzn4o' 'gddNXBRA9HrWDLZDk'
 '38d5MN4ADA6r2TKkf' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,o2jeYwyna2oG3DYz5,7,35,1,0,"['ChRHen9QrNgA3Aygb' 'xqms6TWCmWffQCKWw' 'hf6jGfLE9SRPfSpKM'
 'ocMc8M6siymwEZ99S' 'pYoRjLAvpcvzFzn4o' 'gddNXBRA9HrWDLZDk'
 '38d5MN4ADA6r2TKkf' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,ocMc8M6siymwEZ99S,5,16,2,1,"['ChRHen9QrNgA3Aygb' 'xqms6TWCmWffQCKWw' 'hf6jGfLE9SRPfSpKM'
 'o2jeYwyna2oG3DYz5' 'pYoRjLAvpcvzFzn4o' 'gddNXBRA9HrWDLZDk'
 '38d5MN4ADA6r2TKkf' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,pYoRjLAvpcvzFzn4o,1,3,1,0,"['ChRHen9QrNgA3Aygb' 'xqms6TWCmWffQCKWw' 'hf6jGfLE9SRPfSpKM'
 'o2jeYwyna2oG3DYz5' 'ocMc8M6siymwEZ99S' 'gddNXBRA9HrWDLZDk'
 '38d5MN4ADA6r2TKkf' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,gddNXBRA9HrWDLZDk,4,15,1,0,"['ChRHen9QrNgA3Aygb' 'xqms6TWCmWffQCKWw' 'hf6jGfLE9SRPfSpKM'
 'o2jeYwyna2oG3DYz5' 'ocMc8M6siymwEZ99S' 'pYoRjLAvpcvzFzn4o'
 '38d5MN4ADA6r2TKkf' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,38d5MN4ADA6r2TKkf,1,3,1,0,"['ChRHen9QrNgA3Aygb' 'xqms6TWCmWffQCKWw' 'hf6jGfLE9SRPfSpKM'
 'o2jeYwyna2oG3DYz5' 'ocMc8M6siymwEZ99S' 'pYoRjLAvpcvzFzn4o'
 'gddNXBRA9HrWDLZDk' 'gNZ37rHTzASK5DaCm']"
PPhqQPG2AYaAuGq3y,gNZ37rHTzASK5DaCm,1,3,1,0,"['ChRHen9QrNgA3Aygb' 'xqms6TWCmWffQCKWw' 'hf6jGfLE9SRPfSpKM'
 'o2jeYwyna2oG3DYz5' 'ocMc8M6siymwEZ99S' 'pYoRjLAvpcvzFzn4o'
 'gddNXBRA9HrWDLZDk' '38d5MN4ADA6r2TKkf']"
d2HREMfpEpDLtCsg2,Z82vGzDWGbi2GDWrg,19,92,4,1,"['Liq8GtQNJfapHtevm' '9p9dJ9R72pQcSgThT' 'F4qAwARmtCD6awPpa'
 'jZfxTNp5EDJuNfhJm' '7Ht8DbhfeNZWiKmzm' 'PekcoLNe9zi8NfCis'
 'kdu3DTYz86d2k8NoF']"
d2HREMfpEpDLtCsg2,Liq8GtQNJfapHtevm,17,83,5,0,"['Z82vGzDWGbi2GDWrg' '9p9dJ9R72pQcSgThT' 'F4qAwARmtCD6awPpa'
 'jZfxTNp5EDJuNfhJm' '7Ht8DbhfeNZWiKmzm' 'PekcoLNe9zi8NfCis'
 'kdu3DTYz86d2k8NoF']"
d2HREMfpEpDLtCsg2,9p9dJ9R72pQcSgThT,17,91,2,0,"['Z82vGzDWGbi2GDWrg' 'Liq8GtQNJfapHtevm' 'F4qAwARmtCD6awPpa'
 'jZfxTNp5EDJuNfhJm' '7Ht8DbhfeNZWiKmzm' 'PekcoLNe9zi8NfCis'
 'kdu3DTYz86d2k8NoF']"
d2HREMfpEpDLtCsg2,F4qAwARmtCD6awPpa,12,60,3,0,"['Z82vGzDWGbi2GDWrg' 'Liq8GtQNJfapHtevm' '9p9dJ9R72pQcSgThT'
 'jZfxTNp5EDJuNfhJm' '7Ht8DbhfeNZWiKmzm' 'PekcoLNe9zi8NfCis'
 'kdu3DTYz86d2k8NoF']"
d2HREMfpEpDLtCsg2,jZfxTNp5EDJuNfhJm,10,50,2,1,"['Z82vGzDWGbi2GDWrg' 'Liq8GtQNJfapHtevm' '9p9dJ9R72pQcSgThT'
 'F4qAwARmtCD6awPpa' '7Ht8DbhfeNZWiKmzm' 'PekcoLNe9zi8NfCis'
 'kdu3DTYz86d2k8NoF']"
d2HREMfpEpDLtCsg2,7Ht8DbhfeNZWiKmzm,4,18,3,0,"['Z82vGzDWGbi2GDWrg' 'Liq8GtQNJfapHtevm' '9p9dJ9R72pQcSgThT'
 'F4qAwARmtCD6awPpa' 'jZfxTNp5EDJuNfhJm' 'PekcoLNe9zi8NfCis'
 'kdu3DTYz86d2k8NoF']"
d2HREMfpEpDLtCsg2,PekcoLNe9zi8NfCis,10,46,2,0,"['Z82vGzDWGbi2GDWrg' 'Liq8GtQNJfapHtevm' '9p9dJ9R72pQcSgThT'
 'F4qAwARmtCD6awPpa' 'jZfxTNp5EDJuNfhJm' '7Ht8DbhfeNZWiKmzm'
 'kdu3DTYz86d2k8NoF']"
d2HREMfpEpDLtCsg2,kdu3DTYz86d2k8NoF,24,113,3,0,"['Z82vGzDWGbi2GDWrg' 'Liq8GtQNJfapHtevm' '9p9dJ9R72pQcSgThT'
 'F4qAwARmtCD6awPpa' 'jZfxTNp5EDJuNfhJm' '7Ht8DbhfeNZWiKmzm'
 'PekcoLNe9zi8NfCis']"
8reZcfhmY5LtaubLT,LCFmspnmwgoshuhvi,10,56,2,0,['tWievCDByECvMu2BN' '5JeJhZ7cfSAypHtbm']
8reZcfhmY5LtaubLT,tWievCDByECvMu2BN,2,10,1,0,['LCFmspnmwgoshuhvi' '5JeJhZ7cfSAypHtbm']
8reZcfhmY5LtaubLT,5JeJhZ7cfSAypHtbm,3,13,1,0,['LCFmspnmwgoshuhvi' 'tWievCDByECvMu2BN']
6inQLZ4Ghs6DFtQYP,NULL_SPEAKER,1,3,1,0,[]
Ye4opKnNmgSuCBRtD,NULL_SPEAKER,1,3,1,0,[]
cmfYtorCMyWDJYnMX,NULL_SPEAKER,1,3,1,0,[]
DE3DNrNo2nSHc7dEa,NULL_SPEAKER,1,3,1,0,[]
zmqine3Azx2kJaPRc,tBin8nkhY26yEqwhg,10,47,3,2,"['6qJXztC2b8XqPsnaf' 'F6FKAQ7Z4hgrDENtF' 'frxurWM46otH6EEq4'
 'FQ2E3acN9X6WREqmn']"
zmqine3Azx2kJaPRc,6qJXztC2b8XqPsnaf,11,51,4,0,"['tBin8nkhY26yEqwhg' 'F6FKAQ7Z4hgrDENtF' 'frxurWM46otH6EEq4'
 'FQ2E3acN9X6WREqmn']"
zmqine3Azx2kJaPRc,F6FKAQ7Z4hgrDENtF,14,75,3,0,"['tBin8nkhY26yEqwhg' '6qJXztC2b8XqPsnaf' 'frxurWM46otH6EEq4'
 'FQ2E3acN9X6WREqmn']"
zmqine3Azx2kJaPRc,frxurWM46otH6EEq4,2,5,1,0,"['tBin8nkhY26yEqwhg' '6qJXztC2b8XqPsnaf' 'F6FKAQ7Z4hgrDENtF'
 'FQ2E3acN9X6WREqmn']"
zmqine3Azx2kJaPRc,FQ2E3acN9X6WREqmn,2,10,1,0,"['tBin8nkhY26yEqwhg' '6qJXztC2b8XqPsnaf' 'F6FKAQ7Z4hgrDENtF'
 'frxurWM46otH6EEq4']"
dEiQf9cFRnBmjEMTT,XRR28Qvz7eDzrHCbE,21,95,6,1,"['YwQgeS4Ffs5jSdzFY' 'BBwvkMYpDHM3g6fmY' 'zQSshFaSWxkmmh4K9'
 'iW9Fn8htHkxqSqc4A']"
dEiQf9cFRnBmjEMTT,YwQgeS4Ffs5jSdzFY,33,174,7,1,"['XRR28Qvz7eDzrHCbE' 'BBwvkMYpDHM3g6fmY' 'zQSshFaSWxkmmh4K9'
 'iW9Fn8htHkxqSqc4A']"
dEiQf9cFRnBmjEMTT,BBwvkMYpDHM3g6fmY,59,290,10,2,"['XRR28Qvz7eDzrHCbE' 'YwQgeS4Ffs5jSdzFY' 'zQSshFaSWxkmmh4K9'
 'iW9Fn8htHkxqSqc4A']"
dEiQf9cFRnBmjEMTT,zQSshFaSWxkmmh4K9,15,70,4,1,"['XRR28Qvz7eDzrHCbE' 'YwQgeS4Ffs5jSdzFY' 'BBwvkMYpDHM3g6fmY'
 'iW9Fn8htHkxqSqc4A']"
dEiQf9cFRnBmjEMTT,iW9Fn8htHkxqSqc4A,17,79,2,0,"['XRR28Qvz7eDzrHCbE' 'YwQgeS4Ffs5jSdzFY' 'BBwvkMYpDHM3g6fmY'
 'zQSshFaSWxkmmh4K9']"
mBcABpXhx52F6YaXs,ZnchZ9cCkv6WyCYS3,16,66,6,0,"['Xys252CkWLJ8kHy8n' 'Q8979sTeYMnTkuohM' '39DcetpFonPL7b9o6'
 '5eprwsLCKTXXbkcep' 'aiELuA6SGwR9569N2']"
mBcABpXhx52F6YaXs,Xys252CkWLJ8kHy8n,11,45,3,0,"['ZnchZ9cCkv6WyCYS3' 'Q8979sTeYMnTkuohM' '39DcetpFonPL7b9o6'
 '5eprwsLCKTXXbkcep' 'aiELuA6SGwR9569N2']"
mBcABpXhx52F6YaXs,Q8979sTeYMnTkuohM,16,96,2,2,"['ZnchZ9cCkv6WyCYS3' 'Xys252CkWLJ8kHy8n' '39DcetpFonPL7b9o6'
 '5eprwsLCKTXXbkcep' 'aiELuA6SGwR9569N2']"
mBcABpXhx52F6YaXs,39DcetpFonPL7b9o6,27,153,6,0,"['ZnchZ9cCkv6WyCYS3' 'Xys252CkWLJ8kHy8n' 'Q8979sTeYMnTkuohM'
 '5eprwsLCKTXXbkcep' 'aiELuA6SGwR9569N2']"
mBcABpXhx52F6YaXs,5eprwsLCKTXXbkcep,3,11,2,0,"['ZnchZ9cCkv6WyCYS3' 'Xys252CkWLJ8kHy8n' 'Q8979sTeYMnTkuohM'
 '39DcetpFonPL7b9o6' 'aiELuA6SGwR9569N2']"
mBcABpXhx52F6YaXs,aiELuA6SGwR9569N2,1,3,1,0,"['ZnchZ9cCkv6WyCYS3' 'Xys252CkWLJ8kHy8n' 'Q8979sTeYMnTkuohM'
 '39DcetpFonPL7b9o6' '5eprwsLCKTXXbkcep']"
5ZFnnfQKKzsCMYfWK,v8GbWhBFt4QFnJGiK,13,53,3,0,"['6j2Pb2fccaTDiBRPQ' 'RZqfmKkSwq5Tqc36e' '9dyoHidXEYCpJzPbG'
 'miwxrzbBqPHaLDjLv' 'FXkEvEL5q7eHJFZXL']"
5ZFnnfQKKzsCMYfWK,6j2Pb2fccaTDiBRPQ,7,28,4,0,"['v8GbWhBFt4QFnJGiK' 'RZqfmKkSwq5Tqc36e' '9dyoHidXEYCpJzPbG'
 'miwxrzbBqPHaLDjLv' 'FXkEvEL5q7eHJFZXL']"
5ZFnnfQKKzsCMYfWK,RZqfmKkSwq5Tqc36e,51,241,8,0,"['v8GbWhBFt4QFnJGiK' '6j2Pb2fccaTDiBRPQ' '9dyoHidXEYCpJzPbG'
 'miwxrzbBqPHaLDjLv' 'FXkEvEL5q7eHJFZXL']"
5ZFnnfQKKzsCMYfWK,9dyoHidXEYCpJzPbG,5,15,3,0,"['v8GbWhBFt4QFnJGiK' '6j2Pb2fccaTDiBRPQ' 'RZqfmKkSwq5Tqc36e'
 'miwxrzbBqPHaLDjLv' 'FXkEvEL5q7eHJFZXL']"
5ZFnnfQKKzsCMYfWK,miwxrzbBqPHaLDjLv,10,48,4,0,"['v8GbWhBFt4QFnJGiK' '6j2Pb2fccaTDiBRPQ' 'RZqfmKkSwq5Tqc36e'
 '9dyoHidXEYCpJzPbG' 'FXkEvEL5q7eHJFZXL']"
5ZFnnfQKKzsCMYfWK,FXkEvEL5q7eHJFZXL,2,9,1,0,"['v8GbWhBFt4QFnJGiK' '6j2Pb2fccaTDiBRPQ' 'RZqfmKkSwq5Tqc36e'
 '9dyoHidXEYCpJzPbG' 'miwxrzbBqPHaLDjLv']"
cm7XFjq9wdHfSMbqB,M8ZMFwg6paRrzjR4e,30,131,8,1,"['7os89qgnHnd8EdgHw' '6PoKHtDztApdsWAen' 'HxuMzWY6tYLvch5fu'
 'PWaj9FNFPDTAQ6sf7']"
cm7XFjq9wdHfSMbqB,7os89qgnHnd8EdgHw,19,94,7,1,"['M8ZMFwg6paRrzjR4e' '6PoKHtDztApdsWAen' 'HxuMzWY6tYLvch5fu'
 'PWaj9FNFPDTAQ6sf7']"
cm7XFjq9wdHfSMbqB,6PoKHtDztApdsWAen,8,42,4,1,"['M8ZMFwg6paRrzjR4e' '7os89qgnHnd8EdgHw' 'HxuMzWY6tYLvch5fu'
 'PWaj9FNFPDTAQ6sf7']"
cm7XFjq9wdHfSMbqB,HxuMzWY6tYLvch5fu,14,65,2,0,"['M8ZMFwg6paRrzjR4e' '7os89qgnHnd8EdgHw' '6PoKHtDztApdsWAen'
 'PWaj9FNFPDTAQ6sf7']"
cm7XFjq9wdHfSMbqB,PWaj9FNFPDTAQ6sf7,14,75,1,0,"['M8ZMFwg6paRrzjR4e' '7os89qgnHnd8EdgHw' '6PoKHtDztApdsWAen'
 'HxuMzWY6tYLvch5fu']"
p9cEvJCh5Cujs878k,euYg7HwHfevHy2daA,17,71,3,0,"['HaxNmb7ffQKCXWPZd' 'cm4sQkjaHYLnxAo49' 'h6XtmzsCL7JPbgG3D'
 'wiqA9rc4QCPZM46xo' 'G7u82AiGcjnxsHE4z' 'cvARJoThZDz45oron'
 'nsDBHFJ4XnSpQYWkL']"
p9cEvJCh5Cujs878k,HaxNmb7ffQKCXWPZd,8,29,3,0,"['euYg7HwHfevHy2daA' 'cm4sQkjaHYLnxAo49' 'h6XtmzsCL7JPbgG3D'
 'wiqA9rc4QCPZM46xo' 'G7u82AiGcjnxsHE4z' 'cvARJoThZDz45oron'
 'nsDBHFJ4XnSpQYWkL']"
p9cEvJCh5Cujs878k,cm4sQkjaHYLnxAo49,14,62,5,0,"['euYg7HwHfevHy2daA' 'HaxNmb7ffQKCXWPZd' 'h6XtmzsCL7JPbgG3D'
 'wiqA9rc4QCPZM46xo' 'G7u82AiGcjnxsHE4z' 'cvARJoThZDz45oron'
 'nsDBHFJ4XnSpQYWkL']"
p9cEvJCh5Cujs878k,h6XtmzsCL7JPbgG3D,21,111,5,2,"['euYg7HwHfevHy2daA' 'HaxNmb7ffQKCXWPZd' 'cm4sQkjaHYLnxAo49'
 'wiqA9rc4QCPZM46xo' 'G7u82AiGcjnxsHE4z' 'cvARJoThZDz45oron'
 'nsDBHFJ4XnSpQYWkL']"
p9cEvJCh5Cujs878k,wiqA9rc4QCPZM46xo,37,223,7,2,"['euYg7HwHfevHy2daA' 'HaxNmb7ffQKCXWPZd' 'cm4sQkjaHYLnxAo49'
 'h6XtmzsCL7JPbgG3D' 'G7u82AiGcjnxsHE4z' 'cvARJoThZDz45oron'
 'nsDBHFJ4XnSpQYWkL']"
p9cEvJCh5Cujs878k,G7u82AiGcjnxsHE4z,30,163,4,0,"['euYg7HwHfevHy2daA' 'HaxNmb7ffQKCXWPZd' 'cm4sQkjaHYLnxAo49'
 'h6XtmzsCL7JPbgG3D' 'wiqA9rc4QCPZM46xo' 'cvARJoThZDz45oron'
 'nsDBHFJ4XnSpQYWkL']"
p9cEvJCh5Cujs878k,cvARJoThZDz45oron,29,147,5,0,"['euYg7HwHfevHy2daA' 'HaxNmb7ffQKCXWPZd' 'cm4sQkjaHYLnxAo49'
 'h6XtmzsCL7JPbgG3D' 'wiqA9rc4QCPZM46xo' 'G7u82AiGcjnxsHE4z'
 'nsDBHFJ4XnSpQYWkL']"
p9cEvJCh5Cujs878k,nsDBHFJ4XnSpQYWkL,4,18,1,0,"['euYg7HwHfevHy2daA' 'HaxNmb7ffQKCXWPZd' 'cm4sQkjaHYLnxAo49'
 'h6XtmzsCL7JPbgG3D' 'wiqA9rc4QCPZM46xo' 'G7u82AiGcjnxsHE4z'
 'cvARJoThZDz45oron']"
PfJGpCGNZKkTsyvWq,GrXTbobn9yjHgjeDB,7,37,1,0,"['xzAs8gMQeBeaFYxqw' 'agfPneCJbgSWueRAj' 'zpXG3LKeBAX3Pgt35'
 'xdantXGAN54Xhca6o']"
PfJGpCGNZKkTsyvWq,xzAs8gMQeBeaFYxqw,15,78,6,0,"['GrXTbobn9yjHgjeDB' 'agfPneCJbgSWueRAj' 'zpXG3LKeBAX3Pgt35'
 'xdantXGAN54Xhca6o']"
PfJGpCGNZKkTsyvWq,agfPneCJbgSWueRAj,9,40,3,0,"['GrXTbobn9yjHgjeDB' 'xzAs8gMQeBeaFYxqw' 'zpXG3LKeBAX3Pgt35'
 'xdantXGAN54Xhca6o']"
PfJGpCGNZKkTsyvWq,zpXG3LKeBAX3Pgt35,13,70,1,0,"['GrXTbobn9yjHgjeDB' 'xzAs8gMQeBeaFYxqw' 'agfPneCJbgSWueRAj'
 'xdantXGAN54Xhca6o']"
PfJGpCGNZKkTsyvWq,xdantXGAN54Xhca6o,6,21,2,0,"['GrXTbobn9yjHgjeDB' 'xzAs8gMQeBeaFYxqw' 'agfPneCJbgSWueRAj'
 'zpXG3LKeBAX3Pgt35']"
tPQbHo3NnfFJNZuWt,SLxSTxMA6QhiqaaMK,73,380,15,0,"['ABpvDW3se4bkDKxrF' 'G7DAvkSbaLhFBWEc7' 'RmqTJaa8LHGywHCiC'
 'aaKhJs7NWpkpJZwaq' '9t4sY4oHuvtTgJ4YG' '27CsmuqhNC6uhk2GC'
 'Q8CJeq74RZZwZyjiC']"
tPQbHo3NnfFJNZuWt,ABpvDW3se4bkDKxrF,26,121,7,1,"['SLxSTxMA6QhiqaaMK' 'G7DAvkSbaLhFBWEc7' 'RmqTJaa8LHGywHCiC'
 'aaKhJs7NWpkpJZwaq' '9t4sY4oHuvtTgJ4YG' '27CsmuqhNC6uhk2GC'
 'Q8CJeq74RZZwZyjiC']"
tPQbHo3NnfFJNZuWt,G7DAvkSbaLhFBWEc7,12,53,5,0,"['SLxSTxMA6QhiqaaMK' 'ABpvDW3se4bkDKxrF' 'RmqTJaa8LHGywHCiC'
 'aaKhJs7NWpkpJZwaq' '9t4sY4oHuvtTgJ4YG' '27CsmuqhNC6uhk2GC'
 'Q8CJeq74RZZwZyjiC']"
tPQbHo3NnfFJNZuWt,RmqTJaa8LHGywHCiC,14,80,4,0,"['SLxSTxMA6QhiqaaMK' 'ABpvDW3se4bkDKxrF' 'G7DAvkSbaLhFBWEc7'
 'aaKhJs7NWpkpJZwaq' '9t4sY4oHuvtTgJ4YG' '27CsmuqhNC6uhk2GC'
 'Q8CJeq74RZZwZyjiC']"
tPQbHo3NnfFJNZuWt,aaKhJs7NWpkpJZwaq,34,153,5,0,"['SLxSTxMA6QhiqaaMK' 'ABpvDW3se4bkDKxrF' 'G7DAvkSbaLhFBWEc7'
 'RmqTJaa8LHGywHCiC' '9t4sY4oHuvtTgJ4YG' '27CsmuqhNC6uhk2GC'
 'Q8CJeq74RZZwZyjiC']"
tPQbHo3NnfFJNZuWt,9t4sY4oHuvtTgJ4YG,6,31,3,0,"['SLxSTxMA6QhiqaaMK' 'ABpvDW3se4bkDKxrF' 'G7DAvkSbaLhFBWEc7'
 'RmqTJaa8LHGywHCiC' 'aaKhJs7NWpkpJZwaq' '27CsmuqhNC6uhk2GC'
 'Q8CJeq74RZZwZyjiC']"
tPQbHo3NnfFJNZuWt,27CsmuqhNC6uhk2GC,3,14,1,0,"['SLxSTxMA6QhiqaaMK' 'ABpvDW3se4bkDKxrF' 'G7DAvkSbaLhFBWEc7'
 'RmqTJaa8LHGywHCiC' 'aaKhJs7NWpkpJZwaq' '9t4sY4oHuvtTgJ4YG'
 'Q8CJeq74RZZwZyjiC']"
tPQbHo3NnfFJNZuWt,Q8CJeq74RZZwZyjiC,5,21,1,0,"['SLxSTxMA6QhiqaaMK' 'ABpvDW3se4bkDKxrF' 'G7DAvkSbaLhFBWEc7'
 'RmqTJaa8LHGywHCiC' 'aaKhJs7NWpkpJZwaq' '9t4sY4oHuvtTgJ4YG'
 '27CsmuqhNC6uhk2GC']"
mFRxZofdN3bEWStYE,FuxmfGdMzCa9ggkyg,2,14,1,0,"['Gng6SM7cEy4TexgiM' '6axcSM23H7Xqst6or' 'FEvxdEvF9JLdfuz4a'
 'rH4qw2ATzmoycqXNt' 'Q6FPHs4mzb63Y5wj4' '67ceHfPKqisJgdfva'
 'DaZzgMK7iYdc7HNXi']"
