conversation_num,speaker_nickname,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,time_diff,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative,user_list
49,5d482ea821c9be351f76349b,1.081102078,2.897292782,5.0216051,141,649,9,1.9217312343431667,1.6804481792796808,0.01,0.03,0.02,0.05,0.0,0.039999999999999994,0.009999999999999998,0.0,0.04,0.0,0.12,0.09999999999999999,0.03,0.0,0.0,0.0,0.009999999999999998,0.01,0.02,0.04,0.019999999999999997,0.08,0.01,0.22999999999999998,0.0,0.04,0.15,0.0,0.0,0.0,0.23,0.12,0.0,0.0,0.0,0.03,0.04,0.07,0.07,0.03,0.13,0.27,0.01,0.08,0.039999999999999994,0.18,0.33,0.12,0.0,0.1,0.0,0.02,0.07,0.95,0.0,0,0,8.332274356467904,0.6922939068100358,21,0.0057979634899296435,0,2.1035714285714286,-0.6547619047619048,-1.5687870314987042,-0.5852850200557448,6.9936,68.07900000000001,0,0,5,0,5,1,0,0,0,0,1,5,0,0,0,0,1,1,3,0,0,"['5d482ea721c9be351f762f60' '5d482ea821c9be351f763495'
 '5d482ea721c9be351f763052' '5d482ea721c9be351f762f36'
 '5d482eaa21c9be351f763c24' '5d482ea821c9be351f7631c5']"
49,5d482ea721c9be351f762f36,1.230686181,1.3639553180000001,3.4053584900000002,64,334,6,-1.564421329705012,-2.160576230502448,0.01,0.02,0.02,0.04,0.03,0.01,0.01,0.0,0.04,0.0,0.04,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.030000000000000002,0.01,0.06,0.0,0.03,0.07,0.0,0.0,0.01,0.12,0.04,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.04,0.1,0.01,0.03,0.04,0.07,0.13,0.05,0.0,0.030000000000000002,0.0,0.02,0.02,0.34,0.01,0,0,5.954545454545455,0.4583333333333333,15,0.02221451848201552,1,1.3375,0.5208333333333333,1.2581054952036763,2.047737213294815,3.1744,48.153,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"['5d482ea721c9be351f762f60' '5d482ea821c9be351f763495'
 '5d482ea721c9be351f763052' '5d482ea821c9be351f76349b'
 '5d482eaa21c9be351f763c24' '5d482ea821c9be351f7631c5']"
49,5d482eaa21c9be351f763c24,0.732776304,3.743437025,2.52378668,75,367,7,-2.068073198495723,-2.8007469654661366,0.03,0.0,0.0,0.03,0.0,0.019999999999999997,0.0,0.01,0.04,0.019999999999999997,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.019999999999999997,0.01,0.03,0.03,0.01,0.05,0.019999999999999997,0.05,0.05,0.0,0.0,0.0,0.15,0.049999999999999996,0.0,0.0,0.0,0.02,0.03,0.049999999999999996,0.009999999999999998,0.019999999999999997,0.01,0.15,0.01,0.08,0.03,0.12,0.1,0.05,0.0,0.009999999999999998,0.0,0.03,0.049999999999999996,0.44,0.0,0,0,6.916666666666667,0.8026315789473684,15,0.0025867202608596536,0,1.5,-0.44999999999999996,-1.7084776472154957,-0.971924368108303,8.285323529411764,27.241,0,0,2,0,2,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,"['5d482ea721c9be351f762f60' '5d482ea821c9be351f763495'
 '5d482ea721c9be351f763052' '5d482ea821c9be351f76349b'
 '5d482ea721c9be351f762f36' '5d482ea821c9be351f7631c5']"
49,5d482ea821c9be351f7631c5,1.126324653,1.409843576,1.4638316699999998,52,268,4,-0.24479833147231922,-0.520138722157997,0.02,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.03,0.0,0.03,0.04,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.05,0.02,0.07,0.01,0.03,0.05,0.0,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.01,0.01,0.03,0.02,0.01,0.03,0.11000000000000001,0.02,0.06,0.01,0.05,0.11,0.03,0.0,0.03,0.0,0.01,0.03,0.25,0.0,2,0,3.7436363636363637,0.41878787878787876,2,0.500960336095143,0,0.43333333333333335,0.03333333333333333,2.2206466869417625,2.8274188224071954,2.5792,14.526,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,"['5d482ea721c9be351f762f60' '5d482ea821c9be351f763495'
 '5d482ea721c9be351f763052' '5d482ea821c9be351f76349b'
 '5d482ea721c9be351f762f36' '5d482eaa21c9be351f763c24']"
50,5d482ea721c9be351f762efd,0.17017099400000002,2.60317875,2.22665034,42,227,5,-2.5182593439535585,-3.400481004355105,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.01,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.009999999999999998,0.01,0.05,0.0,0.0,0.0,0.09,0.01,0.0,0.03,0.0,0.01,0.01,0.02,0.0,0.02,0.0,0.07,0.0,0.03,0.0,0.04,0.08,0.05,0.0,0.0,0.0,0.02,0.02,0.19,0.01,1,0,4.95,0.25,3,0.00015518311607697082,1,0.3333333333333333,0.16666666666666666,-2.8162843870707093,-0.44919628342757983,2.0832,62.763999999999996,0,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,"['5d482ea921c9be351f76365b' '5d482ea721c9be351f762f0a'
 '5d482ea921c9be351f763728' '5d482eab21c9be351f763e1b']"
50,5d482ea921c9be351f76365b,0.1361806307,3.951689972,2.912129484,146,778,7,5.323482636917657,3.089819776796738,0.03,0.01,0.01,0.08,0.03,0.060000000000000005,0.0,0.0,0.1,0.0,0.14,0.08,0.0,0.0,0.0,0.01,0.0,0.02,0.030000000000000002,0.03,0.07,0.09000000000000001,0.02,0.2,0.01,0.03,0.15,0.0,0.01,0.0,0.3,0.11,0.0,0.030000000000000002,0.0,0.0,0.02,0.04,0.01,0.09,0.1,0.28,0.0,0.09,0.08,0.2,0.37,0.15,0.01,0.030000000000000002,0.0,0.060000000000000005,0.05,0.7,0.0,2,0,6.397564102564102,0.15263736263736263,19,0.11495894715244474,0,2.9888257575757575,-0.5998106060606061,-4.403900185898556,-2.1427598423832297,8.278071794871794,137.07,0,0,4,0,3,2,0,0,0,1,2,2,0,0,0,0,0,3,3,0,0,"['5d482ea721c9be351f762efd' '5d482ea721c9be351f762f0a'
 '5d482ea921c9be351f763728' '5d482eab21c9be351f763e1b']"
50,5d482ea721c9be351f762f0a,0.4159790695,2.63245051,1.9515702799999999,71,361,5,0.08440116147368815,-1.0915124211510212,0.01,0.02,0.0,0.039999999999999994,0.03,0.010000000000000002,0.01,0.01,0.06,0.0,0.1,0.030000000000000002,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.039999999999999994,0.05,0.0,0.07,0.0,0.07,0.060000000000000005,0.0,0.0,0.0,0.13,0.06,0.0,0.01,0.0,0.01,0.01,0.05,0.01,0.02,0.039999999999999994,0.16,0.0,0.01,0.02,0.1,0.15000000000000002,0.05,0.0,0.029999999999999995,0.0,0.030000000000000002,0.05,0.38999999999999996,0.0,0,0,4.690518783542039,0.9484347048300537,10,0.0044098651718261,0,2.3914285714285715,-0.13285714285714284,-1.7057221477769646,3.1969891719102845,3.5216,75.699,0,0,3,0,2,1,0,0,0,0,1,4,0,0,0,0,0,2,2,0,0,"['5d482ea721c9be351f762efd' '5d482ea921c9be351f76365b'
 '5d482ea921c9be351f763728' '5d482eab21c9be351f763e1b']"
50,5d482ea921c9be351f763728,0.098297117,0.7530153119999999,1.14868755,36,176,2,0.970718246543284,0.39462372149306163,0.02,0.01,0.0,0.02,0.0,0.01,0.0,0.02,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.03,0.0,0.04,0.01,0.01,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.02,0.07,0.0,0.02,0.0,0.04,0.1,0.07,0.0,0.01,0.0,0.0,0.01,0.2,0.0,0,0,1.8875,0.0625,2,0.0044098651718261,0,1.3,-0.8,-0.9899402340456184,0.26871813423939017,1.7856,30.052,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['5d482ea721c9be351f762efd' '5d482ea921c9be351f76365b'
 '5d482ea721c9be351f762f0a' '5d482eab21c9be351f763e1b']"
50,5d482eab21c9be351f763e1b,0.061368121,1.7059538500000002,1.23267808,59,302,3,1.9245562607918303,1.0075499272163275,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.01,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.02,0.02,0.01,0.06,0.0,0.01,0.060000000000000005,0.0,0.01,0.0,0.07,0.03,0.0,0.05,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.08,0.0,0.06,0.03,0.07,0.08,0.07,0.01,0.02,0.0,0.01,0.03,0.31,0.0,0,0,2.5965517241379312,0.06896551724137931,2,0.0011723329425556857,0,1.2075757575757575,-0.3493939393939394,-1.8738092165105,-0.8737511803388639,2.9264,17.413,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,"['5d482ea721c9be351f762efd' '5d482ea921c9be351f76365b'
 '5d482ea721c9be351f762f0a' '5d482ea921c9be351f763728']"
51,5d482ea921c9be351f76365b,0.595886052,3.28734648,4.1167677099999995,132,676,8,2.321276682916788,0.23922623490324524,0.06,0.02,0.0,0.09999999999999999,0.02,0.04,0.0,0.02,0.08,0.0,0.1,0.07,0.03,0.0,0.0,0.0,0.0,0.05,0.01,0.019999999999999997,0.04000000000000001,0.06,0.01,0.19,0.02,0.01,0.18000000000000002,0.0,0.0,0.0,0.27,0.02,0.0,0.019999999999999997,0.0,0.0,0.03,0.07,0.01,0.03,0.09,0.27999999999999997,0.0,0.15,0.09999999999999999,0.19,0.3,0.12,0.0,0.03,0.0,0.06,0.07,0.66,0.02,0,0,7.471362433862434,0.48597883597883595,14,0.005832315939372071,2,1.766468253968254,0.16924603174603176,-3.043972134986347,-2.3773922321765144,20.624098809523808,144.18,0,0,4,0,3,0,0,1,0,0,4,3,0,0,0,0,4,2,2,0,0,"['5d482ea721c9be351f762efd' '5d482ea721c9be351f762f0a'
 '5d482eab21c9be351f763e1b' '5d482ea921c9be351f763728']"
51,5d482ea721c9be351f762efd,1.348434113,0.5161422666,2.1354236,57,295,4,0.5880530302643998,-0.5645739143716605,0.01,0.03,0.0,0.03,0.0,0.0,0.0,0.01,0.06,0.0,0.09999999999999999,0.02,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.01,0.0,0.06,0.01,0.05,0.04,0.0,0.0,0.0,0.21,0.02,0.0,0.02,0.0,0.030000000000000002,0.01,0.0,0.01,0.02,0.03,0.12000000000000001,0.0,0.01,0.03,0.06999999999999999,0.09,0.05,0.0,0.04,0.0,0.05,0.0,0.29,0.0,0,0,3.602222222222222,0.0,9,0.000727802037845706,0,0.7638888888888888,0.4861111111111111,3.2241384508481294,4.070085889094328,2.8272,59.727000000000004,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,"['5d482ea921c9be351f76365b' '5d482ea721c9be351f762f0a'
 '5d482eab21c9be351f763e1b' '5d482ea921c9be351f763728']"
51,5d482ea721c9be351f762f0a,0.606634782,3.636668925,2.75669635,120,598,7,1.8879707697536912,0.038276197584518945,0.07,0.0,0.02,0.04,0.010000000000000002,0.05,0.0,0.01,0.03,0.0,0.04,0.05,0.01,0.0,0.0,0.0,0.0,0.060000000000000005,0.02,0.030000000000000002,0.03,0.1,0.020000000000000004,0.19,0.04000000000000001,0.030000000000000006,0.12,0.0,0.01,0.0,0.23,0.05,0.0,0.030000000000000002,0.0,0.030000000000000002,0.020000000000000004,0.13,0.01,0.04,0.01,0.28,0.020000000000000004,0.060000000000000005,0.02,0.16,0.31,0.18,0.0,0.01,0.04,0.07,0.13,0.63,0.0,1,0,6.3214947089947096,0.7191798941798941,11,0.017003418174454762,0,3.2249999999999996,-0.275,-2.278385738539539,-1.653532446964709,11.225981481481481,77.887,0,0,4,0,4,0,0,0,0,0,3,7,1,0,0,0,0,4,2,0,0,"['5d482ea921c9be351f76365b' '5d482ea721c9be351f762efd'
 '5d482eab21c9be351f763e1b' '5d482ea921c9be351f763728']"
51,5d482eab21c9be351f763e1b,0.635239728,1.194726532,3.17003381,93,453,5,2.7911680871180247,1.7511360394917594,0.03,0.0,0.0,0.05,0.01,0.009999999999999998,0.0,0.02,0.08,0.0,0.03,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.0,0.04,0.009999999999999998,0.019999999999999997,0.04,0.03,0.0,0.06999999999999999,0.01,0.0,0.10999999999999999,0.0,0.0,0.0,0.09,0.08,0.0,0.01,0.0,0.02,0.02,0.019999999999999997,0.01,0.07,0.06999999999999999,0.12,0.0,0.09999999999999999,0.03,0.09,0.22,0.11,0.0,0.019999999999999997,0.0,0.04,0.019999999999999997,0.5,0.03,0,0,4.680011804052724,0.11764705882352941,13,0.001455604075691412,3,1.8944444444444444,-0.39999999999999997,-0.7151012847419707,-0.17023264179048514,4.6128,50.82,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,0,0,"['5d482ea921c9be351f76365b' '5d482ea721c9be351f762efd'
 '5d482ea721c9be351f762f0a' '5d482ea921c9be351f763728']"
51,5d482ea921c9be351f763728,0.293880868,0.49920765,1.2069114,21,118,2,-0.6949844769301536,-1.4640645576078648,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.02,0.0,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.01,0.02,0.0,0.01,0.02,0.05,0.0,0.01,0.0,0.03,0.05,0.01,0.0,0.0,0.0,0.0,0.02,0.08,0.0,0,0,1.9333333333333333,0.23333333333333334,4,0.0006305711633098814,0,0.0,0.0,-0.10629176953440989,0.13107143183738357,1.0415999999999999,18.294,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"['5d482ea921c9be351f76365b' '5d482ea721c9be351f762efd'
 '5d482ea721c9be351f762f0a' '5d482eab21c9be351f763e1b']"
52,5d482ea721c9be351f762ef8,0.495133598,1.55222207,2.95264431,38,188,5,-2.8305786046048276,-3.627735021498426,0.009999999999999998,0.0,0.0,0.019999999999999997,0.03,0.0,0.0,0.0,0.03,0.0,0.039999999999999994,0.009999999999999998,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.019999999999999997,0.0,0.01,0.06,0.019999999999999997,0.0,0.02,0.0,0.0,0.0,0.09,0.039999999999999994,0.0,0.0,0.0,0.009999999999999998,0.02,0.01,0.0,0.01,0.019999999999999997,0.08,0.0,0.01,0.019999999999999997,0.06,0.08,0.02,0.0,0.0,0.0,0.01,0.01,0.19999999999999998,0.0,0,0,5.0,0.07142857142857142,1,0.043478260869565216,0,0.8214285714285714,0.21428571428571427,-1.3481015519426325,-1.8683609770302745,1.8847999999999998,35.821,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"['5d482ea721c9be351f762fd0' '5d482ea821c9be351f7634b2'
 '5d482ea821c9be351f763209' '5d482ea821c9be351f7634fb'
 '5d482ea821c9be351f76333b' '5d482ea821c9be351f76312e']"
52,5d482ea721c9be351f762fd0,0.483990217,0.990405085,1.52560469,30,138,3,-0.9904235052866857,-1.302713220280433,0.01,0.0,0.0,0.030000000000000002,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.02,0.0,0.01,0.060000000000000005,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04,0.04,0.0,0.030000000000000002,0.02,0.03,0.060000000000000005,0.02,0.0,0.0,0.0,0.04,0.01,0.17,0.0,0,0,2.9130434782608696,0.16666666666666666,0,0.0,0,0.7339285714285714,0.08809523809523809,0.03559974149086509,-0.30348645485614456,1.488,27.412,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['5d482ea721c9be351f762ef8' '5d482ea821c9be351f7634b2'
 '5d482ea821c9be351f763209' '5d482ea821c9be351f7634fb'
 '5d482ea821c9be351f76333b' '5d482ea821c9be351f76312e']"
52,5d482ea821c9be351f7634b2,1.0928297407,2.5639617130000003,3.34320858,101,483,7,0.8469065675827925,0.8587392079875507,0.049999999999999996,0.019999999999999997,0.009999999999999998,0.10999999999999999,0.01,0.01,0.01,0.009999999999999998,0.06,0.0,0.05,0.04,0.01,0.0,0.0,0.0,0.01,0.009999999999999998,0.0,0.019999999999999997,0.07,0.01,0.0,0.09,0.019999999999999997,0.049999999999999996,0.15,0.0,0.0,0.0,0.14,0.06999999999999999,0.0,0.019999999999999997,0.0,0.019999999999999997,0.0,0.02,0.0,0.03,0.06,0.18,0.0,0.049999999999999996,0.03,0.13999999999999999,0.15,0.15,0.01,0.019999999999999997,0.0,0.06,0.030000000000000002,0.6299999999999999,0.009999999999999998,0,0,6.824581939799331,0.35,6,0.023315018032132585,1,1.8567460317460318,0.9991071428571429,-0.08175423662941594,-0.8676991073091673,5.616907692307692,63.938,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,"['5d482ea721c9be351f762ef8' '5d482ea721c9be351f762fd0'
 '5d482ea821c9be351f763209' '5d482ea821c9be351f7634fb'
 '5d482ea821c9be351f76333b' '5d482ea821c9be351f76312e']"
52,5d482ea821c9be351f763209,4.3393379935,1.5960292699999998,6.06463265,132,658,12,-2.816523398758754,-3.7971461577680783,0.04,0.01,0.02,0.06,0.01,0.06,0.0,0.05,0.06,0.0,0.09,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.01,0.07,0.07,0.06999999999999999,0.0,0.21,0.01,0.0,0.13999999999999999,0.0,0.0,0.01,0.22999999999999998,0.04,0.0,0.04,0.01,0.02,0.02,0.049999999999999996,0.0,0.03,0.03,0.25,0.0,0.1,0.06,0.16999999999999998,0.26,0.14,0.0,0.01,0.01,0.13,0.049999999999999996,0.7,0.03,0,0,11.721176470588235,0.656579939668175,13,0.0008139814039800416,2,4.880357142857143,2.6991071428571427,11.00087005945137,9.298239752847046,13.9733,108.153,0,0,4,0,4,0,0,0,0,0,0,6,1,0,0,0,0,8,2,0,0,"['5d482ea721c9be351f762ef8' '5d482ea721c9be351f762fd0'
 '5d482ea821c9be351f7634b2' '5d482ea821c9be351f7634fb'
 '5d482ea821c9be351f76333b' '5d482ea821c9be351f76312e']"
52,5d482ea821c9be351f7634fb,0.2806627266,3.19887701,2.5204602300000003,98,479,6,1.6628776970247738,1.892731315564397,0.04,0.02,0.0,0.03,0.02,0.03,0.0,0.01,0.039999999999999994,0.0,0.09,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.060000000000000005,0.02,0.07,0.010000000000000002,0.18,0.019999999999999997,0.03,0.08,0.0,0.0,0.0,0.21000000000000002,0.11,0.0,0.0,0.0,0.019999999999999997,0.02,0.05,0.03,0.01,0.020000000000000004,0.24,0.0,0.020000000000000004,0.020000000000000004,0.16,0.19,0.11,0.0,0.05,0.010000000000000002,0.01,0.05,0.62,0.0,1,0,5.692424242424242,0.37323232323232325,13,0.0023243805130400944,0,3.3430555555555554,0.05694444444444441,-3.034105705563171,-3.613247376851503,20.682744444444445,54.915,0,0,4,0,4,0,0,0,0,0,2,3,1,0,0,0,1,1,4,0,0,"['5d482ea721c9be351f762ef8' '5d482ea721c9be351f762fd0'
 '5d482ea821c9be351f7634b2' '5d482ea821c9be351f763209'
 '5d482ea821c9be351f76333b' '5d482ea821c9be351f76312e']"
52,5d482ea821c9be351f76333b,0.5749711470000001,1.334618295,4.0904105600000005,108,536,6,2.912154739629852,3.4349568319502013,0.03,0.02,0.01,0.06,0.0,0.049999999999999996,0.009999999999999998,0.0,0.049999999999999996,0.0,0.07999999999999999,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.03,0.07999999999999999,0.009999999999999998,0.18,0.019999999999999997,0.03,0.06,0.0,0.0,0.0,0.19,0.07999999999999999,0.0,0.019999999999999997,0.0,0.009999999999999998,0.009999999999999998,0.029999999999999995,0.01,0.019999999999999997,0.03,0.24,0.0,0.09999999999999999,0.06999999999999999,0.15000000000000002,0.2,0.13,0.0,0.030000000000000002,0.0,0.08,0.029999999999999995,0.66,0.0,1,0,5.685576923076923,0.15,20,0.004593709204660214,0,2.669047619047619,-0.43928571428571417,-1.70441864081729,-2.325965119771982,10.045966666666667,31.613,0,0,3,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,3,0,0,"['5d482ea721c9be351f762ef8' '5d482ea721c9be351f762fd0'
 '5d482ea821c9be351f7634b2' '5d482ea821c9be351f763209'
 '5d482ea821c9be351f7634fb' '5d482ea821c9be351f76312e']"
52,5d482ea821c9be351f76312e,0.849250576,0.715562417,3.43518708,87,463,5,2.1665295658154853,2.541167044044792,0.03,0.01,0.01,0.05,0.02,0.06,0.0,0.01,0.09,0.01,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.030000000000000002,0.03,0.04,0.0,0.1,0.03,0.0,0.13,0.0,0.0,0.0,0.25,0.04,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.04,0.04,0.14,0.0,0.04,0.05,0.1,0.22,0.13,0.0,0.01,0.0,0.06,0.02,0.52,0.01,0,0,4.553070175438597,0.11929824561403508,14,0.002670462409095872,1,1.1125,0.1125,0.2518009055322188,-0.3194807170279713,4.973116666666666,45.725,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,"['5d482ea721c9be351f762ef8' '5d482ea721c9be351f762fd0'
 '5d482ea821c9be351f7634b2' '5d482ea821c9be351f763209'
 '5d482ea821c9be351f7634fb' '5d482ea821c9be351f76333b']"
53,5d482ea721c9be351f762ef8,0.08648940050000001,3.4536667,1.45984397,77,389,5,1.2295717838616764,-0.07984047840558017,0.03,0.0,0.0,0.049999999999999996,0.019999999999999997,0.03,0.0,0.009999999999999998,0.03,0.01,0.06,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.019999999999999997,0.019999999999999997,0.01,0.019999999999999997,0.01,0.039999999999999994,0.03,0.02,0.06,0.0,0.0,0.0,0.1,0.06,0.0,0.019999999999999997,0.0,0.0,0.03,0.01,0.0,0.04,0.03,0.12,0.0,0.07,0.03,0.11000000000000001,0.16999999999999998,0.06,0.0,0.0,0.009999999999999998,0.039999999999999994,0.01,0.43,0.01,0,0,4.760701754385964,0.08333333333333333,11,0.0,1,1.3006944444444444,0.2916666666666667,-3.19435828751516,-2.7327795204282306,4.4508,20.226,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0,0,2,3,2,0,0,"['5d482ea821c9be351f7634b2' '5d482ea721c9be351f762fd0'
 '5d482ea821c9be351f763209' '5d482ea821c9be351f76312e']"
53,5d482ea821c9be351f7634b2,0.238330022,1.7470561500000001,3.01461378,72,327,5,0.6049332625591375,-0.7984047840557996,0.03,0.0,0.01,0.07,0.0,0.03,0.0,0.0,0.06,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.01,0.0,0.08,0.01,0.01,0.11,0.0,0.01,0.0,0.07,0.08,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.02,0.03,0.11,0.0,0.09,0.05,0.07,0.12,0.09,0.0,0.0,0.0,0.07,0.02,0.41000000000000003,0.0,1,0,4.779761904761905,0.17261904761904762,7,0.0,0,0.9452380952380952,-0.3547619047619047,-2.5083415230708446,-2.009326372916032,3.5711999999999997,69.145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,"['5d482ea721c9be351f762ef8' '5d482ea721c9be351f762fd0'
 '5d482ea821c9be351f763209' '5d482ea821c9be351f76312e']"
53,5d482ea721c9be351f762fd0,0.08910410199999999,0.81455115,1.0963447400000002,27,125,2,0.033760464589475236,-0.5588833488390595,0.010000000000000002,0.0,0.010000000000000002,0.020000000000000004,0.010000000000000002,0.010000000000000002,0.0,0.0,0.030000000000000006,0.0,0.03,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.010000000000000002,0.0,0.030000000000000006,0.020000000000000004,0.0,0.010000000000000002,0.0,0.06,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.05000000000000001,0.0,0.03,0.010000000000000002,0.03,0.05000000000000001,0.010000000000000002,0.0,0.010000000000000002,0.0,0.020000000000000004,0.010000000000000002,0.16,0.0,0,0,1.9545454545454546,0.2,1,0.0013477088948787063,0,1.0,0.0,-1.0314743264609874,-0.8334037600131732,1.3392,22.345,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"['5d482ea721c9be351f762ef8' '5d482ea821c9be351f7634b2'
 '5d482ea821c9be351f763209' '5d482ea821c9be351f76312e']"
53,5d482ea821c9be351f763209,1.706830995,2.0950155544999998,3.198153433,80,390,7,-1.6516475176273642,-3.9920239202789967,0.03,0.0,0.0,0.04,0.019999999999999997,0.01,0.0,0.05,0.030000000000000002,0.0,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.049999999999999996,0.08,0.0,0.18,0.01,0.0,0.06,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.01,0.02,0.06,0.01,0.02,0.03,0.21,0.0,0.04,0.03,0.13,0.2,0.060000000000000005,0.0,0.01,0.0,0.06,0.06,0.4,0.0,0,0,6.663967611336032,0.4471434997750787,12,0.01628153640201833,0,4.5964285714285715,1.7892857142857141,2.6923068129009766,3.7294835351597886,3.968,100.855,0,0,5,0,4,0,0,0,0,0,2,4,0,0,0,0,1,4,2,0,0,"['5d482ea721c9be351f762ef8' '5d482ea821c9be351f7634b2'
 '5d482ea721c9be351f762fd0' '5d482ea821c9be351f76312e']"
