batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,zscore_score,zscore_round_duration,zscore_efficiency,num_words,num_chars,num_messages,info_exchange_wordcount,info_exchange_zscore_chats,info_exchange_zscore_conversation
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,might have to move a and b to the next best to make it work,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,15,59,1,15,2.6422387660971283,1.4432048491764398
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,well as it is i dont think any other room works for g,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,13,53,1,12,1.904660885490531,0.9020030307352749
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,nope,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,1,4,1,1,-0.7997913434003266,-1.0824036368823298
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,ok ill move to 105 and 106 and see what we need to change from there,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,16,68,1,16,2.8880980596326604,1.6236054553234949
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,eQuK9PirA9WSa8DrP,whats the score with cd in 106  g in 104,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,10,40,1,10,1.4129422984194657,0.5412018184411649
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,eQuK9PirA9WSa8DrP,will that work,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,3,14,1,3,-0.3080727563292617,-0.7216024245882199
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,yep,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,1,3,1,1,-0.7997913434003266,-1.0824036368823298
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,that might be the high score,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,6,28,1,6,0.42950512427733584,-0.18040060614705497
C48peJSzquNCHsKSv,oKguEirgCoNgfWsxf,4,3,Moderate,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,well we only have 2 minutes to think about it,100.0,0.7982133897908895,2.053921398034502,-0.9653331949936456,10,45,1,10,1.4129422984194657,0.5412018184411649
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,let us know when youre done so we can look over dont want to move anyting while youre going,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,19,91,1,19,3.625675940239258,2.0130456878015637
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,thats awfully close to the right solution,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,7,41,1,7,0.6753644178128684,-0.02425356250363336
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,eQuK9PirA9WSa8DrP,b  o cant be in the same room because of p needing to be a neighbor,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,16,67,1,16,2.8880980596326604,1.5037208752252644
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,now its b p and o,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,6,17,1,6,0.42950512427733584,-0.19402850002906644
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,yeah,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,1,4,1,1,-0.7997913434003266,-1.0429031876562318
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,only 3 minutes to solve it ,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,6,27,1,6,0.42950512427733584,-0.19402850002906644
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,can b move to any other room right now,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,9,38,1,9,1.1670830048839334,0.3152963125472328
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,not without h,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,3,13,1,3,-0.3080727563292617,-0.7033533126053656
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,and b needs to be next to f,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,8,27,1,8,0.9212237113484009,0.1455213750217997
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,theres a solution,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,3,17,1,3,-0.3080727563292617,-0.7033533126053656
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,eQuK9PirA9WSa8DrP,good job,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,2,8,1,2,-0.5539320498647942,-0.8731282501307988
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,yeah,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,1,4,1,1,-0.7997913434003266,-1.0429031876562318
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,c24Dw7YjjjdNbABLE,its not the high score but we probably dont have enough time to solve the high score,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,17,84,1,17,3.133957353168193,1.6734958127506976
C48peJSzquNCHsKSv,AC8SuSFZnSfst3Bvx,5,5,Very high,HH,30.33333333333333,1051.6666666666667,cRJk4WEXcXPYQxkCJ,were good,87.04819277108435,0.13920420482248,1.1375843151999103,-0.837180765999714,2,9,1,2,-0.5539320498647942,-0.8731282501307988
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ok so heres an idea,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,19,1,5,0.18364583074180332,-0.20003832838293575
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,why dont we divide players,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,26,1,5,0.18364583074180332,-0.20003832838293575
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,so we arent all grabbing the same people,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,8,40,1,8,0.9212237113484009,0.20412074324789375
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,pink  why dont you go down the list and place them then we can try to optimize from there,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,19,89,1,19,3.625675940239258,1.6860373392276018
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ok i can do that,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,16,1,4,-0.06221346279372917,-0.3347580189265456
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,3s9Yr3E6bwXJqZvax,ok,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,1,2,1,1,-0.7997913434003266,-0.7389170905573751
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,there,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,1,5,1,1,-0.7997913434003266,-0.7389170905573751
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,every one is conflictedlol,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,4,26,1,4,-0.06221346279372917,-0.3347580189265456
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,i had them set up,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,17,1,4,-0.06221346279372917,-0.3347580189265456
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,let,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,1,3,1,1,-0.7997913434003266,-0.7389170905573751
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,lets do this,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,3,12,1,3,-0.3080727563292617,-0.46947770947015544
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,you optimized them then right,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,29,1,5,0.18364583074180332,-0.20003832838293575
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,i will get them in the optimal space,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,8,36,1,7,0.6753644178128684,0.06940105270428391
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,ill start working on conflicts,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,30,1,5,0.18364583074180332,-0.20003832838293575
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ok blue dont move anything yet,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,6,30,1,6,0.42950512427733584,-0.06531863783932593
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,3s9Yr3E6bwXJqZvax,ill work from the bottom conflicts,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,6,34,1,6,0.42950512427733584,-0.06531863783932593
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,thats what got these all messed up lol,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,8,38,1,8,0.9212237113484009,0.20412074324789375
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,eveyrone hang one,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,3,17,1,3,-0.3080727563292617,-0.46947770947015544
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,til i get them back,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,19,1,4,-0.06221346279372917,-0.3347580189265456
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,or not lol,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,3,10,1,3,-0.3080727563292617,-0.46947770947015544
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,lol,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,1,3,1,1,-0.7997913434003266,-0.7389170905573751
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,when we start a new round someone needs to first put them in optimal rooms then someone can start at the top to fix conflicts while the other person starts at the bottom does everyone agree with that,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,38,199,1,38,8.297002517414377,4.245711459556189
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,3s9Yr3E6bwXJqZvax,yes,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,1,3,1,1,-0.7997913434003266,-0.7389170905573751
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ok great,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,2,8,1,2,-0.5539320498647942,-0.6041974000137652
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,then its not chaos lol,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,22,1,5,0.18364583074180332,-0.20003832838293575
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,try f in 101 and c in 102,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,8,25,1,8,0.9212237113484009,0.20412074324789375
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,i still think its easier to place the constraints first so there are no conflicts and then try to get more points at that point,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,25,127,1,24,4.854972407916921,2.359635791945651
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,less points,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,2,11,1,2,-0.5539320498647942,-0.6041974000137652
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ugh lol,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,2,7,1,2,-0.5539320498647942,-0.6041974000137652
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,hey go with that that was roughhaha,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,7,35,1,7,0.6753644178128684,0.06940105270428391
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,but you cant do it that way because the constraints fluctuate with room placement,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,14,81,1,14,2.3963794725615957,1.0124388865095528
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,im satisfied with this round,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,5,28,1,5,0.18364583074180332,-0.20003832838293575
x4T2vfBv9s59cB9J3,FhjBKhJvDMzWMtccc,1,2,Low,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,theres more points,85.71428571428571,-0.8068780986063367,3.2336289799748466,-1.355207945583518,3,18,1,3,-0.3080727563292617,-0.46947770947015544
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ok who is placing,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,4,17,1,4,-0.06221346279372917,0.07403459046049263
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,3s9Yr3E6bwXJqZvax,i will,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,2,6,1,1,-0.7997913434003266,-0.8884150855259113
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ok,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,1,2,1,1,-0.7997913434003266,-0.8884150855259113
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,ok,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,1,2,1,1,-0.7997913434003266,-0.8884150855259113
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,who wants to start constraints from the top,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,8,43,1,8,0.9212237113484009,1.3573008251090313
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,i can,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,2,5,1,1,-0.7997913434003266,-0.8884150855259113
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,okill do bottom,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,3,15,1,3,-0.3080727563292617,-0.246781968201642
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ok i cant do my job if blue is moving all of them lol,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,14,53,1,12,1.904660885490531,2.6405670597575694
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,3s9Yr3E6bwXJqZvax,i wont move anymore,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,4,19,1,3,-0.3080727563292617,-0.246781968201642
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,you got the last one pink,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,6,25,1,6,0.42950512427733584,0.7156677077847619
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,i got it,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,3,8,1,2,-0.5539320498647942,-0.5675985268637767
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,im happy with this,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,4,18,1,4,-0.06221346279372917,0.07403459046049263
x4T2vfBv9s59cB9J3,gmqvH5HTJxy8H6GzT,2,4,High,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,nice im happy,93.16493313521543,0.4086080716064721,0.1815566052247479,-0.4052399755821239,3,13,1,3,-0.3080727563292617,-0.246781968201642
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,blue wait,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,2,9,1,2,-0.5539320498647942,-0.5246230625870018
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,its greens turn to start,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,5,24,1,5,0.18364583074180332,0.2623115312935009
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,its fine,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,2,8,1,2,-0.5539320498647942,-0.5246230625870018
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,go ahead,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,2,8,1,2,-0.5539320498647942,-0.5246230625870018
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,3s9Yr3E6bwXJqZvax,go ahead,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,2,8,1,2,-0.5539320498647942,-0.5246230625870018
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,AGgapbfBKF2XXvF9C,ok,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,1,2,1,1,-0.7997913434003266,-0.7869345938805026
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,we should be taking turns to do it properly,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,9,43,1,9,1.1670830048839334,1.3115576564675044
x4T2vfBv9s59cB9J3,ToMJG6xqs9Xbtsdqw,3,3,Moderate,HH,31.66666666666667,1067.0,mNLXZiHKmYtMZcDEi,ill go first next turn,99.70238095238096,0.7789023677423303,-0.2834965070567226,-0.0236941212090062,5,22,1,5,0.18364583074180332,0.2623115312935009
